,Turn,Speaker,Text,True,Pred,Don_true,Don_pred
53,8,1,"So do I, I feel kind of guilty to being able to have all that and they are kids out there who don't have not a single one of all of those basic things",Not-a-strategy,Not-a-strategy,0,0.3669368326663971
54,9,0,No need to feel guilty.,Not-a-strategy,Not-a-strategy,0,0.36677122116088867
55,9,0,People don't have a choice of who or where they are born to.,Not-a-strategy,Not-a-strategy,0,0.36706939339637756
56,0,0,"Hi, do you usually donate to charities",Not-a-strategy,Not-a-strategy,0,0.29012271761894226
57,1,1,I DO,Not-a-strategy,Not-a-strategy,0,0.35044845938682556
58,2,0,great!,Not-a-strategy,Not-a-strategy,0,0.36383986473083496
59,3,0,You're such a nice person.,Not-a-strategy,Not-a-strategy,0,0.3660358786582947
60,3,0,What charities do you usually donate to?,Not-a-strategy,Not-a-strategy,0,0.36697185039520264
61,4,1,"To church, I return tithes and I also do the offerings",Self Assertion-Empowerment,Not-a-strategy,0,0.3672751784324646
62,4,0,great!,Not-a-strategy,Not-a-strategy,0,0.3675081729888916
63,5,0,"Well, have you ever heard about Save the Children charity?",Not-a-strategy,Not-a-strategy,0,0.3672719895839691
64,5,1,"no, can you tell me more about it?",Hesitance-Hesitance,Not-a-strategy,0,0.3675311803817749
65,6,0,"it's an international non-governemntal organization that promotes children's rights, provides relief and helps support children in developing countries",Not-a-strategy,Not-a-strategy,0,0.3676466643810272
66,7,1,nice!,Not-a-strategy,Not-a-strategy,0,0.3675347864627838
67,8,1,I have a child so i'm all about helping kids,Not-a-strategy,Not-a-strategy,0,0.36722612380981445
68,8,0,would you donate to this charity?,Not-a-strategy,Not-a-strategy,0,0.3671956956386566
69,9,0,your donation will make such a huge impact for some children,Not-a-strategy,Not-a-strategy,0,0.3670200705528259
70,0,0,Hello there!,Not-a-strategy,Not-a-strategy,1,0.28978830575942993
71,0,0,Where are you from?,Not-a-strategy,Not-a-strategy,1,0.34967103600502014
72,1,1,"Hi, I'm in Hawaii!",Not-a-strategy,Not-a-strategy,1,0.36240044236183167
73,1,1,What kind of children's charities do you know about?,Hesitance-Hesitance,Not-a-strategy,1,0.3652310073375702
74,2,0,I've recently been informed of Save the Children.,Not-a-strategy,Not-a-strategy,1,0.36582279205322266
75,3,0,Have you heard of this organization?,Not-a-strategy,Not-a-strategy,1,0.36588892340660095
76,3,1,It sounds familiar.,Not-a-strategy,Not-a-strategy,1,0.36591848731040955
77,4,1,What do they do?,Hesitance-Hesitance,Not-a-strategy,1,0.36580899357795715
78,4,0,"Through the help of sponsorships and donations, they're working to help children...",Not-a-strategy,Not-a-strategy,1,0.36586201190948486
79,5,0,"I'm learning about this myself now, too.",Not-a-strategy,Not-a-strategy,1,0.36583468317985535
80,5,0,"Education, poverty issues, healthcare, emergency response.",Not-a-strategy,Not-a-strategy,1,0.36604005098342896
81,6,0,That's not all...would you like to check out their website?,Not-a-strategy,Not-a-strategy,1,0.36597928404808044
82,7,1,"Sure, what is it?",Hesitance-Hesitance,Not-a-strategy,1,0.36588019132614136
83,7,0,Here is the link URL,Not-a-strategy,Not-a-strategy,1,0.3657873272895813
84,8,1,They look really good.,Not-a-strategy,Not-a-strategy,1,0.36571553349494934
85,8,1,I think I've seen their commercials.,Information Inquiry-Contesting,Not-a-strategy,1,0.36566704511642456
86,9,0,Me too.,Not-a-strategy,Not-a-strategy,1,0.3657737374305725
87,9,0,Those commercials make me so sad!,Not-a-strategy,Not-a-strategy,1,0.3657739758491516
88,0,0,"Hello, How are you doing today?",Not-a-strategy,Not-a-strategy,1,0.2898520529270172
89,0,1,"Hi, I am doing well.",Not-a-strategy,Not-a-strategy,1,0.34920835494995117
90,1,1,How are you?,Not-a-strategy,Not-a-strategy,1,0.36330363154411316
91,1,0,Good!,Not-a-strategy,Not-a-strategy,1,0.3662627339363098
92,2,0,Thank you for asking.,Not-a-strategy,Not-a-strategy,1,0.36660683155059814
93,3,0,So have you ever head of a charity called Saved the Children?,Not-a-strategy,Not-a-strategy,1,0.36673083901405334
94,4,1,I have and I have heard good things about the charity.,Not-a-strategy,Not-a-strategy,1,0.36664286255836487
95,5,1,Are you familiar with it?,Hesitance-Hesitance,Not-a-strategy,1,0.36666393280029297
96,6,0,"Yes, they do their best to insure children's health, education, safety, etc..",Not-a-strategy,Not-a-strategy,1,0.36661842465400696
97,6,0,Does this sound like something you might want to be a part of?,Not-a-strategy,Not-a-strategy,1,0.3668234348297119
98,6,1,Yes I am interested.,Not-a-strategy,Not-a-strategy,1,0.36708420515060425
99,7,0,"Wonderful, is there any way you like to help out by donating any part of your payment for their needs?",Not-a-strategy,Not-a-strategy,1,0.36718523502349854
100,7,0,Anything would help even small donations add up when everyone pitches in.,Not-a-strategy,Not-a-strategy,1,0.3674236238002777
101,8,1,Yes I would be willing to donate $1,Not-a-strategy,Not-a-strategy,1,0.3675301969051361
102,9,0,"Oh my goodness, that is great news!",Not-a-strategy,Not-a-strategy,1,0.36735889315605164
103,0,0,Hi there!,Not-a-strategy,Not-a-strategy,0,0.2900733947753906
104,1,0,How are you doing today?,Not-a-strategy,Not-a-strategy,0,0.3491603434085846
105,2,1,im ok and you,Not-a-strategy,Not-a-strategy,0,0.36292821168899536
106,3,0,I'm doing great!,Not-a-strategy,Not-a-strategy,0,0.3659004271030426
107,4,0,Do you have any interest in learning about and potentially donating to a charity?,Not-a-strategy,Not-a-strategy,0,0.36698076128959656
108,5,1,yes i would,Not-a-strategy,Not-a-strategy,0,0.36751845479011536
109,6,0,That's great!,Not-a-strategy,Not-a-strategy,0,0.36727166175842285
110,7,0,The charity I'm helping is called Save the Children.,Not-a-strategy,Not-a-strategy,0,0.3676554560661316
111,8,1,oh how would you help the children,Hesitance-Hesitance,Not-a-strategy,0,0.3674256503582001
112,9,0,Well the charity collects money to help protect children's rights all across the globe.,Not-a-strategy,Not-a-strategy,0,0.36730942130088806
113,0,0,HI.,Not-a-strategy,Not-a-strategy,1,0.2914424240589142
114,1,0,Do you know about Save the Childre organization?,Not-a-strategy,Not-a-strategy,1,0.35094043612480164
115,2,1,I've heard of them but other then that no not much how about you?,Hesitance-Hesitance,Not-a-strategy,1,0.3635106086730957
116,2,0,I have.,Not-a-strategy,Not-a-strategy,1,0.36716097593307495
117,3,0,They help children in need,Not-a-strategy,Not-a-strategy,1,0.36794644594192505
118,4,1,"Well, that's a noble cause don't you think",Not-a-strategy,Not-a-strategy,1,0.3679763972759247
119,5,0,Of course.,Not-a-strategy,Not-a-strategy,1,0.36779123544692993
120,6,0,I have seen kids dying of hunger in those countries at war.It breaks my heart,Not-a-strategy,Not-a-strategy,1,0.3681224584579468
121,7,1,"I can imagine, that is horrible.....",Not-a-strategy,Not-a-strategy,1,0.3676550090312958
122,7,1,"to not be able to eat, or drink, and worry about being sick all the time",Not-a-strategy,Not-a-strategy,1,0.3679368197917938
123,8,0,They are children.They did not ask fot this.,Not-a-strategy,Not-a-strategy,1,0.36762505769729614
124,9,1,"well, I can't imagine anyone would much less a child....",Not-a-strategy,Not-a-strategy,1,0.367367148399353
125,0,0,will you donate some of your payment to save the children?,Not-a-strategy,Not-a-strategy,1,0.2910255789756775
126,0,1,"Yes, I would donate some of my payment to help save children.",Not-a-strategy,Not-a-strategy,1,0.34992268681526184
127,0,1,How about you?,Not-a-strategy,Not-a-strategy,1,0.36407962441444397
128,1,1,Are we supposed to mutually agree to both give a certain amount?,Not-a-strategy,Not-a-strategy,1,0.3678357005119324
129,2,0,No but this doesn't end till you do.,Not-a-strategy,Not-a-strategy,1,0.36795774102211
130,2,0,You have to name a specific amount then I match it.,Not-a-strategy,Not-a-strategy,1,0.3681983947753906
131,3,0,Do small I think,Not-a-strategy,Not-a-strategy,1,0.3683948516845703
132,4,1,I would be willing to give 10 cents of the 30 cent payment to help save children.,Not-a-strategy,Not-a-strategy,1,0.36867988109588623
133,4,0,The research team will collect all donations and send it to Save the Children.,Not-a-strategy,Not-a-strategy,1,0.3682841658592224
134,4,1,I'm good with them doing that.,Not-a-strategy,Not-a-strategy,1,0.3680824637413025
135,5,1,Like mentioned I'm willing to give 10 cents of the 30 cents.,Not-a-strategy,Not-a-strategy,1,0.3680277168750763
136,5,0,The research team will collect all donations and send it to Save the Children.,Not-a-strategy,Not-a-strategy,1,0.36822161078453064
137,6,1,Are you willing to match my 10 cent donation to Save the Children,Not-a-strategy,Not-a-strategy,1,0.36826738715171814
138,6,0,Yes I will match your 10 cent donation,Not-a-strategy,Not-a-strategy,1,0.3683467209339142
139,6,1,"Okay, so we are in agreement on the amount and donating, what else do we need to discuss?",Not-a-strategy,Not-a-strategy,1,0.3683609664440155
140,7,1,More about the charity?,Not-a-strategy,Not-a-strategy,1,0.36849600076675415
141,7,1,The instructions weren't super clear on my end.,Not-a-strategy,Not-a-strategy,1,0.36839205026626587
142,8,0,Mine either.,Not-a-strategy,Not-a-strategy,1,0.3685651421546936
143,9,0,Gah!,Not-a-strategy,Not-a-strategy,1,0.3686006963253021
144,0,0,"Hello, I would like to speak to you about Save The Children .",Not-a-strategy,Not-a-strategy,1,0.2898765504360199
145,0,0,Have you heard of this charity?,Not-a-strategy,Not-a-strategy,1,0.3491933047771454
146,1,1,"No, please tell me more.",Hesitance-Hesitance,Not-a-strategy,1,0.3623555600643158
147,2,1,Do they have a car?,Not-a-strategy,Not-a-strategy,1,0.3653533458709717
148,2,0,"I'm not sure if they have a car, but I am happy to tell you more about the foundation.",Not-a-strategy,Not-a-strategy,1,0.3664102256298065
149,3,0,"Efforts Focus on Restoring and Improving Early Learning and Education Programs, Helping Children Emotionally Heal, Building Resilience, Preparing for Next Emergency",Not-a-strategy,Not-a-strategy,1,0.36685910820961
150,4,1,How do they do that?,Hesitance-Hesitance,Not-a-strategy,1,0.3669149875640869
151,5,0,"By people like you, making a a donation of just $1 a day, you can feed a child for a month.",Not-a-strategy,Not-a-strategy,1,0.36704474687576294
152,5,1,The exchange rate must be pretty good.,Counter Argumentation-Contesting,Not-a-strategy,1,0.36708927154541016
153,6,1,How do they ensure that the money is effective in feeding the children and not lining pockets?,Information Inquiry-Contesting,Not-a-strategy,1,0.36700087785720825
154,6,0,"In fiscal year 2017, 86% of all expenditures went to program services.",Not-a-strategy,Not-a-strategy,1,0.36681991815567017
155,6,1,"How do they define ""Program services"", and do they have independent verification of those findings?",Hesitance-Hesitance,Not-a-strategy,1,0.3667360246181488
156,6,0,"They help to feed, house and educate children all around the world.",Not-a-strategy,Not-a-strategy,1,0.3667600154876709
157,6,1,"That really isn't an answer to the previous question, though",Counter Argumentation-Contesting,Not-a-strategy,1,0.36672383546829224
158,7,0,You can find reports associated with the financial information by visiting this link: URL s/about-us/resource-library,Not-a-strategy,Not-a-strategy,1,0.3666095435619354
159,8,1,"That is a solid informational link, including a full board of trustees to look into.",Not-a-strategy,Not-a-strategy,1,0.36682209372520447
160,9,1,What about controveries in 2009 regarding parents in Britain?,Information Inquiry-Contesting,Not-a-strategy,1,0.3666980564594269
161,0,0,On behalf of this hit i wat to talk to you about a charity,Not-a-strategy,Not-a-strategy,1,0.2905276417732239
162,1,1,What specifically would you like to talk about?,Not-a-strategy,Not-a-strategy,1,0.34972891211509705
163,1,0,I want to talk to you about a charity called Save the Children,Not-a-strategy,Not-a-strategy,1,0.36357009410858154
164,2,1,I've heard of them.,Not-a-strategy,Not-a-strategy,1,0.36603236198425293
165,2,1,How much do we have to share with them?,Not-a-strategy,Not-a-strategy,1,0.3668406307697296
166,3,0,well let me tell you a little bit about the charity first,Not-a-strategy,Not-a-strategy,1,0.3669014275074005
167,4,1,That sounds good.,Not-a-strategy,Not-a-strategy,1,0.36734768748283386
168,4,1,What do I need to know about them?,Not-a-strategy,Not-a-strategy,1,0.3674587607383728
169,5,0,"Save the Children is essential to help ensuring children's rights to health, education, safety and other things.",Not-a-strategy,Not-a-strategy,1,0.3677510619163513
170,6,1,That is a noble cause.,Not-a-strategy,Not-a-strategy,1,0.367790162563324
171,7,0,"Yes without this charity young kids and their families could die of hunger, dehydration, or disease",Not-a-strategy,Not-a-strategy,1,0.3678271770477295
172,8,1,"So, above it says, ""We encourage you to keep the conversation until a donation agreement is explicitly made.""",Not-a-strategy,Not-a-strategy,1,0.3681004047393799
173,9,1,What type of agreement are they talking about?,Not-a-strategy,Not-a-strategy,1,0.3677058219909668
174,9,0,well if you want you can donate but it says it will be deducted out of your task payment,Not-a-strategy,Not-a-strategy,1,0.3677675724029541
175,9,1,Honestly I'm not so inclined to at this point given how long it has taken.,Source Derogation-Contesting,Not-a-strategy,1,0.3677864372730255
176,9,0,HaHaHa ok so how much do you want to donate,Not-a-strategy,Not-a-strategy,1,0.36791202425956726
177,0,0,Hi WOuld you like to donate your payment for this task to save the children?,Not-a-strategy,Not-a-strategy,0,0.29101133346557617
178,1,1,"No, to be honest I am doing this task to save up extra money for myself.",Not-a-strategy,Not-a-strategy,0,0.35201478004455566
179,2,0,I understand that.,Not-a-strategy,Not-a-strategy,0,0.36608603596687317
180,2,0,But it's only .30 of the money you are saving.,Not-a-strategy,Not-a-strategy,0,0.36897602677345276
181,3,0,It could do alot of good for Save the children.,Not-a-strategy,Not-a-strategy,0,0.36911389231681824
182,3,1,"I appreciate your position, but what exactly is Save the Children and how do I know that money will truly be used to help kids?",Hesitance-Hesitance,Not-a-strategy,0,0.3685823380947113
183,4,0,The researchers of this hit will make sure the money goes to save the children.,Not-a-strategy,Not-a-strategy,0,0.36866289377212524
184,4,0,Save the Children is a world wide organization that helps kids in war torn areas.,Not-a-strategy,Not-a-strategy,0,0.3685365319252014
185,5,1,"It sounds like a good idea, but I often get peppered with requests to donate money to various charities -- when I donate I do it to causes that I know about.",Self Assertion-Empowerment,Not-a-strategy,0,0.3684272766113281
186,6,1,If I donated to every cause I would be giving away a lot of money and I already lose 20% to taxes.,Personal Choice-Empowerment,Not-a-strategy,0,0.3684183359146118
187,7,0,"Your right, but I'm not asking for much.",Not-a-strategy,Not-a-strategy,0,0.36823898553848267
188,7,0,It's only .30 cents and It will do alot to help.,Not-a-strategy,Not-a-strategy,0,0.36828386783599854
189,8,1,What exactly would that 30 cents be used for and how would it help?,Hesitance-Hesitance,Not-a-strategy,0,0.3684678375720978
190,9,1,What part of the world will it go to?,Hesitance-Hesitance,Not-a-strategy,0,0.3683856725692749
191,9,0,It would go all over the world!,Not-a-strategy,Not-a-strategy,0,0.36837348341941833
192,0,0,You care for children?,Not-a-strategy,Not-a-strategy,0,0.2900197207927704
193,1,1,i do very much yes,Not-a-strategy,Not-a-strategy,0,0.35036417841911316
194,2,0,That's very commendable,Not-a-strategy,Not-a-strategy,0,0.3639233410358429
195,3,1,i think we should all care for children,Not-a-strategy,Not-a-strategy,0,0.36712899804115295
196,4,0,Would you like to help them out?,Not-a-strategy,Not-a-strategy,0,0.36814749240875244
197,5,1,Yes I would be interested in doing so,Not-a-strategy,Not-a-strategy,0,0.36813297867774963
198,6,0,Could you make a small donation of 25 cents?,Not-a-strategy,Not-a-strategy,0,0.368185818195343
199,7,1,Yes that is an amount I feel comfortable with.,Not-a-strategy,Not-a-strategy,0,0.3683650493621826
200,8,0,"That would be great, It's to the Save the Children charity and it goes a long way.",Not-a-strategy,Not-a-strategy,0,0.3682972490787506
201,9,1,That is a good charity it makes me happy to donate,Not-a-strategy,Not-a-strategy,0,0.3679381310939789
202,0,0,"Have you ever heard of ""Save the Children""?",Not-a-strategy,Not-a-strategy,0,0.28984618186950684
203,0,0,It an agency that helps children in underdeveloped and developing countries.,Not-a-strategy,Not-a-strategy,0,0.35002371668815613
204,1,1,"No, I actually haven't .",Not-a-strategy,Not-a-strategy,0,0.3625272512435913
205,1,1,Do you have any more information about the organization that you could tell me?,Hesitance-Hesitance,Not-a-strategy,0,0.3657165765762329
206,1,0,it is not sponsored or supported by any governmental agencies and it helps children abroad and within the US.,Not-a-strategy,Not-a-strategy,0,0.36628660559654236
207,1,0,You would be shocked at how many children live in poverty here in the United States.,Not-a-strategy,Not-a-strategy,0,0.36637184023857117
208,2,1,I have an idea.,Not-a-strategy,Not-a-strategy,0,0.3664487302303314
209,2,1,Whats a more specific idea of what you do?,Hesitance-Hesitance,Not-a-strategy,0,0.36646702885627747
210,3,1,How do you help?,Hesitance-Hesitance,Not-a-strategy,0,0.36634981632232666
211,3,1,Whats their overall goal?,Hesitance-Hesitance,Not-a-strategy,0,0.3663162589073181
212,3,0,"Well, a very specific goal right is to help the children that are separated from their parents due to our current immigration problem.",Not-a-strategy,Not-a-strategy,0,0.36640268564224243
213,4,0,"Can you imagine someone taking your small child away from you and not knowing where they are going, who is going to be caring for them, or if you will ever be able to see them again?",Not-a-strategy,Not-a-strategy,0,0.36644303798675537
214,5,0,"As a mother, that thought is horrifying.",Not-a-strategy,Not-a-strategy,0,0.3665851652622223
215,6,1,"It is horrifying, I could not even imagine.",Not-a-strategy,Not-a-strategy,0,0.3665643334388733
216,7,1,What do you need me to do?,Not-a-strategy,Not-a-strategy,0,0.3664405941963196
217,7,0,Save the Children has committed to providing some of the care and needs for these children until they can be reunited with their parents.,Not-a-strategy,Not-a-strategy,0,0.3665594756603241
218,8,0,Would you be willing to donate your pay for this task to Save the Children so they can continue to provide care for these misplaced children?,Not-a-strategy,Not-a-strategy,0,0.3666480481624603
219,9,1,My pay?,Not-a-strategy,Not-a-strategy,0,0.3668123781681061
220,0,0,are you going to donate,Not-a-strategy,Not-a-strategy,0,0.290098637342453
221,1,1,Donate to what charity?,Not-a-strategy,Not-a-strategy,0,0.3508622348308563
222,1,0,children's charity this one,Not-a-strategy,Not-a-strategy,0,0.36497819423675537
223,2,1,"Well, I would prefer to hear more about the charity, their work and how much of their donations go to direct work with these children.",Hesitance-Hesitance,Not-a-strategy,0,0.36887332797050476
224,2,1,Tell me more info otherwise you can donate to the charities that I know do extraordinary work and spend most of their donations on the children,Hesitance-Hesitance,Not-a-strategy,0,0.3692534565925598
225,3,0,to help save children that are less fortunate then most children.,Not-a-strategy,Not-a-strategy,0,0.3691073954105377
226,3,1,Well theres a charity called Skateistan that is championed by the famous skater Tony Hawk And the majority of their donations go to direct service and help children out all of the world whom live in the most vulnerable situations.,Not-a-strategy,Not-a-strategy,0,0.3681548833847046
227,4,1,If I donate to this charity your talking about I need to know the name and information to agree to a donation,Not-a-strategy,Not-a-strategy,0,0.36776357889175415
228,4,0,save the children,Not-a-strategy,Not-a-strategy,0,0.36805275082588196
229,5,1,How many children do they serve each year and how much of a donation are you talking about?,Hesitance-Hesitance,Not-a-strategy,0,0.3676724135875702
230,5,1,where is the money going?,Hesitance-Hesitance,Not-a-strategy,0,0.3677724301815033
231,5,0,the money is going to the children,Not-a-strategy,Not-a-strategy,0,0.3678146302700043
232,6,1,How much of a donation are you talking about?,Not-a-strategy,Not-a-strategy,0,0.36775100231170654
233,6,1,"are they buying new schoolls with this money, new books, clothes, shelter or is the president of the charity using my donation to get a mercedes benz?",Hesitance-Hesitance,Not-a-strategy,0,0.36755624413490295
234,6,0,like 5 dollars,Not-a-strategy,Not-a-strategy,0,0.36746451258659363
235,7,1,what will you do with this money.,Hesitance-Hesitance,Not-a-strategy,0,0.3677152395248413
236,7,1,Please be specific about how it will help these children that save the children claims to be saving?,Hesitance-Hesitance,Not-a-strategy,0,0.3675876259803772
237,8,1,I am an informed donor and want to make sure my money is really helping these children,Hesitance-Hesitance,Not-a-strategy,0,0.3675706088542938
238,9,0,the research team will collect all donations and send it to save the children,Not-a-strategy,Not-a-strategy,0,0.3674469590187073
239,9,1,It sounds like my money won't be used to directly help the children.,Information Inquiry-Contesting,Not-a-strategy,0,0.3675937354564667
240,9,1,What does 5 dollars get these children?,Hesitance-Hesitance,Not-a-strategy,0,0.36743852496147156
241,0,0,hey,Not-a-strategy,Not-a-strategy,0,0.2898479998111725
242,1,1,Hi there.,Not-a-strategy,Not-a-strategy,0,0.3501926362514496
243,1,0,hellow person_2 do you know why you are here?,Not-a-strategy,Not-a-strategy,0,0.36466658115386963
244,2,1,We are here to talk about a childrens charity.,Not-a-strategy,Not-a-strategy,0,0.36802947521209717
245,3,1,I don't know which one and presumably talk about a donation to said charity.,Not-a-strategy,Not-a-strategy,0,0.3689473867416382
246,4,0,"yea, that's correct!",Not-a-strategy,Not-a-strategy,0,0.36873579025268555
247,4,1,"Jude's Hospital In Memphis, TN is an amazing children's charity",Not-a-strategy,Not-a-strategy,0,0.3690205216407776
248,5,0,have you also heard about URL,Not-a-strategy,Not-a-strategy,0,0.36826252937316895
249,5,1,No but I just copied the link and am going to look at it now.,Not-a-strategy,Not-a-strategy,0,0.3683947026729584
250,6,0,"their charity will take any amount of payment, if you are interested",Not-a-strategy,Not-a-strategy,0,0.3677959144115448
251,6,1,I don't have much money at all.,Personal Choice-Empowerment,Not-a-strategy,0,0.3677574098110199
252,7,1,"I'm lucky to feed myself and my children, but I believe I could probably manage to send $5",Personal Choice-Empowerment,Not-a-strategy,0,0.3680185079574585
253,0,0,do you like kids,Not-a-strategy,Not-a-strategy,1,0.29005271196365356
254,1,1,Yes I have 2,Not-a-strategy,Not-a-strategy,1,0.35096582770347595
255,2,0,do you know many kids in the world are suffering,Not-a-strategy,Not-a-strategy,1,0.36444857716560364
256,3,1,"Not exactly, but I'm sure it's thousands",Not-a-strategy,Not-a-strategy,1,0.3667265772819519
257,4,0,Yes exactly right.,Not-a-strategy,Not-a-strategy,1,0.36697107553482056
258,4,0,Save the children is a group that helps kids in warzones,Not-a-strategy,Not-a-strategy,1,0.3670334815979004
259,5,1,That sounds like a worthwhile cause,Not-a-strategy,Not-a-strategy,1,0.36719807982444763
260,6,0,have you ever donated to a charity,Not-a-strategy,Not-a-strategy,1,0.3670784831047058
261,7,1,"Yes, very often",Not-a-strategy,Not-a-strategy,1,0.366935670375824
262,7,0,i plan on donating to save the children,Not-a-strategy,Not-a-strategy,1,0.36693036556243896
263,8,1,I will too.,Not-a-strategy,Not-a-strategy,1,0.3670962452888489
264,9,1,Also to abused women.,Not-a-strategy,Not-a-strategy,1,0.36708566546440125
265,0,0,"Hello, have you ever heard of the Save the Children charity?",Not-a-strategy,Not-a-strategy,1,0.29128941893577576
266,1,1,"yes i have heard of it, it is very good what they are doing.",Not-a-strategy,Not-a-strategy,1,0.35189327597618103
267,2,0,They ar doing the work of god .,Not-a-strategy,Not-a-strategy,1,0.36579203605651855
268,3,0,Would you be willing to donate some or all of your task payment to them today to help the children?,Not-a-strategy,Not-a-strategy,1,0.3691081702709198
269,4,1,"of course i would, its the least i could do to help the children in the world.",Not-a-strategy,Not-a-strategy,1,0.3697863519191742
