,Turn,Speaker,Text,True,Pred,Don_true,Don_pred
45,7,0,Donate some money maybe?,Not-a-strategy,Not-a-strategy,0,0.38461440801620483
46,8,1,30 dollars a month can change a child's life,Not-a-strategy,Not-a-strategy,0,0.38468417525291443
47,9,0,Yeah I know this great charity called Save the Children that takes money for this exact type of issue.,Not-a-strategy,Not-a-strategy,0,0.38476964831352234
48,0,0,Good Morning!,Not-a-strategy,Not-a-strategy,0,0.2999715209007263
49,0,0,I'm hoping you can help me out to today.,Not-a-strategy,Not-a-strategy,0,0.3642643094062805
50,1,1,"Sure, as long as you can help me out as well... you see, I have a child that is overseas, in a warzone.",Personal Choice-Empowerment,Not-a-strategy,0,0.3791946470737457
51,2,1,they are hungry and injured and also short,Personal Choice-Empowerment,Not-a-strategy,0,0.3828834891319275
52,3,0,"I'm so sorry, what a terrible thing.",Not-a-strategy,Not-a-strategy,0,0.38380536437034607
53,4,0,"Well not being short, that's fine.",Not-a-strategy,Not-a-strategy,0,0.3840439021587372
54,5,1,"yeah, i mean, i guess",Not-a-strategy,Not-a-strategy,0,0.38416239619255066
55,6,0,"I am also here to help children in underprivileged areas, by supporting the Save the Children Charity",Not-a-strategy,Not-a-strategy,0,0.38424527645111084
56,7,1,what is save the children,Hesitance-Hesitance,Not-a-strategy,0,0.38435909152030945
57,8,0,Save the Children promotes rights and provides support for children in serious situations.,Not-a-strategy,Not-a-strategy,0,0.38439276814460754
58,9,0,"They work to get food, medical help and education to poor children in under developed countries.",Not-a-strategy,Not-a-strategy,0,0.3843821585178375
59,10,1,do they help lots of kids,Hesitance-Hesitance,Not-a-strategy,0,0.3844614624977112
60,0,0,"hi, have you done this before?",Not-a-strategy,Not-a-strategy,1,0.3014763593673706
61,1,1,no i haven't,Not-a-strategy,Not-a-strategy,1,0.3642113506793976
62,2,0,Can I tell a little about save the children?,Not-a-strategy,Not-a-strategy,1,0.37903866171836853
63,2,1,"Sure, I'd love to hear about it",Not-a-strategy,Not-a-strategy,1,0.382656455039978
64,3,0,It's non governmental and international.,Not-a-strategy,Not-a-strategy,1,0.38347315788269043
65,3,0,It helps children and their families here and in poor countries.,Not-a-strategy,Not-a-strategy,1,0.3836967945098877
66,4,0,Have you been to the site?,Not-a-strategy,Not-a-strategy,1,0.38382023572921753
67,5,1,I have never been to the site.,Not-a-strategy,Not-a-strategy,1,0.3838997781276703
68,6,1,Could you provide me with the link,Hesitance-Hesitance,Not-a-strategy,1,0.3841306269168854
69,6,0,"sure, it's URL There you will see that for the price of a soda you can help a child in need.",Not-a-strategy,Not-a-strategy,1,0.38449016213417053
70,7,0,Would you like to donate?,Not-a-strategy,Not-a-strategy,1,0.3845117688179016
71,7,1,Not today but I'll definitely save the website for the future.,Source Derogation-Contesting,Not-a-strategy,1,0.3846132755279541
72,8,1,What type of help do you provide to those poor families?,Hesitance-Hesitance,Not-a-strategy,1,0.3845406472682953
73,8,0,They help children in war zones.,Not-a-strategy,Not-a-strategy,1,0.3847397267818451
74,9,0,Wouldn't you like to donate something today?,Not-a-strategy,Not-a-strategy,1,0.38478004932403564
75,0,0,"Hello, it's nice to meet you",Not-a-strategy,Not-a-strategy,1,0.3002689480781555
76,1,1,"nice to meet you, do you know any good children's charities",Not-a-strategy,Not-a-strategy,1,0.3641701936721802
77,2,0,I've always felt confident donating my time and money to a charity called Save the children.,Not-a-strategy,Not-a-strategy,1,0.38015472888946533
78,2,0,Have you heard of them?,Not-a-strategy,Not-a-strategy,1,0.3833174705505371
79,3,1,i have not tell me about them,Hesitance-Hesitance,Not-a-strategy,1,0.38439705967903137
80,3,0,"Little typo there, Save the Children.",Not-a-strategy,Not-a-strategy,1,0.38452789187431335
81,4,0,"They work in many countries all over the world and have been proven to spend 86% of their donations actually on children, not administrative fees.",Not-a-strategy,Not-a-strategy,1,0.3844742476940155
82,5,1,interesting.,Not-a-strategy,Not-a-strategy,1,0.384539395570755
83,6,1,how do you help them.,Counter Argumentation-Contesting,Not-a-strategy,1,0.38455381989479065
84,7,0,You can choose to donate some or even all of your task payment for this hit directly to Save the Children.,Not-a-strategy,Not-a-strategy,1,0.3845531940460205
85,8,0,Would you be interested in donating a small portion?,Not-a-strategy,Not-a-strategy,1,0.3845938742160797
86,8,1,not really.,Not-a-strategy,Not-a-strategy,1,0.38462087512016296
87,9,1,give me some reasons i should donate,Hesitance-Hesitance,Not-a-strategy,1,0.38476288318634033
88,0,0,do you know Save the children?,Not-a-strategy,Not-a-strategy,1,0.30025550723075867
89,1,1,"No, I am not very familiar with that charity.",Hesitance-Hesitance,Not-a-strategy,1,0.36419349908828735
90,2,0,Its very important.,Not-a-strategy,Not-a-strategy,1,0.3791685402393341
91,3,0,Provide health assistant for kids in need,Not-a-strategy,Not-a-strategy,1,0.3828577697277069
92,4,1,It sounds like a meaningful charity.,Not-a-strategy,Not-a-strategy,1,0.38366639614105225
93,5,0,It is.,Not-a-strategy,Not-a-strategy,1,0.3840968608856201
94,6,0,Every child must have health care and food to put in their bellies,Not-a-strategy,Not-a-strategy,1,0.3842383325099945
95,7,1,Is it world wide.,Hesitance-Hesitance,Not-a-strategy,1,0.38428205251693726
96,8,0,Yes they are everywhere.,Not-a-strategy,Not-a-strategy,1,0.38442447781562805
97,9,0,I saw a kid die in my hands once.,Not-a-strategy,Not-a-strategy,1,0.3844622075557709
98,0,0,How much money do you spend daily on extras like a coffee or treat?,Not-a-strategy,Not-a-strategy,0,0.3005533814430237
99,1,1,"I spend about 5 dollars a day, you?",Not-a-strategy,Not-a-strategy,0,0.3642771542072296
100,2,0,About 1 dollar per day.,Not-a-strategy,Not-a-strategy,0,0.37887564301490784
101,3,0,Do you think that amount of money would make a difference in a needy child's life?,Not-a-strategy,Not-a-strategy,0,0.382721871137619
102,3,1,I think it would in many places,Not-a-strategy,Not-a-strategy,0,0.38370752334594727
103,4,0,I agree.,Not-a-strategy,Not-a-strategy,0,0.3842233121395111
104,4,0,Are you familiar with a charity called Save the Children?,Not-a-strategy,Not-a-strategy,0,0.38440316915512085
105,5,1,No i am not can you explain?,Hesitance-Hesitance,Not-a-strategy,0,0.38447922468185425
106,6,0,"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",Not-a-strategy,Not-a-strategy,0,0.3844561278820038
107,7,1,Wow thats great.,Not-a-strategy,Not-a-strategy,0,0.3845210373401642
108,8,1,How can I help?,Not-a-strategy,Not-a-strategy,0,0.38456961512565613
109,9,0,"We can help by making a donation which is essential to help ensuring children's rights to health, education, safety, etc.",Not-a-strategy,Not-a-strategy,0,0.3846305012702942
110,0,0,This site Helps many child,Not-a-strategy,Not-a-strategy,0,0.3009590208530426
111,1,1,What kind of children does it help?,Hesitance-Hesitance,Not-a-strategy,0,0.36420997977256775
112,2,0,Their motto is to help children's future...that every child deserves a future,Not-a-strategy,Not-a-strategy,0,0.37898752093315125
113,2,1,What is the name of the organization?,Not-a-strategy,Not-a-strategy,0,0.38306599855422974
114,2,0,Save the Children,Not-a-strategy,Not-a-strategy,0,0.3843385875225067
115,2,1,How do they help children?,Hesitance-Hesitance,Not-a-strategy,0,0.38477784395217896
116,2,1,Food?,Hesitance-Hesitance,Not-a-strategy,0,0.38494983315467834
117,3,1,Clothing?,Hesitance-Hesitance,Not-a-strategy,0,0.3848956525325775
118,3,1,Shelter?,Hesitance-Hesitance,Not-a-strategy,0,0.384985089302063
119,3,1,Education?,Hesitance-Hesitance,Not-a-strategy,0,0.384935200214386
120,4,0,They help in the children's basic need like food and clothing.,Not-a-strategy,Not-a-strategy,0,0.3847530782222748
121,4,0,They help in whatever it takes for children to transforming their lives and the future,Not-a-strategy,Not-a-strategy,0,0.38480955362319946
122,5,1,Is this charity local?,Hesitance-Hesitance,Not-a-strategy,0,0.38467690348625183
123,6,1,global?,Hesitance-Hesitance,Not-a-strategy,0,0.3848569989204407
124,6,1,Just in my country (United States)?,Hesitance-Hesitance,Not-a-strategy,0,0.38479068875312805
125,7,0,This charity is from Fairfield Town in Connecticut,Not-a-strategy,Not-a-strategy,0,0.38485389947891235
126,7,1,"I think it's important to support initiatives to help children get a good education, and have the things they need to go to school and learn.",Not-a-strategy,Not-a-strategy,0,0.384879469871521
127,7,1,How much should we donate?,Not-a-strategy,Not-a-strategy,0,0.3849216103553772
128,7,0,Ya.. It's very important.,Not-a-strategy,Not-a-strategy,0,0.38492587208747864
129,8,0,"There are many way to donate money like one time gift, Monthly donor, and sponsorship for some children.",Not-a-strategy,Not-a-strategy,0,0.38495028018951416
130,9,1,"Sponsorship of a child might be interesting....I'd like to know what my donation is being used for, and that it's actually helping someone.",Not-a-strategy,Not-a-strategy,0,0.3849373161792755
131,9,0,Child sponsorship works like a way of giving and that connects one compassionate person like you with one child in need.,Not-a-strategy,Not-a-strategy,0,0.38494086265563965
132,0,0,Hello!,Not-a-strategy,Not-a-strategy,0,0.30128398537635803
133,1,0,Ho are you doing today?,Not-a-strategy,Not-a-strategy,0,0.36498939990997314
134,1,1,"doing fine, what about you",Not-a-strategy,Not-a-strategy,0,0.3795775771141052
135,2,0,I'm doing great but i would feel so much better if you let me tell you about one amazing charity,Not-a-strategy,Not-a-strategy,0,0.3830257058143616
136,3,1,go ahead :),Not-a-strategy,Not-a-strategy,0,0.38397660851478577
137,3,1,i'm listening,Not-a-strategy,Not-a-strategy,0,0.3843567669391632
138,4,0,I'm working for Save the Children charity!,Not-a-strategy,Not-a-strategy,0,0.3846457898616791
139,4,0,Have you heard about it?,Not-a-strategy,Not-a-strategy,0,0.3846685588359833
140,5,1,I don't think so.,Not-a-strategy,Not-a-strategy,0,0.38455498218536377
141,6,0,It's a great charity that helps children i developing countries and they are also currently helping at the US Mexican border to reunite children with their families,Not-a-strategy,Not-a-strategy,0,0.38461223244667053
142,7,1,such an important job!,Not-a-strategy,Not-a-strategy,0,0.38459500670433044
143,8,1,Tell me more,Not-a-strategy,Not-a-strategy,0,0.38469210267066956
144,8,0,Sure!,Not-a-strategy,Not-a-strategy,0,0.38469064235687256
145,9,0,"There was this little boy in Africa, he was only 1 year old and he died of hunger.",Not-a-strategy,Not-a-strategy,0,0.3846942186355591
146,0,0,Hello how are you this morning.,Not-a-strategy,Not-a-strategy,1,0.30111053586006165
147,1,1,"I'm good, and you?",Not-a-strategy,Not-a-strategy,1,0.36430996656417847
148,2,0,"I'm very well, thank you.",Not-a-strategy,Not-a-strategy,1,0.3788670003414154
149,3,0,Well the reason I'm contacting you is because I'm trying to find donors for the Save the Children foundation.,Not-a-strategy,Not-a-strategy,1,0.3825496733188629
150,4,0,"Your donation will help ensure children's rights to health, education and safety.",Not-a-strategy,Not-a-strategy,1,0.38348323106765747
151,5,0,Your donation can help children in need reach their full potential and what's really more important that our children as they are our future.,Not-a-strategy,Not-a-strategy,1,0.383770227432251
152,6,1,How much money are you looking for?,Not-a-strategy,Not-a-strategy,1,0.3839549720287323
153,7,0,Any amount of donation would help in this cause.,Not-a-strategy,Not-a-strategy,1,0.3840753734111786
154,8,0,It's surprising how little can make an impact on these kids.,Not-a-strategy,Not-a-strategy,1,0.38410425186157227
155,9,0,The amount of donation is completely up to you,Not-a-strategy,Not-a-strategy,1,0.38433414697647095
156,9,1,How much of my donation goes to the kids,Hesitance-Hesitance,Not-a-strategy,1,0.3844824433326721
157,0,0,"hello, do you know about the charity save the children?",Not-a-strategy,Not-a-strategy,0,0.30353841185569763
158,0,1,Hi.,Not-a-strategy,Not-a-strategy,0,0.36479413509368896
159,1,1,"No, I have not heard about that charity.",Not-a-strategy,Not-a-strategy,0,0.37899836897850037
160,2,0,do you want some info?,Not-a-strategy,Not-a-strategy,0,0.38242387771606445
161,3,1,"Yes, I would love some information.",Not-a-strategy,Not-a-strategy,0,0.3836436867713928
162,3,0,save the children is a non-profit organization that help the children all around the world.,Not-a-strategy,Not-a-strategy,0,0.38399502635002136
163,4,1,How do they help the children?,Hesitance-Hesitance,Not-a-strategy,0,0.3841133713722229
164,5,0,"they collect charities and help the children by schooling them , feeding them, curing them.",Not-a-strategy,Not-a-strategy,0,0.38426440954208374
165,5,1,That sounds great.,Not-a-strategy,Not-a-strategy,0,0.3843873143196106
166,6,1,How can I get involved?,Not-a-strategy,Not-a-strategy,0,0.3845630884170532
167,6,0,"you can help by being part of us, do you want to help?",Not-a-strategy,Not-a-strategy,0,0.3845444619655609
168,7,1,I would really like to help.,Not-a-strategy,Not-a-strategy,0,0.38464608788490295
169,7,0,"cool, you just have to agree to give some amount of your bonus, you can give how much you want.",Not-a-strategy,Not-a-strategy,0,0.38461992144584656
170,8,0,are you interested?,Not-a-strategy,Not-a-strategy,0,0.3846377730369568
171,8,1,"Yes, I'm interested.",Not-a-strategy,Not-a-strategy,0,0.38465070724487305
172,9,1,I can give $0.60 cents.,Not-a-strategy,Not-a-strategy,0,0.38470658659935
173,9,0,"cool, you are a very kind person, you know that you can help a child being feed today?",Not-a-strategy,Not-a-strategy,0,0.3847481310367584
174,0,0,"Hi there, how are you this morning?",Not-a-strategy,Not-a-strategy,1,0.3007519543170929
175,1,1,ya fine morning what about you,Not-a-strategy,Not-a-strategy,1,0.3642822206020355
176,1,0,Good thanks.,Not-a-strategy,Not-a-strategy,1,0.37892773747444153
177,2,0,I was just reading about an organization called Save the Children.,Not-a-strategy,Not-a-strategy,1,0.3829828202724457
178,2,0,Have you heard of them?,Not-a-strategy,Not-a-strategy,1,0.3840056359767914
179,3,1,Yes I know that organization.,Not-a-strategy,Not-a-strategy,1,0.384297251701355
180,4,1,you have idea donate to that charity,Not-a-strategy,Not-a-strategy,1,0.3843138515949249
181,4,0,Yes I'm going to donate and thought you might want to also.,Not-a-strategy,Not-a-strategy,1,0.3844268023967743
182,5,0,"They do great work, very legitimate and een around 100 years.",Not-a-strategy,Not-a-strategy,1,0.38467881083488464
183,5,1,ok nice.,Not-a-strategy,Not-a-strategy,1,0.38480666279792786
184,6,1,how much u pay,Not-a-strategy,Not-a-strategy,1,0.3849540054798126
185,6,0,I thought maybe 10 or 15 cents of my pay.,Not-a-strategy,Not-a-strategy,1,0.38495221734046936
186,7,0,It doesn't take much to make a difference.,Not-a-strategy,Not-a-strategy,1,0.38500910997390747
187,7,0,Family all grown up.,Not-a-strategy,Not-a-strategy,1,0.38495710492134094
188,8,1,ok. than how is you family,Not-a-strategy,Not-a-strategy,1,0.3849855065345764
189,8,0,Many Americans don't want to donate because they think that organizations like these only help other countries that are poor.,Not-a-strategy,Not-a-strategy,1,0.3850763440132141
190,9,0,This group helps poor underprivileged children in the US too.,Not-a-strategy,Not-a-strategy,1,0.3850156366825104
191,10,1,oh ok. i love children's very much.,Not-a-strategy,Not-a-strategy,1,0.3849208652973175
192,10,1,so i donate that charity,Not-a-strategy,Not-a-strategy,1,0.3848753571510315
193,10,0,You will?,Not-a-strategy,Not-a-strategy,1,0.384947270154953
194,0,0,Hey you wanna donate some money today?,Not-a-strategy,Not-a-strategy,1,0.30092474818229675
195,1,1,what is the donation for?,Not-a-strategy,Not-a-strategy,1,0.3640782833099365
196,2,0,Save the Children!,Not-a-strategy,Not-a-strategy,1,0.37886232137680054
197,3,0,It's an awesome charity!,Not-a-strategy,Not-a-strategy,1,0.3828987777233124
198,3,0,Promotes childrens rights and supports them in developing countries!,Not-a-strategy,Not-a-strategy,1,0.3839867413043976
199,3,1,i would love to donate for childrens' cause,Not-a-strategy,Not-a-strategy,1,0.3844223916530609
200,4,0,You can help out A LOT by donating!,Not-a-strategy,Not-a-strategy,1,0.3843693733215332
201,4,0,Today you can donate up to .30 cents.,Not-a-strategy,Not-a-strategy,1,0.3843199908733368
202,5,1,i would love to donate .30 for sure,Not-a-strategy,Not-a-strategy,1,0.38453802466392517
203,5,0,That would be awesome!,Not-a-strategy,Not-a-strategy,1,0.3844912350177765
204,6,0,Do you have any kids?,Not-a-strategy,Not-a-strategy,1,0.38467246294021606
205,7,1,"yes, i do.",Not-a-strategy,Not-a-strategy,1,0.3845614492893219
206,8,1,i have three kids.,Not-a-strategy,Not-a-strategy,1,0.3845371901988983
207,9,1,do you?,Not-a-strategy,Not-a-strategy,1,0.38458195328712463
208,0,0,Hi how are you this day ?,Not-a-strategy,Not-a-strategy,0,0.3005361258983612
209,1,1,"Hey, I'm doing great, how are you?",Not-a-strategy,Not-a-strategy,0,0.3647022843360901
210,1,0,I am very good.,Not-a-strategy,Not-a-strategy,0,0.379099577665329
211,2,0,Glad to be doing this survey because it is for a good cause (Save the children) Do you agree ?,Not-a-strategy,Not-a-strategy,0,0.38257119059562683
212,2,1,Oh absolutely!,Not-a-strategy,Not-a-strategy,0,0.38344958424568176
213,2,1,I think it's very important to donate to charities.,Not-a-strategy,Not-a-strategy,0,0.38380154967308044
214,3,0,Yeah I stronlgly believe we should all pitch in and help.,Not-a-strategy,Not-a-strategy,0,0.3841892182826996
215,3,0,I am 100% sure I am going to donate 80%-100% of my earnings for this survey to (Save the children) It will make me feel good to help Little helpless children.,Not-a-strategy,Not-a-strategy,0,0.3842316269874573
216,3,0,What do you think you will be donating ?,Not-a-strategy,Not-a-strategy,0,0.3844241797924042
217,4,1,I don't have the money right now to donate.,Self Pity-Empowement,Not-a-strategy,0,0.3844098150730133
218,4,1,I will defiantly be donating at the first of September though.,Source Derogation-Contesting,Not-a-strategy,0,0.384543776512146
219,5,1,I will try to donate at least five dollars.,Not-a-strategy,Not-a-strategy,0,0.3845888376235962
220,5,0,"We all need money, but this is a special cause and the money is not too much.",Not-a-strategy,Not-a-strategy,0,0.38466110825538635
221,6,0,These surveys are a good way for us to get involved and help those in need........Dont you agree ?,Not-a-strategy,Not-a-strategy,0,0.3847182095050812
222,7,1,Oh yeah defiantly.,Not-a-strategy,Not-a-strategy,0,0.38479429483413696
223,7,1,Out of the earnings I earn from this survey I would probably donate at least half.,Not-a-strategy,Not-a-strategy,0,0.3847213685512543
224,8,1,It's only fair.,Not-a-strategy,Not-a-strategy,0,0.3847062289714813
225,8,0,Wow that is so good to hear it reallly shows that most people are willing to help those who are less fortunate than ourselves.,Not-a-strategy,Not-a-strategy,0,0.38468754291534424
226,9,1,Yeah it's very important to help someone that is less fortunate than yourself.,Not-a-strategy,Not-a-strategy,0,0.38471388816833496
227,0,0,Hi! How are you doing today?,Not-a-strategy,Not-a-strategy,0,0.3011256754398346
228,1,1,Good how are you?,Not-a-strategy,Not-a-strategy,0,0.36448147892951965
229,1,0,I'm pretty good.,Not-a-strategy,Not-a-strategy,0,0.37891560792922974
230,2,0,Have you ever heard of the Save the Children organization?,Not-a-strategy,Not-a-strategy,0,0.38323360681533813
231,2,1,I have heard of that organization.,Not-a-strategy,Not-a-strategy,0,0.38379356265068054
232,3,1,I have seen a lot of commercials on TV for it.,Not-a-strategy,Not-a-strategy,0,0.38418304920196533
233,4,0,I hear you.,Not-a-strategy,Not-a-strategy,0,0.3841266930103302
234,4,0,That is when I first heard of it as well.,Not-a-strategy,Not-a-strategy,0,0.38407984375953674
235,5,0,I love the fact that it is a non-government organization that promotes children's rights and helps to provide the support in those developing countries.,Not-a-strategy,Not-a-strategy,0,0.3844907879829407
236,5,1,Agreed.,Not-a-strategy,Not-a-strategy,0,0.38437557220458984
237,5,1,Any organization who promotes rights for those who don't have the platform to speak up is a wonderful charity.,Not-a-strategy,Not-a-strategy,0,0.3844415545463562
238,5,0,I guess now I am going to sound like the tv commercial but have you ever thought about donating to the organization?,Not-a-strategy,Not-a-strategy,0,0.38444191217422485
239,6,1,I have thought about it in the past.,Not-a-strategy,Not-a-strategy,0,0.3846990764141083
240,7,0,I understand that.,Not-a-strategy,Not-a-strategy,0,0.38477662205696106
241,7,0,With all the organizations out there it is hard to tell a good one and a bad one.,Not-a-strategy,Not-a-strategy,0,0.38476330041885376
242,8,0,"This organization helps to children with their rights to health, education, and even safety.",Not-a-strategy,Not-a-strategy,0,0.3849594295024872
243,8,1,Yes it is hard to tell whose interests really lie in the movement they promote.,Information Inquiry-Contesting,Not-a-strategy,0,0.38506561517715454
244,9,1,"I like to research organizations first to see if the money I give is really going to the cause, or if it is wasted by high overhead costs.",Information Inquiry-Contesting,Not-a-strategy,0,0.3849101960659027
245,0,0,Hi,Not-a-strategy,Not-a-strategy,0,0.3034409284591675
246,1,1,hello,Not-a-strategy,Not-a-strategy,0,0.3648056089878082
247,2,0,Would you like to help an important cause?,Not-a-strategy,Not-a-strategy,0,0.3787781894207001
248,3,1,Depends on which one you are talking about.,Not-a-strategy,Not-a-strategy,0,0.38217735290527344
249,4,0,It's for children,Not-a-strategy,Not-a-strategy,0,0.38378870487213135
250,4,1,Sounds interesting but can you be a bit more specific?,Not-a-strategy,Not-a-strategy,0,0.38395681977272034
251,5,0,It's called SAVE the CHILDREN.,Not-a-strategy,Not-a-strategy,0,0.38393327593803406
252,6,0,It help poor kids in need of food and shelter,Not-a-strategy,Not-a-strategy,0,0.3839644491672516
253,7,1,Does it help children in this country or in another country?,Hesitance-Hesitance,Not-a-strategy,0,0.38403767347335815
254,8,0,It helps kids in this country,Not-a-strategy,Not-a-strategy,0,0.3842512369155884
255,9,1,Great!,Not-a-strategy,Not-a-strategy,0,0.3843134641647339
256,0,0,HAve you herad abot Save the Children organization?,Not-a-strategy,Not-a-strategy,0,0.30176007747650146
257,1,1,No i have not,Not-a-strategy,Not-a-strategy,0,0.36451205611228943
258,2,0,Its an organization that creates oportunities for children in need and hunger,Not-a-strategy,Not-a-strategy,0,0.37917497754096985
259,3,1,where are the children from?,Hesitance-Hesitance,Not-a-strategy,0,0.38289713859558105
260,3,0,Childre are from different parts of the world.,Not-a-strategy,Not-a-strategy,0,0.3838423788547516
261,4,0,For example Syrian kids have died in thousands just in 2018 and Save the children is trying to help as much as they can,Not-a-strategy,Not-a-strategy,0,0.38409364223480225
262,4,1,Do you donate money?,Not-a-strategy,Not-a-strategy,0,0.3841502070426941
263,5,0,I do.You should that too.I am sure you are spending money in things you do not really need,Not-a-strategy,Not-a-strategy,0,0.38412439823150635
264,6,1,that is very true.,Not-a-strategy,Not-a-strategy,0,0.3842470347881317
265,7,1,do you donate often?,Not-a-strategy,Not-a-strategy,0,0.38437381386756897
266,8,0,I donate evry chance that I have.Every change money I get from the groceries I put it on a bucket and donate it at the end of the month.Many children needs your help!!,Not-a-strategy,Not-a-strategy,0,0.38449832797050476
267,9,1,yeah I try to do that too.,Not-a-strategy,Not-a-strategy,0,0.3845694959163666
268,10,1,It's hard to ensure the money goes to the actual children tho,Information Inquiry-Contesting,Not-a-strategy,0,0.38460779190063477
269,0,0,Morning!,Not-a-strategy,Not-a-strategy,0,0.3020595908164978
270,0,0,Have you considered donating to Save the Children?,Not-a-strategy,Not-a-strategy,0,0.3642781376838684
271,1,0,It's a great organization and doesn't cost much to help a child in need.,Not-a-strategy,Not-a-strategy,0,0.37961694598197937
272,1,1,I have not.,Not-a-strategy,Not-a-strategy,0,0.3827678859233856
