,Turn,Speaker,Text,True,Pred,Don_true,Don_pred
32,2,1,"no i'm afraid not. but i can say there is absolutely nothing wrong with it, as if it just came out of the box today.",Not-a-strategy,Not-a-strategy,1,0.7910698056221008
33,3,0,what do you say to $360 then?,Hesitance-Hesitance,Hesitance-Hesitance,1,0.503176748752594
34,3,1,the tv retails for over 600 dollars i really don't want to go any lower then $375,Hesitance-Hesitance,Hesitance-Hesitance,1,0.8007287383079529
35,4,0,"hmmmm. you drive a hard bargain. okay $375 and the dollhouse, please. i have to have the doll house. i want the cattywompous setup!",Personal Choice-Empowerment,Hesitance-Hesitance,1,0.534443199634552
36,4,1,HaHa sorry the dollhouse would be an extra $100 dollars,Self Assertion-Empowerment,Hesitance-Hesitance,1,0.44353780150413513
37,5,0,nooooooo. you're breaking my heart mister.  okay $400 and the dollhouse comes with? make my cattywompous life complete please sir.,Personal Choice-Empowerment,Personal Choice-Empowerment,1,0.36593982577323914
38,5,1,sorry i would have to get my daughter a new one therefore i can not negotiate on the dolhouse,Self Pity-Empowement,Counter Argumentation-Contesting,1,0.34812915325164795
39,6,0,sigh. okay fine. $375 and now mr whiskers is homeless. i hope you're happy mister.,Not-a-strategy,Self Assertion-Empowerment,1,0.3476307988166809
40,0,0,is it for adult?,Information Inquiry-Contesting,Information Inquiry-Contesting,0,0.28875696659088135
41,0,1,yes it is,Not-a-strategy,Not-a-strategy,0,0.47051939368247986
42,1,0,How will you deliver it to me?,Information Inquiry-Contesting,Information Inquiry-Contesting,0,0.39390918612480164
43,1,1,"we can find a way,what would you like ?",Not-a-strategy,Not-a-strategy,0,0.43001654744148254
44,2,0,Let me think. Can you negotiate?,Not-a-strategy,Hesitance-Hesitance,0,0.5522943139076233
45,2,1,yes,Not-a-strategy,Not-a-strategy,0,0.5269834399223328
46,3,0,I am willing to get it for $912.,Hesitance-Hesitance,Hesitance-Hesitance,0,0.4074673354625702
47,3,1,thats sounds good,Not-a-strategy,Not-a-strategy,0,0.44865700602531433
48,4,0,"Ok. Then, Can you bring it somewhere at public place?",Personal Choice-Empowerment,Personal Choice-Empowerment,0,0.5366765260696411
49,4,1,yes of course,Not-a-strategy,Not-a-strategy,0,0.5216107368469238
50,5,0,ok then deal is done. I will see you at walmart parking lot at 12 pm.,Not-a-strategy,Not-a-strategy,0,0.43473318219184875
51,5,1,you got it,Not-a-strategy,Not-a-strategy,0,0.4805012345314026
52,6,0,thank you,Not-a-strategy,Not-a-strategy,0,0.3788151443004608
53,0,1,"Hello, I would like to offer this item for sale at 2900.  It is listed for 3400 and it even comes with a free fence!",Not-a-strategy,Not-a-strategy,0,0.6928825974464417
54,0,0,It is very cute. How many bed rooms?,Information Inquiry-Contesting,Information Inquiry-Contesting,0,0.43758589029312134
55,1,1,"It has 2, but you can convert the office into 3 if you need to.",Not-a-strategy,Not-a-strategy,0,0.37490445375442505
56,1,0,How many baths?,Information Inquiry-Contesting,Information Inquiry-Contesting,0,0.3614806532859802
57,2,1,It has 1 full bath in the master bedroom and 1/2 bath in the hallway.,Not-a-strategy,Not-a-strategy,0,0.3583880364894867
58,2,0,Ok. I have looked up comps in the area and I feel like a more fair price for this is 2000,Counter Argumentation-Contesting,Counter Argumentation-Contesting,0,0.3449852466583252
59,3,1,"That is a fair price, however, I am willing to allow pets, which no one has ever offered before, plus I will pay your closing costs.  How does 2795 sound?",Personal Choice-Empowerment,Personal Choice-Empowerment,0,0.3477705419063568
60,3,0,That really is far out of my reach. How about 2100,Self Pity-Empowement,Hesitance-Hesitance,0,0.35524165630340576
61,4,1,Is there any incentive I can offer to get the price to 2500?,Hesitance-Hesitance,Hesitance-Hesitance,0,0.35123929381370544
62,4,0,I have excellent credit and references and am willing to sign a 24 month lease.,Not-a-strategy,Not-a-strategy,0,0.4000695049762726
63,5,1,2100 is a good price.  I agree,Not-a-strategy,Not-a-strategy,0,0.759125292301178
64,0,1,hello,Not-a-strategy,Not-a-strategy,0,0.27125340700149536
65,0,0,hi what are the benefits on this location,Information Inquiry-Contesting,Information Inquiry-Contesting,0,0.32774868607521057
66,1,1,"well it's a gated community, laundry and pool on site, it's very close to shopping and restaurants and close access to the freeway",Not-a-strategy,Not-a-strategy,0,0.3406219184398651
67,1,0,I like the area but the price is way out of my range,Self Pity-Empowement,Self Pity-Empowement,0,0.587339460849762
68,2,1,what price is in your range,Not-a-strategy,Not-a-strategy,0,0.40076011419296265
69,2,0,1275 would be good for me to try it out,Information Inquiry-Contesting,Hesitance-Hesitance,0,0.35653722286224365
70,3,1,"I cannot accept 1275 that's way to low, the least i can accept would be 1995.  this is an exclusive area with many ammenities.",Counter Argumentation-Contesting,Counter Argumentation-Contesting,0,0.5036725401878357
71,3,0,"way too far for my budget , 1995 is still too high for me",Self Pity-Empowement,Self Pity-Empowement,0,0.6262186169624329
72,4,1,I could go for a month to month lease at 1574,Personal Choice-Empowerment,Self Assertion-Empowerment,0,0.4788690507411957
73,4,0,what can you offer me with that price,Information Inquiry-Contesting,Not-a-strategy,0,0.37501317262649536
74,5,1,It would be the same apartment just on a month to month lease.,Not-a-strategy,Not-a-strategy,0,0.35100480914115906
75,5,0,"ok let round it to 1500 and let me sign the contract, deal",Self Assertion-Empowerment,Personal Choice-Empowerment,0,0.5898537039756775
76,6,1,I have to get 1574.  I'm already giving it away.  I cannot do 1550,Self Assertion-Empowerment,Self Pity-Empowement,0,0.4013640284538269
77,0,1,Hello,Not-a-strategy,Not-a-strategy,1,0.29522615671157837
78,0,0,"Hi, I'm interested in your bike",Not-a-strategy,Not-a-strategy,1,0.3611837923526764
79,1,1,I'm glad to hear that. It's a vintage 1960 Japanese made touring bike. This is a collector's type of bike but still in good shape if one were to be interested in riding it.,Not-a-strategy,Not-a-strategy,1,0.3503100275993347
80,1,0,"It's just what I've been looking for.  I see it has a little surface rust, but other than that everything works ok?",Source Derogation-Contesting,Source Derogation-Contesting,1,0.35438433289527893
81,2,1,"Yep, it's actually in good shape for how old it is. I'm asking for a price of $180",Counter Argumentation-Contesting,Not-a-strategy,1,0.3467741310596466
82,2,0,"Since I'd like to repair the surface rust, would you be willing to come down to say $136?",Counter Argumentation-Contesting,Counter Argumentation-Contesting,1,0.6847132444381714
83,3,1,"Hmm, that's a lot lower than what I was looking to get. I'll throw in a bike pump and a helmet for $180!",Personal Choice-Empowerment,Personal Choice-Empowerment,1,0.435316264629364
84,3,0,That's just a little too high for me. I already have a helmet.  Could you do $145 and I'll pick it up myself today..,Counter Argumentation-Contesting,Personal Choice-Empowerment,1,0.7035080790519714
85,4,1,$155 and you got yourself a deal.,Self Assertion-Empowerment,Hesitance-Hesitance,1,0.43865451216697693
86,4,0,Can we split the difference and meet at $150. I'll even come before lunch.,Hesitance-Hesitance,Personal Choice-Empowerment,1,0.376036673784256
87,5,1,Cash?,Personal Choice-Empowerment,Not-a-strategy,1,0.7530428171157837
88,5,0,Yes,Not-a-strategy,Not-a-strategy,1,0.7570070624351501
89,6,1,Deal!,Not-a-strategy,Not-a-strategy,1,0.7658610939979553
90,6,0,"Awesome, Thanks!",Not-a-strategy,Not-a-strategy,1,0.7044807076454163
91,0,1,Hi - are you interested in my car?,Not-a-strategy,Not-a-strategy,1,0.27952566742897034
92,0,0,Hello i saw your post for your 2014 dodge charger featurig heated leather seats. I'm curious as if it's been insepected and if everything is running great,Information Inquiry-Contesting,Not-a-strategy,1,0.3333679735660553
93,1,1,Everything works as it should and has been serviced at regular intervals.  If you would like to have your own mechanic take a look I'd be open to that as well.,Not-a-strategy,Not-a-strategy,1,0.3403838574886322
94,1,0,I will provide one when if i come to check on it just to make sure.i'd love to go 19000 as i spent my life savings on chocolate and running on a budget right now. Do you think that's possible?,Hesitance-Hesitance,Self Pity-Empowement,1,0.34145650267601013
95,2,1,I need to get something more family friendly now that my wife and I are expecting our first child.  I could go 22000,Counter Argumentation-Contesting,Hesitance-Hesitance,1,0.3442862033843994
96,2,0,Thank you for lowering the price but it's still a little too high how about 21000 i should be able to do that does that sound good?,Hesitance-Hesitance,Hesitance-Hesitance,1,0.3479117751121521
97,3,1,I'm willing to do 21000.  Let's set up a time for you to come have a look.,Not-a-strategy,Hesitance-Hesitance,1,0.5993036031723022
98,3,0,Can you do 4:20 PM thursday?,Not-a-strategy,Not-a-strategy,1,0.5506910681724548
99,4,1,Sounds like a plan,Not-a-strategy,Not-a-strategy,1,0.7694305181503296
100,4,0,Fantastic. Thank you for your time and have a great day!,Not-a-strategy,Not-a-strategy,1,0.5328474044799805
101,0,1,How are you doing?,Not-a-strategy,Not-a-strategy,1,0.28761789202690125
102,0,0,Very well thank you and yourself,Not-a-strategy,Not-a-strategy,1,0.33853310346603394
103,1,1,"Great thanks,  Are you interested in the bike?",Not-a-strategy,Not-a-strategy,1,0.34985607862472534
104,1,0,Yes I am. Is it used? how long if used?,Information Inquiry-Contesting,Information Inquiry-Contesting,1,0.3504283130168915
105,2,1,"It is lightly used and in great condition, Listed at $200 but willing to negotiate a little.",Not-a-strategy,Not-a-strategy,1,0.3627828061580658
106,2,0,Does it work very well like new?,Information Inquiry-Contesting,Source Derogation-Contesting,1,0.35337647795677185
107,3,1,Yes everything is tuned up.  make me an offer,Not-a-strategy,Not-a-strategy,1,0.3620050251483917
108,3,0,$120 is what I can pay at the moment,Self Assertion-Empowerment,Hesitance-Hesitance,1,0.3700767457485199
109,4,1,I can't really go that low.  I can go $175 and deliver the bike to you.,Personal Choice-Empowerment,Personal Choice-Empowerment,1,0.3585442900657654
110,4,0,How about $150?,Hesitance-Hesitance,Hesitance-Hesitance,1,0.3524085581302643
111,5,1,"Yeah, I think I can do that",Not-a-strategy,Not-a-strategy,1,0.3533829152584076
112,5,0,Great then thanks!,Not-a-strategy,Not-a-strategy,1,0.3620406985282898
113,0,1,Hello,Not-a-strategy,Not-a-strategy,1,0.29368627071380615
114,0,0,hi,Not-a-strategy,Not-a-strategy,1,0.39979273080825806
115,1,1,Are you interested in the Subwoofer?   It's a beauty.,Not-a-strategy,Not-a-strategy,1,0.3571206033229828
116,1,0,"It looks good, but wondering a few things, how old is it?",Information Inquiry-Contesting,Information Inquiry-Contesting,1,0.35579702258110046
117,2,1,"I bought it six months ago, but I never actually took it out of the original box.   It really has never been used.",Not-a-strategy,Not-a-strategy,1,0.34896305203437805
118,2,0,"oh, why is that?",Information Inquiry-Contesting,Source Derogation-Contesting,1,0.35542625188827515
119,3,1,I expected to have more time.   I got sent on a 3 month business trip for my work and never got around it.,Not-a-strategy,Not-a-strategy,1,0.348835289478302
120,3,0,I just want to make sure they work and are quality/ not deffective,Source Derogation-Contesting,Source Derogation-Contesting,1,0.3539002537727356
121,4,1,Thats fair.  You can examine it and test it in any way that you would like.  I have nothing to hide.,Not-a-strategy,Not-a-strategy,1,0.3463209867477417
122,4,0,"That's ok, I was just making sure. Would you take $21?",Hesitance-Hesitance,Hesitance-Hesitance,1,0.3539752960205078
123,5,1,"Thats kind of low because you know I am asking 35.   If you will go for 28, we have a deal.   Deal?",Hesitance-Hesitance,Hesitance-Hesitance,1,0.3550764322280884
124,5,0,"What if I pick them up , coudl you then do 25?",Personal Choice-Empowerment,Personal Choice-Empowerment,1,0.38921964168548584
125,6,1,"If you pick them up, I'll go down to 27.",Hesitance-Hesitance,Personal Choice-Empowerment,1,0.36472681164741516
126,6,0,okay sounds fair,Not-a-strategy,Not-a-strategy,1,0.4938720166683197
127,0,1,HI!,Not-a-strategy,Not-a-strategy,1,0.2885885536670685
128,0,0,"Hi, is this used or new?",Information Inquiry-Contesting,Information Inquiry-Contesting,1,0.33545219898223877
129,1,1,This phone is used but with no issues.  It is in excellent condition.  Unlocked for any carrier you need.,Not-a-strategy,Not-a-strategy,1,0.3605414927005768
130,1,0,"Good to know, I am wondering if you could come down in price? I am a student.",Self Pity-Empowement,Hesitance-Hesitance,1,0.3461058735847473
131,2,1,Since you are a student I would like to help you out.  I will come down to $225.,Hesitance-Hesitance,Not-a-strategy,1,0.34263578057289124
132,2,0,I was hoping for $190.,Hesitance-Hesitance,Hesitance-Hesitance,1,0.35814499855041504
133,3,1,"I don't think I can go that low, sorry.  I would like to help you out though.  How about $215.00?",Hesitance-Hesitance,Hesitance-Hesitance,1,0.35118457674980164
134,3,0,do you have case you could throw in?,Personal Choice-Empowerment,Personal Choice-Empowerment,1,0.3730969727039337
135,4,1,I do. So how about $215.00 and a case?,Not-a-strategy,Personal Choice-Empowerment,1,0.4304389953613281
136,4,0,sounds fair!,Not-a-strategy,Not-a-strategy,1,0.669068455696106
137,0,1,HI! are you looking for a new place?,Not-a-strategy,Not-a-strategy,1,0.2829461693763733
138,0,0,"Yes, can you tell me your pet policy?",Information Inquiry-Contesting,Information Inquiry-Contesting,1,0.3332054316997528
139,1,1,Yes pets are welcome.  We do have a breed restriction.,Not-a-strategy,Not-a-strategy,1,0.39868444204330444
140,1,0,I just have a cat.,Not-a-strategy,Not-a-strategy,1,0.5718042254447937
141,2,1,That is not restricted.  THe PInes has 3 pools to enjoy amoung other amenities.  I am listing this 2 bedroom 1 bath at $2250,Not-a-strategy,Not-a-strategy,1,0.39611753821372986
142,2,0,I saw that any chance you would come down in price?,Not-a-strategy,Hesitance-Hesitance,1,0.5711756348609924
143,3,1,I could come down to $2150 but that price is very firm.,Hesitance-Hesitance,Hesitance-Hesitance,1,0.3999932110309601
144,3,0,"I was hoping to pay $1750, any perks you can offer ?",Personal Choice-Empowerment,Hesitance-Hesitance,1,0.4616016745567322
145,4,1,At $2150 I could offer a year warranty/insurance for the apartment and one month paid utilities.,Personal Choice-Empowerment,Personal Choice-Empowerment,1,0.587134838104248
146,4,0,"alright , I think I can swing that price.",Not-a-strategy,Not-a-strategy,1,0.7738232016563416
147,0,1,how we doing today,Not-a-strategy,Not-a-strategy,1,0.2833113670349121
148,0,0,hey,Not-a-strategy,Not-a-strategy,1,0.34416598081588745
149,1,1,so what can I do for you today,Not-a-strategy,Not-a-strategy,1,0.35802900791168213
150,1,0,i'm looking for a good deal on a laptop,Not-a-strategy,Not-a-strategy,1,0.361221581697464
151,2,1,ok i got what you need how many ?,Information Inquiry-Contesting,Not-a-strategy,1,0.39152032136917114
152,2,0,what the price range i can pay $200 for it,Not-a-strategy,Hesitance-Hesitance,1,0.36699846386909485
153,3,1,"I need minimum 300 per mac book , it's a great price since we are certified Apple Techniciens, you can also resell them for 400 a piece",Not-a-strategy,Counter Argumentation-Contesting,1,0.3477689325809479
154,3,0,come on man i need it for 200,Self Pity-Empowement,Hesitance-Hesitance,1,0.3806132972240448
155,4,1,"no can do, 280 is the best I could for you partner",Hesitance-Hesitance,Self Assertion-Empowerment,1,0.44884076714515686
156,4,0,man all i have is $228 that it my pockets are busted,Self Pity-Empowement,Self Pity-Empowement,1,0.38242825865745544
157,5,1,"then theres nothing to discuss here, my final offer is 250",Self Assertion-Empowerment,Self Assertion-Empowerment,1,0.39658424258232117
158,0,0,Is the basket included with this bike?,Information Inquiry-Contesting,Information Inquiry-Contesting,1,0.3258472979068756
159,0,1,Yes it is included with the bike.,Not-a-strategy,Not-a-strategy,1,0.3440559208393097
160,1,0,And is it red just like in the picture?,Information Inquiry-Contesting,Source Derogation-Contesting,1,0.4054103493690491
161,1,1,"Yes it is exactly like the photo, practically brand new too!",Not-a-strategy,Not-a-strategy,1,0.36222776770591736
162,2,0,I'll pay $700 cash!,Personal Choice-Empowerment,Hesitance-Hesitance,1,0.41759705543518066
163,2,1,"I am wanting to do a quick deal, but that is far too low. I woudl need you to come much closer, like I said in great condition practically brand new.",Counter Argumentation-Contesting,Counter Argumentation-Contesting,1,0.3586537539958954
164,3,0,I can't go much higher at the moment. How low will you go?,Hesitance-Hesitance,Hesitance-Hesitance,1,0.35149717330932617
165,3,1,"I would say 900, I am taking a loss on it even at 1200.",Hesitance-Hesitance,Self Assertion-Empowerment,1,0.4072053134441376
166,4,0,I'll give you 950,Not-a-strategy,Not-a-strategy,1,0.6962783336639404
167,4,1,okay,Not-a-strategy,Not-a-strategy,1,0.7783945202827454
168,0,1,Hi,Not-a-strategy,Not-a-strategy,0,0.32185545563697815
169,0,0,"Hello, what condition is you bike mount in?",Information Inquiry-Contesting,Information Inquiry-Contesting,0,0.33673667907714844
170,1,1,"It has only been used a few times, so in really great condition still.",Not-a-strategy,Not-a-strategy,0,0.3562470078468323
171,1,0,That sounds good. How long have you had it?,Information Inquiry-Contesting,Information Inquiry-Contesting,0,0.4165121912956238
172,2,1,I have had it just over seven months.,Not-a-strategy,Not-a-strategy,0,0.3733181953430176
173,2,0,Okay. That's not too long. I'd like to buy it from you for $7 since it has been used.,Counter Argumentation-Contesting,Hesitance-Hesitance,0,0.34851890802383423
174,3,1,that is less than half of asking...,Hesitance-Hesitance,Counter Argumentation-Contesting,0,0.3438667058944702
175,3,0,"I realize that but I'm site unseen. For a used object, I think that is fair.",Counter Argumentation-Contesting,Counter Argumentation-Contesting,0,0.34196147322654724
176,4,1,"Well I really do want to make a deal with you , but you need to come up a little in theprice, it is almost brand new.",Counter Argumentation-Contesting,Counter Argumentation-Contesting,0,0.3412419259548187
177,4,0,The best I can do is $9 if you're willing to hold it for me for 2 days while I wait for my paycheck.,Personal Choice-Empowerment,Personal Choice-Empowerment,0,0.4128701388835907
178,5,1,I suppose I could do that. 9 sounds fair enough,Not-a-strategy,Not-a-strategy,0,0.5983853936195374
179,5,0,Awesome. Then $9 it is. It was great doing business with you.,Not-a-strategy,Not-a-strategy,0,0.5267381072044373
180,0,1,Hello!,Not-a-strategy,Not-a-strategy,0,0.2833053767681122
181,0,0,Morning.,Not-a-strategy,Not-a-strategy,0,0.3579936921596527
182,1,1,What would you like to offer for the shelves?,Not-a-strategy,Not-a-strategy,0,0.36961039900779724
183,1,0,I'd like to know what type of wood it is?,Information Inquiry-Contesting,Information Inquiry-Contesting,0,0.37606120109558105
184,2,1,rich mahogany,Not-a-strategy,Not-a-strategy,0,0.44469839334487915
185,2,0,How old is the unit?,Information Inquiry-Contesting,Information Inquiry-Contesting,0,0.3938369154930115
186,3,1,The unit is about 5 years old.,Not-a-strategy,Not-a-strategy,0,0.3623262941837311
187,3,0,Is it handmade or store bought?,Information Inquiry-Contesting,Information Inquiry-Contesting,0,0.362785667181015
188,4,1,I bought it from Furniture Store INC.,Not-a-strategy,Not-a-strategy,0,0.35682204365730286
189,4,0,Are there visible imperfections?,Source Derogation-Contesting,Source Derogation-Contesting,0,0.36151424050331116
190,5,1,Nope! The unit is in great shape.,Not-a-strategy,Not-a-strategy,0,0.35380157828330994
191,5,0,Ok.  I'll offer $35 for it.,Hesitance-Hesitance,Hesitance-Hesitance,0,0.3608173429965973
192,6,1,"How about $37, and I'll deliver it to you directly?",Personal Choice-Empowerment,Personal Choice-Empowerment,0,0.37400028109550476
193,0,1,Are you interested in  My galaxy,Not-a-strategy,Not-a-strategy,0,0.2828609347343445
194,0,0,"Yes, it looks like a great phone.  Can you tell me a little about its history?",Information Inquiry-Contesting,Information Inquiry-Contesting,0,0.32928383350372314
195,1,1,I've had it for 6 months. It comes unlocked. The network is at@t,Not-a-strategy,Not-a-strategy,0,0.39161384105682373
196,1,0,"So, it should work on any network that requires a SIM card, then, correct?  T-mobile for example?",Information Inquiry-Contesting,Information Inquiry-Contesting,0,0.3537323772907257
197,2,1,Yes that is correct. I am selling it at 397 but am willing to negotiate price,Not-a-strategy,Not-a-strategy,0,0.5378711819648743
198,2,0,"OK, it appears that the face is scratch-free and crack-free, is that correct?  How is the back?",Information Inquiry-Contesting,Source Derogation-Contesting,0,0.3878364562988281
199,3,1,Yes it is scratch free. It also comes with a screen protector I put on,Not-a-strategy,Not-a-strategy,0,0.37240517139434814
200,3,0,"Very nice.  I'm wondering if I might be able to pick it up directly from you, rather than having it shipped?",Personal Choice-Empowerment,Information Inquiry-Contesting,0,0.3493536114692688
201,4,1,Sounds good to me. What are you willing to pay,Not-a-strategy,Not-a-strategy,0,0.4818647503852844
202,4,0,This looks like a great phone.  Would you be willing to accept $320 for it?,Hesitance-Hesitance,Hesitance-Hesitance,0,0.37462589144706726
203,5,1,Yes deal,Not-a-strategy,Not-a-strategy,0,0.3501899242401123
204,0,1,Hello. You are interested in our beautiful cherry hutch right? This is a fabulous piece and I would be happy to take questions,Not-a-strategy,Not-a-strategy,1,0.2814752459526062
205,0,0,nice hutch there.,Not-a-strategy,Not-a-strategy,1,0.3364834487438202
206,1,1,It's practically new as the description states. What is your budget like?,Not-a-strategy,Not-a-strategy,1,0.34879589080810547
207,1,0,$600 is what i want to pay ideally. but let's deal,Hesitance-Hesitance,Hesitance-Hesitance,1,0.3926016092300415
208,2,1,The price is $1000 but I can go lower if you would be willing to come and pick it up within a few days,Personal Choice-Empowerment,Personal Choice-Empowerment,1,0.3617264926433563
209,2,0,how much are you willing to sell it for?,Not-a-strategy,Not-a-strategy,1,0.5242741107940674
210,3,1,I can let it go at $800 right this minute,Hesitance-Hesitance,Hesitance-Hesitance,1,0.41009771823883057
211,3,0,will 750 be a good middle ground then? I will pick it up as soon as possible. in the next 24 hours.,Personal Choice-Empowerment,Personal Choice-Empowerment,1,0.35857445001602173
212,4,1,"I'll tell you what, you can have it for $800 and I'll offer you half a year to return it for a full refund, so long as it is not terribly damaged or beaten up",Personal Choice-Empowerment,Personal Choice-Empowerment,1,0.3538302183151245
213,4,0,very well then this will work,Not-a-strategy,Not-a-strategy,1,0.3903036117553711
214,0,0,whoa glitchy system,Not-a-strategy,Source Derogation-Contesting,0,0.5650689005851746
215,0,1,"Hi, are you interested in the bike?",Not-a-strategy,Not-a-strategy,0,0.39647266268730164
216,1,0,yes. but it's kinda pricey for a 27 yr old bike.,Counter Argumentation-Contesting,Not-a-strategy,0,0.35503923892974854
217,1,1,"I know, but this is a collector's bike.  So people generally fix them up and only ride the bike to show off.  It's actually worth quite a bit because it is so old, yet in decent condition.",Not-a-strategy,Not-a-strategy,0,0.3448788523674011
218,2,0,needing a handbrake isn't in a decent condition. tell you what. i'll give you 100 for it.,Counter Argumentation-Contesting,Hesitance-Hesitance,0,0.3420580327510834
219,2,1,How about if I throw in a hand brake and you can install it yourself for $150?,Personal Choice-Empowerment,Personal Choice-Empowerment,0,0.34929803013801575
220,3,0,yeah that's not gonna work for me. 110 is the max i'd pay for a bike in this condition,Self Assertion-Empowerment,Counter Argumentation-Contesting,0,0.6222029328346252
221,3,1,Is there something else I can throw in to sweeten the deal?,Not-a-strategy,Personal Choice-Empowerment,0,0.4552359879016876
222,4,0,"nah. 110, bike and the handbrake. if that's ok we got a deal",Self Assertion-Empowerment,Personal Choice-Empowerment,0,0.6719450950622559
223,4,1,Okay deal.,Not-a-strategy,Not-a-strategy,0,0.694500744342804
224,0,0,Hello. I am interested in your Felt bike.,Not-a-strategy,Not-a-strategy,0,0.2841692268848419
225,0,1,"HI, so you are interested in the bike, right?",Not-a-strategy,Not-a-strategy,0,0.3464209735393524
226,1,0,Yes very much so. My son has been begging me for this bike,Not-a-strategy,Not-a-strategy,0,0.35990217328071594
227,1,1,It's a great bike. Can I answer any questions for you? It's a great price considering all the extras it has,Not-a-strategy,Not-a-strategy,0,0.3591717779636383
228,2,1,hello?,Not-a-strategy,Not-a-strategy,0,0.36244380474090576
229,2,0,Sorry. My son knows alot about this bike. I was wondering if you are willing to lower the price any?,Not-a-strategy,Hesitance-Hesitance,0,0.34666040539741516
230,3,1,"I put a lot of extras into this bike and it is in great condition. I can go down a little bit, but not too much. I am asking 250, but I can probably do 225",Counter Argumentation-Contesting,Counter Argumentation-Contesting,0,0.34274065494537354
231,3,0,That is exactly what i have saved up. My son is going to be so surprised on his birthday. Thank you.,Not-a-strategy,Not-a-strategy,0,0.3584943413734436
232,4,1,Sounds great. Can you pick up today?,Not-a-strategy,Not-a-strategy,0,0.34817516803741455
233,4,0,Can be there in 20 min.,Not-a-strategy,Not-a-strategy,0,0.3431076109409332
234,0,1,Hi how are you?,Not-a-strategy,Not-a-strategy,1,0.28127363324165344
235,0,0,"Hello, I'm interested in buying the truck. I have a couple questions. I'm good thank-you and you?",Information Inquiry-Contesting,Not-a-strategy,1,0.3280653655529022
236,1,1,Vey well. How can i help you?,Not-a-strategy,Not-a-strategy,1,0.3588031232357025
237,1,0,Do you have the title to the truck? Are there other rips on the seats? When was the last time it had a tune up?,Information Inquiry-Contesting,Source Derogation-Contesting,1,0.508941650390625
