,Turn,Speaker,Text,True,Pred,Don_true,Don_pred
45,6,0,"To be clear, how much are you willing to donate?",Not-a-strategy,Self Assertion-Empowerment,1,0.7999916076660156
46,6,1,"All of my payment, the entire $2.",Not-a-strategy,Not-a-strategy,1,0.5035836100578308
47,7,0,Good.,Not-a-strategy,Not-a-strategy,1,0.7895286083221436
48,7,0,It is for a great cause.,Not-a-strategy,Not-a-strategy,1,0.585119903087616
49,8,0,Right?,Not-a-strategy,Not-a-strategy,1,0.4447188079357147
50,9,1,Anything that helps children succeed is definitely a great cause,Not-a-strategy,Not-a-strategy,1,0.4954676926136017
51,0,0,"Hey, do some good, give some money to kids.",Not-a-strategy,Not-a-strategy,1,0.4451971650123596
52,1,1,Sure.I would be glad to. How much money do you think I should give?,Hesitance-Hesitance,Not-a-strategy,1,0.5560389161109924
53,2,0,"oh, could you afford maybe fifteen cents?",Not-a-strategy,Not-a-strategy,1,0.5832047462463379
54,3,1,I can afford $5.00,Not-a-strategy,Not-a-strategy,1,0.40923383831977844
55,4,0,"that sounds pretty good, I would definitely accept that",Not-a-strategy,Not-a-strategy,1,0.4523484408855438
56,5,1,How much would you donate?,Counter Argumentation-Contesting,Counter Argumentation-Contesting,1,0.3748658299446106
57,6,0,"well, I'll match your 5.00, does that sound cool?",Not-a-strategy,Not-a-strategy,1,0.3573444187641144
58,7,1,"Yeah, that sounds great. I love donating to charity. I think it is important to help those less fortunate.",Not-a-strategy,Not-a-strategy,1,0.7056021690368652
59,8,0,yes there are so many in terrible need,Not-a-strategy,Not-a-strategy,1,0.5387837886810303
60,9,1,I donate a portion of my paychecks to feed the children. Do you have a favorite charity?,Self Assertion-Empowerment,Not-a-strategy,1,0.6903660893440247
61,0,0,I was wanting to see if you would be willing to donate to a charity called Save the Children.,Not-a-strategy,Not-a-strategy,0,0.27244600653648376
62,1,0,"They promote childrens rights, provide relief and helps support children in developing countries.",Not-a-strategy,Not-a-strategy,0,0.3296565115451813
63,2,1,maybe,Not-a-strategy,Not-a-strategy,0,0.3425523638725281
64,2,0,So many children die every day due to starvation and acts of violence in these developing countries.,Not-a-strategy,Not-a-strategy,0,0.350909024477005
65,3,0,These children are not given the same opportunity at education as you and I.,Not-a-strategy,Not-a-strategy,0,0.3472244441509247
66,4,0,Just a small donation of .50 could help imact a childs life.,Not-a-strategy,Not-a-strategy,0,0.34733566641807556
67,5,1,that is not bad,Not-a-strategy,Not-a-strategy,0,0.34686386585235596
68,6,0,Think about the unnecessary money that you spend on small things everyday like a snack or bag of candy.,Not-a-strategy,Not-a-strategy,0,0.3493252396583557
69,7,0,Most of these children will never know what it is like to go into a store and purchase something of such luxury.,Not-a-strategy,Not-a-strategy,0,0.3486192226409912
70,8,1,"yeah, that is true.",Not-a-strategy,Not-a-strategy,0,0.3482186496257782
71,9,1,spend lots of money on beer,Self Assertion-Empowerment,Not-a-strategy,0,0.35023146867752075
72,0,0,Hi there,Not-a-strategy,Not-a-strategy,0,0.27502188086509705
73,1,1,Hello,Not-a-strategy,Not-a-strategy,0,0.3330841064453125
74,1,0,Have you heard of the Save the Children charity?,Not-a-strategy,Not-a-strategy,0,0.33979731798171997
75,2,1,I actually have not.,Not-a-strategy,Not-a-strategy,0,0.34123820066452026
76,3,1,What do they do to help children?,Hesitance-Hesitance,Not-a-strategy,0,0.34162580966949463
77,4,0,"It is an international organization that helps protect and promote rights for childrens and provides for them in suffering conditions - such as lack of basic needs, like water, clothing, and food.",Not-a-strategy,Not-a-strategy,0,0.3416973948478699
78,5,1,I'm glad a charity like that exists internationally.,Not-a-strategy,Not-a-strategy,0,0.3422844409942627
79,6,0,It's for a great cause.,Not-a-strategy,Not-a-strategy,0,0.3421439826488495
80,6,0,Children are the future and unfortunately too many of them don't get the quality of life that we take advantage of today.,Not-a-strategy,Not-a-strategy,0,0.34534716606140137
81,7,0,Sometimes we're in a better place and we have to do what we can to help their conditions a little bit.,Not-a-strategy,Not-a-strategy,0,0.3428497612476349
82,8,0,"Even little bits can go a long way, you know?",Not-a-strategy,Not-a-strategy,0,0.3457993268966675
83,8,1,"it does, and charities can go further with the amount of money donated.",Information Inquiry-Contesting,Not-a-strategy,0,0.34877458214759827
84,9,0,Absolutely.,Not-a-strategy,Not-a-strategy,0,0.4805494546890259
85,0,0,"Hello, how are you today?",Not-a-strategy,Not-a-strategy,0,0.48326820135116577
86,1,1,"Hi, I'm doing OK, how are you?",Not-a-strategy,Not-a-strategy,0,0.6026014089584351
87,1,0,I am fine thanks.,Not-a-strategy,Not-a-strategy,0,0.6307997703552246
88,2,0,Are you interested in donating?,Not-a-strategy,Not-a-strategy,0,0.6373423337936401
89,3,1,"Possibly, I'm not sure.",Source Derogation-Contesting,Not-a-strategy,0,0.6388532519340515
90,3,1,I don't even know what the charity is.,Hesitance-Hesitance,Not-a-strategy,0,0.6392017006874084
91,4,0,"The organization which collects money from people, and spend it on people and issues which are needed",Not-a-strategy,Not-a-strategy,0,0.6392820477485657
92,4,1,"Right, but I would like to know specifically what organization.",Hesitance-Hesitance,Not-a-strategy,0,0.6393006443977356
93,5,0,I myself have a soft heart for children and usually help the charities for children.,Not-a-strategy,Not-a-strategy,0,0.41245123744010925
94,5,0,"Have you heard of ""Save the Children""?",Not-a-strategy,Not-a-strategy,0,0.3583231568336487
95,6,1,Yes.,Not-a-strategy,Not-a-strategy,0,0.34609538316726685
96,6,1,Are you planning to donate?,Counter Argumentation-Contesting,Not-a-strategy,0,0.5693361759185791
97,7,0,I am planning to donate.,Not-a-strategy,Not-a-strategy,0,0.6230194568634033
98,7,0,"I heard about this organization few weeks ego on MTurk, and i too k the time to read about it.",Not-a-strategy,Not-a-strategy,0,0.40764546394348145
99,7,0,It took my attention and I donated on the last HITs i did,Not-a-strategy,Not-a-strategy,0,0.3568917214870453
100,8,1,OK.,Not-a-strategy,Self Pity-Empowement,0,0.35865291953086853
101,8,1,"I only like to donate to reputable organizations, I am familiar with save the children, they often advertise.",Self Assertion-Empowerment,Not-a-strategy,0,0.3521345853805542
102,9,0,"Yes , they are connected to big companies.",Not-a-strategy,Not-a-strategy,0,0.35065585374832153
103,10,0,They work in 120 countries on different issues.,Not-a-strategy,Not-a-strategy,0,0.3522479832172394
104,0,0,hi how are you,Not-a-strategy,Not-a-strategy,0,0.2748524248600006
105,1,1,good thanks.What about you?,Not-a-strategy,Not-a-strategy,0,0.33285775780677795
106,2,0,what do you know about this organization,Not-a-strategy,Not-a-strategy,0,0.34586095809936523
107,3,1,save th Children help kids in need around the world,Not-a-strategy,Not-a-strategy,0,0.3488144278526306
108,4,0,"The Save the Children Fund, commonly known as Save the Children, is an international non-governmental organisation that promotes children's rights, provides relief and helps support children in developing countries.",Not-a-strategy,Not-a-strategy,0,0.3494846820831299
109,5,1,They do an awesome labor,Not-a-strategy,Not-a-strategy,0,0.4997570514678955
110,6,0,you donate for this children,Not-a-strategy,Not-a-strategy,0,0.38453564047813416
111,7,1,I do sometimes whe I have extra money,Self Assertion-Empowerment,Not-a-strategy,0,0.7018715143203735
112,8,0,very good for you,Not-a-strategy,Not-a-strategy,0,0.44548389315605164
113,9,1,Yes children should have access to healthcare and basics needs,Not-a-strategy,Not-a-strategy,0,0.39174261689186096
114,0,0,"I think it would be good to donate your payment to Save the Children, it could help alot of kids out",Not-a-strategy,Not-a-strategy,1,0.27495160698890686
115,1,1,yes i will.,Not-a-strategy,Not-a-strategy,1,0.3329639434814453
116,2,0,That's very good since they do so much for children.,Not-a-strategy,Not-a-strategy,1,0.3481530249118805
117,3,1,"Sure, Do you like donations?",Counter Argumentation-Contesting,Not-a-strategy,1,0.34544137120246887
118,3,0,Yes I think donating to charity is a very honorable thing to do.,Not-a-strategy,Not-a-strategy,1,0.344381183385849
119,4,1,"Definitely, Are you interested in such things?",Not-a-strategy,Not-a-strategy,1,0.3441486656665802
120,4,0,Yes I donate to charity every month through my paychecks.,Not-a-strategy,Not-a-strategy,1,0.34418970346450806
121,5,1,Oh!,Not-a-strategy,Not-a-strategy,1,0.34413689374923706
122,5,1,this is so good.,Not-a-strategy,Not-a-strategy,1,0.3440830111503601
123,5,0,Are you aware of what save te children does?,Not-a-strategy,Not-a-strategy,1,0.34411731362342834
124,6,1,I know a little bit.,Not-a-strategy,Not-a-strategy,1,0.34414929151535034
125,6,1,But do not fully know.,Hesitance-Hesitance,Not-a-strategy,1,0.3510745167732239
126,7,0,They give money to help children in other countries and get them away from viloence.,Not-a-strategy,Not-a-strategy,1,0.34572330117225647
127,8,1,Oh!,Not-a-strategy,Not-a-strategy,1,0.3448185920715332
128,9,1,this is nice.,Not-a-strategy,Not-a-strategy,1,0.34547385573387146
129,9,1,Thank you so much.,Not-a-strategy,Not-a-strategy,1,0.34660080075263977
130,10,0,They are also a reputable charity.,Not-a-strategy,Not-a-strategy,1,0.3460913598537445
131,11,1,This is good thing.,Not-a-strategy,Not-a-strategy,1,0.34865137934684753
132,0,0,"Donate to Save the Children, please.",Not-a-strategy,Not-a-strategy,0,0.26946142315864563
133,1,0,Think about those poor kids.,Not-a-strategy,Not-a-strategy,0,0.3262071907520294
134,1,1,Well tell me a little bit more about the charity.,Hesitance-Hesitance,Not-a-strategy,0,0.338065505027771
135,2,0,It's really all in the name.,Not-a-strategy,Not-a-strategy,0,0.3405708968639374
136,2,0,You have a moral responsibility.,Not-a-strategy,Hesitance-Hesitance,0,0.34202277660369873
137,3,1,A lot of charities are just a name and they don't do what they promise.,Information Inquiry-Contesting,Not-a-strategy,0,0.3417237401008606
138,3,1,How do I know my money will go where it supposed to?,Hesitance-Hesitance,Not-a-strategy,0,0.34157150983810425
139,4,0,They're a world-famous trustworthy charity.,Not-a-strategy,Hesitance-Hesitance,0,0.3415471911430359
140,4,0,"If they were fraudulent or misallocating funds, surely there'd have been a scandal.",Not-a-strategy,Hesitance-Hesitance,0,0.34819337725639343
141,4,1,Ok.,Not-a-strategy,Not-a-strategy,0,0.3646852374076843
142,5,1,So why do they deserve my money as opposed to other charities like St Judes or the Red Cross>,Self Assertion-Empowerment,Hesitance-Hesitance,0,0.34738969802856445
143,6,0,Of course you can donate to other charities.,Not-a-strategy,Hesitance-Hesitance,0,0.34568363428115845
144,7,0,It's not necessarily a zero-sum game.,Not-a-strategy,Hesitance-Hesitance,0,0.3626149296760559
145,7,0,"I can tell you, however, that Save the Children is, in a way, more immediate in helping people (as opposed to fighting disease like St Jude's) and delivers services similar to the Red Cross, but directed toward children.",Not-a-strategy,Information Inquiry-Contesting,0,0.3800595700740814
146,8,0,"So, please: think of the children!",Not-a-strategy,Not-a-strategy,0,0.35096195340156555
147,8,1,Do they help kids in the US?,Hesitance-Hesitance,Not-a-strategy,0,0.3437407910823822
148,8,1,I like to help people that are close to home.,Self Assertion-Empowerment,Not-a-strategy,0,0.3554253876209259
149,9,0,"Their assistance is directed toward children in developing countries, where, unlike most of the US, children are totally deprived of opportunity and basic services.",Not-a-strategy,Not-a-strategy,0,0.37871360778808594
150,9,0,"Though you, being the generous person you are, like helping those at home, is there a reason not to help children abroad?",Not-a-strategy,Not-a-strategy,0,0.3946652412414551
151,0,0,"Hello there, how are you?",Not-a-strategy,Not-a-strategy,0,0.27274346351623535
152,1,1,Hi,Not-a-strategy,Not-a-strategy,0,0.3299396336078644
153,1,0,How much do you know about Save the Children?,Not-a-strategy,Not-a-strategy,0,0.34277835488319397
154,2,1,I know that it is a charity.,Not-a-strategy,Not-a-strategy,0,0.3456341326236725
155,2,1,I think I have seen some commercials for it in my lifetime.,Not-a-strategy,Not-a-strategy,0,0.35513609647750854
156,2,0,Were you aware that Save the Children assists both children in the U.S. as well as foreign countries?,Not-a-strategy,Not-a-strategy,0,0.35024935007095337
157,2,1,No.,Not-a-strategy,Not-a-strategy,0,0.34795132279396057
158,3,1,I figured they just tried to help children in under developed countries.,Not-a-strategy,Not-a-strategy,0,0.34828507900238037
159,3,1,That's great that they help people in the U.S. as well!,Not-a-strategy,Not-a-strategy,0,0.34677278995513916
160,3,1,I think it's important to help children from our country and also others.,Self Assertion-Empowerment,Not-a-strategy,0,0.34600889682769775
161,4,0,"Yes, not only do we help out with literacy and school related causes, but also with feeding, shelter, and disaster relief for children all over the world.",Not-a-strategy,Not-a-strategy,0,0.3456898033618927
162,4,1,That's wonderful!,Not-a-strategy,Not-a-strategy,0,0.3462480902671814
163,4,1,Are you a top rated charity?,Hesitance-Hesitance,Not-a-strategy,0,0.34631744027137756
164,5,1,How much goes to administrative costs?,Hesitance-Hesitance,Not-a-strategy,0,0.3453518748283386
165,5,0,"We are a top rated charity, and have been around for nearly 100 years!",Not-a-strategy,Not-a-strategy,0,0.3431781530380249
166,6,0,"Nearly 90% of our funds go straight to children, with the remainder going to fundraising costs and only 5% for admin costs.",Not-a-strategy,Not-a-strategy,0,0.3453192710876465
167,7,1,Wow! That's really great!,Not-a-strategy,Not-a-strategy,0,0.343031644821167
168,7,1,I've seen companies go to 70% and I can't help but judge them for it.,Not-a-strategy,Not-a-strategy,0,0.343077689409256
169,7,1,I think this is a fair percentage to have.,Not-a-strategy,Not-a-strategy,0,0.34243151545524597
170,8,0,"We try our best to keep the children first, and have done so in aiding millions of children over the years.",Not-a-strategy,Not-a-strategy,0,0.3440152406692505
171,8,1,I think that's great!,Not-a-strategy,Not-a-strategy,0,0.3456561267375946
172,8,1,What country is in the most need right now?,Hesitance-Hesitance,Not-a-strategy,0,0.3461792767047882
173,9,0,Both Africa and USA currently have the highest number of children in need.,Not-a-strategy,Hesitance-Hesitance,0,0.3575362265110016
174,9,1,That's sad that a country as powerful as the USA still has problems with children in need.,Not-a-strategy,Not-a-strategy,0,0.3487893342971802
175,9,0,"It is very sad, but with the help of so many millions of caring people we are able to enrich the lives of so many.",Not-a-strategy,Not-a-strategy,0,0.3471374809741974
176,0,0,Hi!,Not-a-strategy,Not-a-strategy,0,0.27276140451431274
177,1,1,Hi,Not-a-strategy,Not-a-strategy,0,0.33006396889686584
178,2,0,So there's a great charity called Save the Children.,Not-a-strategy,Not-a-strategy,0,0.34285566210746765
179,2,0,HAve you heard of it?,Not-a-strategy,Not-a-strategy,0,0.34541934728622437
180,3,1,"yes, I believe i have , is it for kids with Cancer?",Hesitance-Hesitance,Not-a-strategy,0,0.3664872944355011
181,3,0,Yes it is.,Not-a-strategy,Not-a-strategy,0,0.35110870003700256
182,3,0,It is to help kids with unfortunate diseases and things of that nature.,Not-a-strategy,Not-a-strategy,0,0.34763845801353455
183,4,0,I feel heartbroken for some of these kids.,Not-a-strategy,Not-a-strategy,0,0.346826434135437
184,4,1,I also hate seeing children so helpless.,Not-a-strategy,Not-a-strategy,0,0.34664562344551086
185,4,1,I think this charity also helps with kids over seas in haiti too.,Not-a-strategy,Not-a-strategy,0,0.35646092891693115
186,5,0,Yes it does.,Not-a-strategy,Not-a-strategy,0,0.3472481369972229
187,6,0,"Overall, it has gotten great reviews and many people who have donated feel gratified for doing their small part in potentially saving someone's life.",Not-a-strategy,Not-a-strategy,0,0.3475550711154938
188,7,0,I have donated before to the charity.,Not-a-strategy,Not-a-strategy,0,0.3468337059020996
189,8,1,I was just about to mention that I never really have donated to any organization.,Not-a-strategy,Not-a-strategy,0,0.3466702699661255
190,8,1,if there is one i support it would definately be this one.,Not-a-strategy,Not-a-strategy,0,0.3483617901802063
191,9,1,I am sure there are many ways to help,Not-a-strategy,Not-a-strategy,0,0.3475075364112854
192,0,0,Hello.,Not-a-strategy,Not-a-strategy,1,0.2780003547668457
193,1,0,I have a story to share with you.,Not-a-strategy,Not-a-strategy,1,0.3423193097114563
194,2,1,Of course im hear to listen .,Not-a-strategy,Not-a-strategy,1,0.35702428221702576
195,3,0,I just donated to Save the Children and feel like it will be super helpful.,Not-a-strategy,Not-a-strategy,1,0.3615759611129761
196,3,0,There was a child who died of hunger and I think my donation will help other children.,Not-a-strategy,Not-a-strategy,1,0.5260762572288513
197,4,1,Yes i believe it most DEFINETLY will make a big impact on others lives and its amazing to see such kind hearted people like yourself do so.,Not-a-strategy,Not-a-strategy,1,0.40382054448127747
198,4,0,Thanks!,Not-a-strategy,Not-a-strategy,1,0.3713870346546173
199,5,0,"I just read that The United Nations estimated last year 25,000 people still die of hunger daily.",Not-a-strategy,Not-a-strategy,1,0.39414024353027344
200,6,0,That means more than 9.1 million people die of hunger every year.,Not-a-strategy,Not-a-strategy,1,0.3829419016838074
201,7,1,"Yes its such a sad thing to see happen myself and family are very kind hearted and feel for all the people around the world who are suffering from this , And would love to make a change and to help .",Not-a-strategy,Not-a-strategy,1,0.3667466640472412
202,8,0,Great to hear there are still kind hearted people to help people suffering!,Not-a-strategy,Not-a-strategy,1,0.7389419674873352
203,9,0,It makes me angry to know of so many children in danger in the world.,Not-a-strategy,Not-a-strategy,1,0.514317512512207
204,10,1,Yes its so sad how people can go about their day and not think of those who are in great need !,Not-a-strategy,Not-a-strategy,1,0.4660034477710724
205,11,1,Especially those who are very wealthy themselves and don't care to make a difference,Not-a-strategy,Not-a-strategy,1,0.462336927652359
206,12,0,I agree!,Not-a-strategy,Not-a-strategy,1,0.4597072899341583
207,13,0,I certainly am not wealthy but still try to make donation as often as I can.,Not-a-strategy,Not-a-strategy,1,0.4544820487499237
208,14,0,"There are some wealthy people that are great philanthropists, but I think more people like you and I are needed to make even small donations.",Not-a-strategy,Not-a-strategy,1,0.44707372784614563
209,0,0,"Hey, how's it going tonight?",Not-a-strategy,Not-a-strategy,1,0.27878373861312866
210,1,1,"Very Well, How about you?",Not-a-strategy,Not-a-strategy,1,0.33171871304512024
211,2,0,"Ok, here too.",Not-a-strategy,Not-a-strategy,1,0.3463940918445587
212,3,0,I'd like to talk to you about children who are less fortunate.,Not-a-strategy,Not-a-strategy,1,0.3468773066997528
213,4,0,Do you have a moment?,Not-a-strategy,Not-a-strategy,1,0.34510621428489685
214,5,1,"Yes, please go ahead and tell me",Not-a-strategy,Hesitance-Hesitance,1,0.34943127632141113
215,6,0,How do you feel about people who just born unlucky?,Not-a-strategy,Not-a-strategy,1,0.34758293628692627
216,7,1,I feel sorry for them and would like to help them as much as possible,Not-a-strategy,Not-a-strategy,1,0.3476353585720062
217,8,0,I see I got a really kind person to talk to.,Not-a-strategy,Not-a-strategy,1,0.3470318913459778
218,8,0,That's great.,Not-a-strategy,Not-a-strategy,1,0.3470138907432556
219,9,1,Go ahead and tell me how can I help,Not-a-strategy,Not-a-strategy,1,0.34692054986953735
220,0,0,I would like to encourage you do donate a part of your earnings for this HIT to a charity called Save the Children,Not-a-strategy,Not-a-strategy,0,0.26924601197242737
221,1,1,What does Save the Children do?,Hesitance-Hesitance,Not-a-strategy,0,0.32521870732307434
222,2,0,"For one, they are committed to providing health and nutrition programs that save children's lives and ensure they grow up healthy.",Not-a-strategy,Hesitance-Hesitance,0,0.3377515971660614
223,3,1,It is worldwide or one specific country?,Hesitance-Hesitance,Hesitance-Hesitance,0,0.3405122458934784
224,4,0,They serve children worldwide,Not-a-strategy,Not-a-strategy,0,0.34112000465393066
225,4,1,"I like the sound of their work, but I'm always suspicious about how much of a donation reaches the people in need.",Not-a-strategy,Hesitance-Hesitance,0,0.34129947423934937
226,5,0,Save the Children has a proven track record of using donations efficiently and effectively.,Not-a-strategy,Not-a-strategy,0,0.3417431116104126
227,6,1,Are you donating to them?,Not-a-strategy,Not-a-strategy,0,0.34197497367858887
228,7,0,I donate a portion of each of my paychecks to them automatically,Not-a-strategy,Not-a-strategy,0,0.34236547350883484
229,8,1,That is impressive.,Not-a-strategy,Not-a-strategy,0,0.34206295013427734
230,8,1,How long have you been doing that?,Not-a-strategy,Not-a-strategy,0,0.3463986814022064
231,9,0,For the past 3 or 4 years,Not-a-strategy,Not-a-strategy,0,0.34736621379852295
232,9,1,I am considering a donation.,Source Derogation-Contesting,Not-a-strategy,0,0.34753096103668213
233,0,0,Have you heard of the Save The Children Foundation?,Not-a-strategy,Not-a-strategy,0,0.32385459542274475
234,0,1,"No, I have not.",Not-a-strategy,Not-a-strategy,0,0.33760011196136475
235,1,1,Can you tell me about it?,Hesitance-Hesitance,Not-a-strategy,0,0.3404616117477417
236,2,0,"They ensure children's rights to health, education, safety, etc.",Not-a-strategy,Not-a-strategy,0,0.3410895764827728
237,2,1,"Is it just in one country, or do they work around the world?",Hesitance-Hesitance,Not-a-strategy,0,0.34125301241874695
238,3,0,Yes.,Not-a-strategy,Not-a-strategy,0,0.3413216173648834
239,3,0,"For example, the child refugees from Syria.",Not-a-strategy,Not-a-strategy,0,0.34132906794548035
240,4,0,"In the first two months of this year, 1000 kids were killed in Syria.",Not-a-strategy,Not-a-strategy,0,0.34131261706352234
241,4,0,Crazy.,Not-a-strategy,Not-a-strategy,0,0.3413097858428955
242,5,1,That's so sad.,Not-a-strategy,Not-a-strategy,0,0.3413487374782562
243,6,1,I wish I could do something to help.,Not-a-strategy,Not-a-strategy,0,0.3526221811771393
244,7,0,Have you ever donated to a charity?,Not-a-strategy,Not-a-strategy,0,0.3828760087490082
245,7,1,"Yeah, a few local charities.",Not-a-strategy,Not-a-strategy,0,0.3542899489402771
246,8,1,"Like our animal shelter, a low income housing group, foster care organziations, etc",Not-a-strategy,Not-a-strategy,0,0.3597473204135895
247,8,0,That's very nice of you.,Not-a-strategy,Not-a-strategy,0,0.3475933372974396
248,8,0,"If you'd like to get a better idea of what Save The Children does, and how to possibly donate, you can visit their website at URL",Not-a-strategy,Not-a-strategy,0,0.3679642081260681
249,9,1,I'll definitely check them out.,Source Derogation-Contesting,Information Inquiry-Contesting,0,0.5723147392272949
250,9,1,"Any organization that helps kids is one worth supporting, either with my own time or with money.",Not-a-strategy,Not-a-strategy,0,0.41197413206100464
251,9,0,I feel the same way.,Not-a-strategy,Not-a-strategy,0,0.3855944871902466
252,0,0,"Hello, I would like to talk to you about making a donation to Save the Children",Not-a-strategy,Not-a-strategy,1,0.27608829736709595
253,1,1,"Okay, if you don",Not-a-strategy,Not-a-strategy,1,0.3272159695625305
254,2,0,"Your donation will help to ensure children's rights to healthcare, education, safety, etc",Not-a-strategy,Not-a-strategy,1,0.33824774622917175
255,3,1,Does this money that goes for donation stay here in the United States?,Hesitance-Hesitance,Hesitance-Hesitance,1,0.3407129645347595
256,3,0,"No, not all of it will stay in the United states",Not-a-strategy,Not-a-strategy,1,0.34107285737991333
257,4,1,Is there a specific age or race of children that Save the Children are looking to benefit?,Hesitance-Hesitance,Not-a-strategy,1,0.341169536113739
258,5,0,"No, they don't have any prejudice like that, it's strictly to help children in general who are in need",Not-a-strategy,Not-a-strategy,1,0.34122925996780396
259,6,1,This allows doctors to go to other countries?,Hesitance-Hesitance,Not-a-strategy,1,0.3412274122238159
260,7,1,I am trying to understand how it is decided what child in need gets the help.,Hesitance-Hesitance,Not-a-strategy,1,0.34120306372642517
261,8,0,This link will give you all the information you seek URL,Not-a-strategy,Not-a-strategy,1,0.3414830267429352
262,8,1,Okay I will be sure and research the organization to better understand.,Source Derogation-Contesting,Not-a-strategy,1,0.3414732813835144
