,Turn,Text,True,Pred
52,0,No. I can't do that. I will get it professionally detailed before meeting you but that is it.,0,6
53,0,okay then I can only do 2950,3,3
54,0,I can do 3000. That is the absolute lowest I can go.,3,3
55,0,okay deal.,0,0
56,0,"I would like to purchase this item, but please could you give me some details about it?",5,5
57,0,"SUre, It is in very good shape, the paint is clean and there is no rust It is a large bike so you have to  be steady while riding it, it is a bit different that riding a single bike.",0,0
58,0,Great thanks. This would be a good addition to my collection. Is it new or used though?,5,5
59,0,It is very gently used. Used a few times last summer.,0,0
60,0,Okay so I can probably give around $114 for it. How about that?,4,4
61,0,Well I was asking 150 but could go as low as 120.00,4,4
62,0,Sure $120 but I need a delivery with it. Would that be possible from your front of the deal?,6,6
63,0,Sure I can deliver it to you. That would be fine.,0,6
64,0,Great then. When can you deliver it to me?,0,0
65,0,Saturday is the first day I have off so I could on Saturday.,0,0
66,0,Sounds good to me. Deal then! Thanks,0,0
67,0,hi,0,0
68,0,hello,0,0
69,0,are you interested,0,0
70,0,yes I like the color of the lamp.  How long have you had it?,5,5
71,0,not long it's a great lamp,0,0
72,0,Ok.  Who is the designer?,5,5
73,0,ruffled lamp  with wooden base,0,0
74,0,Yeah I saw that in your listing.  But you said it's a designer lamp.  Who is the designer?,1,5
75,0,it's a new designer,0,0
76,0,"Ok, would you be willing to take $50 for it?",4,4
77,0,the lowest i can go is $65 dollars it's to nice to go that low i'm tring to work with you,3,3
78,0,"Money is a little tight on my end.  And since it's a new designer and not anyone really well known, can we compromise?  $60 and you have a deal!",1,2
79,0,deal since i need the money $60 is fine,0,7
80,0,"Ok, great!  Pleasure doing business with you!",0,0
81,0,Hello,0,0
82,0,Hello there.,0,0
83,0,Tell me about the property.,0,5
84,0,It is a very large 1 bedroom 1 bath,0,0
85,0,Is there trash service?,5,5
86,0,"No, it is not included but I can throw it in for you if you like.",0,6
87,0,Ok I can offerv1743,4,0
88,0,It is a very nice exclusive area. I am willing to accept 1850,2,0
89,0,What about cable and the light bill? Is that included?,5,5
90,0,"Both are not. I can throw in free internet, but the light bill is separate.",0,6
91,0,1790?,4,4
92,0,I really would like to get at least 1850 for it. I can throw in a $50 light credit per month.,2,4
93,0,Ok deal,0,0
94,0,Thanks. I know you will love it.,0,0
95,0,Your welcome,0,0
96,0,Hello,0,0
97,0,Howdy Partner,0,0
98,0,I am selling this nice bathroom sink for 1400,0,0
99,0,That is a very expensive sink...,1,2
100,0,"woops actually its an apartment i guess, I only posted 1 picture of a sink",0,0
101,0,I understand. I'm having one of those mornings myself. It is a nice sink though...,0,0
102,0,"yes, it is included with this fabulous apartment. It has its own private bath, a ""fresh new look"", and you only have to pay for the garbage man!!!",0,0
103,0,"That all sounds great. I've been given some advice, I'm not sure if it is good advice though cause it sounds kind of crazy.. I'm told I should only pay 840...",4,1
104,0,"hmm, I see. Well this apartment is in a nice area, very near to Emeryville Bay Street. West MAcArthur Bart is only 8-10 blocks away. I am asking for 1400 but I can negotiate the price.",2,2
105,0,Ok I think the advice I have been given can't be good because real estate prices are pretty fixed in my experience... what do you think about 1200,4,0
106,0,1200 sounds great! I will put that price in the final agreement box so we can close this deal.,0,0
107,0,"Great, thanks",0,0
108,0,congratulations on your new apartment!,0,0
109,0,are you interested in the bike,0,0
110,0,may be,0,0
111,0,okay all the specs are in the discpition ill willing to negotiate a little,0,0
112,0,perhaps I can pay you 3 dollars,4,4
113,0,are you serious are joking i'll give you the bike for $155,4,6
114,0,I will pay you 100 dollars,4,4
115,0,perhaps you might not make this deal $155 is a Great price,2,4
116,0,How about 133?,4,4
117,0,i'm firm on $150 if you can't afford i'll have to pass,3,6
118,0,I will pay you 133 and that is at.,3,4
119,0,how you gonna price my bike $150 are you don't have a deal guy,3,0
120,0,Hi there can you tell me a little more about this car as the add has little to no information posted but i am very interested.,1,5
121,0,"Hello are you interested in this car? Yes, it is a garage kept 2004 BMW 325 convertible.  It has 100000 miles and a clean title.",0,0
122,0,has it ever been in a accident?,1,1
123,0,No not at all.  I have kept this car like it was my own baby.,0,0
124,0,how about smoking in the car? does it smell like an ashtray?,1,1
125,0,"No, it never been smoked it",0,0
126,0,Would you take $3600 for it?,4,4
127,0,I think that is to low of an offer.  I just put $1200 dollar new tires on it and transformed the seats into leather heated seats for another $1000.  Would you accept 5500?,0,2
128,0,that's a little high for me how about $4000,4,4
129,0,deal,0,0
130,0,I'd like to sell this item for 350,0,4
131,0,hi,0,0
132,0,Howdy,0,0
133,0,would you take $200,4,4
134,0,Hmmm that's too low for me sadly. Can we meet somewhere in the middle?,4,4
135,0,$230.00,4,4
136,0,"Although I'm selling myself short, I can cut you a deal for 265",7,4
137,0,You have it listed for 250?,1,0
138,0,"Unless you're willing to come pick it up and have cash, I'll do 260",6,6
139,0,Can you throw in anything else with it? like wiring,6,6
140,0,"hmmm I can toss some allen wrenches your way, and I can tack on a 3 month warranty",0,6
141,0,That works for me,0,0
142,0,So $260 final deal?,3,0
143,0,yes 260,0,0
144,0,hello,0,0
145,0,"Hi, I'm interested in renting your apartment.",0,0
146,0,"Great!  I've had a lot of people looking at it.  Utilities are paid by the renter, it has new floors and the kitchen has a stainless steel stove, a microwave and refrigerator.",0,0
147,0,"Sounds really nice, is there off street parking available?",5,5
148,0,"No, it has on street parking but the area is quiet and it's safe.",0,0
149,0,"Oh, ok. I just started a new job so money is a little tight. Could you come down on the rent a little? I could mow the grass if you could discount the rent.",6,7
150,0,That's a good offer.  Do you have a mower?  With that being said I can lower it by 100. making the rent 1695,6,6
151,0,Yes I have a mower and of course would supply the gas. I could also do some maintenance. Could you come down to $1651 if I do repairs for you?,6,6
152,0,Oh that sounds lovely!  I think we can do that.,0,0
153,0,"Awesome, I really appreciate that!",0,0
154,0,Hello,0,0
155,0,"Hello, this sounds like a nice sofa!",0,0
156,0,It is! Are you able to pick up?,6,0
157,0,"Couple of questions, is this from a smoke free home?  Were there any pets?",5,5
158,0,"Yes it is, and there is one dog but very clean, he does not go on the couch.",0,0
159,0,What is the least you will take for it?,0,0
160,0,375,4,4
161,0,That sounds fair.  Can I pick it up today?,5,0
162,0,Sure!,0,0
163,0,"Ok, see you around 5pm today.  It that good?",0,0
164,0,Hi! I have this greaty system here for sale. Perfect for any room. I will deliver to your doorstep for $175,0,6
165,0,Hi! Is it in good condition?,5,5
166,0,"excellent condition, never taken out of the box!",0,0
167,0,great! what color is that?,5,5
168,0,its a dark dark brown.,0,0
169,0,great! It will match my other furniture. Can you go lower? like $130?,4,4
170,0,Lowest I can go is 160,3,3
171,0,awww.. not even 155?,4,4
172,0,sure.,0,0
173,0,Ok great. Thanks,0,0
174,0,"Hey so I have a great phone for sale, it's in excellent condition.",0,0
175,0,"Hi, I am interested in a phone, are they brand new or used?",5,5
176,0,"It's brand new, I didn't need them. They're $650 each, this is a steal especially since it's $150 off.",0,2
177,0,I am a student and would want to work on the price.. is that an option?,7,4
178,0,"I don't know about that. Do you have a family member or friend who might want one, the price goes down in multiples.",6,0
179,0,I could maybe get my sister in on a deal but it would have to be a great deal.,0,4
180,0,They would get knocked down to $600 each. I could also include two cases and glass screen protectors.,6,6
181,0,"Wow, still too high, i was thinking, 380 each.",4,4
182,0,"I can't go that low, the lowest I could go is $575. That's only if you buy 2.",3,3
183,0,"I just think this is out of my reach, price wise. I could do 415 tops each.",7,7
184,0,"No, you're going to have to come up to $525 flat and buy 4.",3,4
185,0,"ha, we are so far from each other. looks like a stalemate. good luck!",3,0
186,0,are you looking for a apartment,0,0
187,0,Yes I am. This sounds perfect but I am a little confused as to the price. Is this a rental quote?,0,5
188,0,i have a nice 4bedroom spacious apartment,0,0
189,0,I am moving to Berkeley from the midwest. Where I live this would rent for about $3000/month. You are asking $6495/month?,1,4
190,0,yes cause it's up to date with the latest in technmeras and moreology apple tv led smart tv amazon echo Security ca,2,0
191,0,"Sounds nice. I have budgeted the assumption of rental responsibility at $5800/month. Could you come down to that? I have excellent credit and references, and would take extremely good care of this apartment.",2,6
192,0,i can get you in for $5900 a month deal,4,4
193,0,Thank you! I can handle $5900. It's a deal?,0,0
194,0,ok mee t at 10am tomorrow morning i'll show you around,0,0
195,0,Thanks.See you then.,0,0
196,0,Hello. Are you interested in the bike?,0,0
197,0,"Hello, I see you are selling a bike?",0,0
198,0,Yes I am.,0,0
199,0,How long have you had it?,5,5
200,0,"I had it for about a year but hardly used it, because my daughter outgrew very quickly, and it was for her actually.",0,0
201,0,Was it ever taken to the Mountains?,5,5
202,0,No only used it on the streets,0,0
203,0,That's a plus.  Did your daughter ever have an accident or fall off of the bike?,5,1
204,0,No thankfully she did not!,0,0
205,0,"Excellent! If you don't mind me asking, how much did you originally pay for it?",5,5
206,0,I had originally got it for $200 but I am now selling it for half the price,0,4
207,0,"I see.  I like the bike. It seems like a good deal, but I am very hesitant to pay $100 for it when it is a year old.  Is there any wiggle room on that price?",2,2
208,0,I could bring it down to $90 that's about it because its not very old.,2,2
209,0,"$90 pretty good, but I was thinking more along the lines of $80.  Maybe we can meet in the middle at $85?",4,4
210,0,I can do $90 and that's about it,3,3
211,0,You drive a hard bargain.  Are you getting a lot of offers for it?,0,4
212,0,Yes I am. But I am willing to give it to you for $90. Are you interested?,0,0
213,0,"Since you did come down a bit, I guess I could tighten my belt at $90.",0,4
214,0,Thank you!,0,0
215,0,Hello!  Can you tell me the mileage on this truck?,5,5
216,0,"65,000 miles.  It's in excellent condition!",0,0
217,0,Looks great!  Would you be willing to take $10000 if I come see it?,4,0
218,0,Oh my!  10K is way lower than I would think about.  This car is in great working order- it's been well taken care of.  I have to stick with my original offer,2,2
219,0,"I understand.  How about $11,000 cash -- out the door!!",4,6
220,0,I'm sorry.  That,4,0
221,0,What is the lowest you'll take?,0,0
222,0,The lowest I would consider is $16000.,3,3
223,0,"That's way more than I wanted to pay.  It's almost 10 years old. While it's a great car, I wouldn't pay more than $12,500.",2,2
224,0,"I can go down to $15000.  But, that is way lower than what I was willing to do originally.",4,3
225,0,"How about we settle at $14,000.  You'll have cash in hand and I'll have a new car.",4,6
226,0,$14500 and you have a deal.,3,3
227,0,OK.  I'm sure I'll be happy with it.  Deal.,0,0
228,0,"Hi, can you tell me more about the condition of the iPhones?",5,5
229,0,"Both are like new.  My parents who are retired used them for about 6-7, with less than 10 hours of talk time.",0,0
230,0,"What does it mean they used them ""for about 6-7""?",5,4
231,0,"oops!  sorry, it's late and I'm trying hard to get these phones sold.  I meant to say they used them for about 6-7 months.",0,0
232,0,"Ok. Well, I think that those phones probably got a good amount of use in 6-7 months. So, would you be willing to accept a price of $75?",2,2
233,0,"No, my parents are both retired and basically used them to call me as I'm an only child and their calls were not that often.  I need to get at least 95 for each phone.",2,2
234,0,"Can you give me free delivery? I'd be willing to do that and pay $95 for each phone, if you can throw in the free delivery. The product is in good shape, after all.",6,6
235,0,I think we can do that since you're local.  190 for both phones and I will deliver.  How's tomorrow afternoon?,0,0
236,0,sounds good,0,0
237,0,Great!  I hope you enjoy your new phones.,0,0
238,0,hello,0,0
239,0,"Hello, are you interested in buying this vehicle?",0,0
240,0,"yes indeed, I like the color too",0,0
241,0,"Great, well, I think you'd enjoy this car, and it's a steal at $12000.",0,0
242,0,"yeah thats the problem, I ve been checking my cash and I don't have that much",7,0
243,0,"Well that's okay, I take credit too :)",0,0
244,0,"yeah I have a problem with that too, I already maxed out, so let's try and find a solution, how about 9 large",4,4
245,0,"Friend, check out the description of this fine automobile that I posted. It's got a new radiator, fresh tires, I mean, the list goes on!",2,0
246,0,"but friend it's 8 years old, so what about 9850, i think it's fair and I will take care of the delivery charges",2,6
247,0,"Okay, I think that is a fair deal.",0,0
248,0,ok I guess we could write one more line so we don't get rejected,0,0
249,0,I'm not sure what you could possibly be referring to?,0,0
250,0,"because sometime the computers could find out it's was done too quickly and might refuse this , and we have to do it again , you will see in futur tasks",0,0
251,0,"Hello, I am interested in your Chevy. I see that you are asking $5,000, is the price negotiable?",0,0
252,0,I have a little wiggle room.,0,4
253,0,Is there any body damage?,1,1
254,0,"No, it is in really good shape.",0,0
255,0,"I have looked at comps and I am willing to pay $3,000",2,4
256,0,"I couldn't go that low, I would drop the price to $4,500 for you",0,4
257,0,"It just doesn't appear to be worth $4,500. Would you be willing to take $3,500",4,2
258,0,"I assure you that this is a nice vehicle and is worth the money. I am needing cash so I would go down to $4,000",2,2
259,0,"I only have $3,800 but I have it in cash and can be there in a couple hours.",6,6
260,0,"$3,800 if you are here in a couple hours with cash.",0,6
261,0,I am interested in your bike. Is there anything wrong with it?,1,1
262,0,It does need new handlebar tape and maybe tires.,0,0
263,0,"Okay, is the price negotiable?",0,0
264,0,"A little, make me an offer.",4,0
265,0,"I have looked up what this bike is worth and taken into account the new handlebar tape and tires and I would feel comfortable paying $700, would that work.",2,2
266,0,"That is a little low, I understand it needs some things. I would drop the priced to $1,000.",4,2
267,0,"I just can't pay that much, it isn't worth it. How about $775?",2,7
268,0,If you can pick it up today and pay cash I would take $850.,6,6
269,0,"I just checked and I have $836 cash, if I am there today and pay cash would you take that?",6,6
270,0,"Yes, I suppose. Please make it over earlier rather than later.",0,0
271,0,Hey looking for a new bed,0,0
272,0,i am,0,0
273,0,Well this set would be perfect for you or your teenage daughter. Any questions,0,0
274,0,how old is it?,5,5
275,0,Not old at all practically new it was used as a display model,0,0
276,0,would u take $100?,4,4
277,0,100 is a l,0,0
278,0,I can come up to 125 if you can provide delivery,6,6
279,0,Sorry i mistyped previously 125 is better and i can offer delivery at 130 I can also offer assembly at 140,6,6
280,0,I'd prefer to assemble myself,3,4
281,0,Well i can throw in a pottery barn sheet set at 140,6,6
282,0,"How about 130 with the sheets and i""ll pick it up?",6,6
283,0,That should be fine,0,0
284,0,its a deal then,0,0
285,0,"Hello, are you here about the listing?",0,0
286,0,"Hello, yes, I am.",0,0
287,0,"I'm sure you already saw in the ad, but the bars are $30, and are unused. Did you have any questions?",0,0
288,0,I do. Is the original boxes and paperwork with them? Is there a warranty with the parts that will be transferred to me if I purchase them?,5,5
289,0,"Everything that came in the box with them is there, I put it all back in after I realized I wouldn't be able to use them on my bike. Unfortunately the warranty for them is outdated by now, they're in new condition, but they've been sitting for a while.",0,0
290,0,"I am interested in them. However, since the warranty is outdated now, would you be willing to come down on the price?",2,2
291,0,"I am willing to negotiate the price a little lower, that isn't a problem.",0,4
292,0,"If I agree to pick them up, would you be willing to do $22 considering there is no warranty and they have been sitting for awhile.",2,6
293,0,"$22 is a little bit low for me, but I could definitely come down in price if you do pick them up. How about we meet halfway at $25?",6,6
294,0,"Well, it is a bit of a drive for me. I'm sure you want to get rid of these, could you do $23?",6,4
295,0,I suppose that would be about the price it'd cost to ship them out. You've got yourself a deal bud.,0,0
296,0,Thank you.,0,0
297,0,"Hey, you're interested n the bike?",0,0
298,0,Is it clean?,1,5
299,0,"Yeah, I serviced it and cleaned it to be ready for you to use it",0,0
300,0,Would it fit in my Toyata Corolla or should I bring my Suv to pick it up?,5,5
301,0,"oh, yeah it's 29 inches, I'll drop it off at your house with my truck. Definitely would not fit inside Corolla sorry",6,6
302,0,"Ok, I am really was looking at $1819. What do you think?",4,4
303,0,2200,4,4
304,0,"Sounds fair,since you are dropping it off, so we got a deal!",0,0
305,0,"Oh, thank you for being so obliging, tomorrow evening?",0,0
306,0,Sounds good. thanks,0,0
307,0,"Hello there, interested?",0,0
308,0,I am but the price is a little too high,4,4
309,0,$380 is very reasonable for the market value.,2,0
310,0,Is the item new or used?,5,5
311,0,They are brand new in box still.,0,0
312,0,I'm really interested in paying 190,4,4
313,0,"That is really far too low, these are top of the line binoculars. They are the most advanced out today.",1,2
314,0,Are there any extras you could throw in if I paid the full price?,6,6
315,0,I could offer free shipping and a 5 year warranty.,6,6
316,0,That would help alot but I'm still debating how much I want to pay for it.  I would be willing to go 250,4,4
317,0,I think the lowest I cou0dl do is 350.,4,0
318,0,I would be willing to go for three hundred with the warranty and the free shipping,6,6
319,0,sorry typo there could do. Like I said 350 is really the lowest I can do without taking a big loss myself.,3,3
320,0,How about 325 with free shipping and the warranty,4,6
321,0,"sorry 350 is my lowest , I am firm on that. TAKE IT OR LEAVE IT.",3,3
322,0,"I will pay 350 with the warranty, free shipping and insurance on the item.",6,6
323,0,Okay deal.,0,0
324,0,Hello do you still have the etagere?,0,0
325,0,I do. Are you interested in buying it?,0,0
326,0,Yes I'm interested but I have a couple questions. What condition is it in?,5,5
327,0,It is actually in great condition.,0,0
328,0,Okay but are there any signs of wear and tear? Scratches? stuff like that,1,1
329,0,There is only one small scratch on the back of it near the bottom.,0,0
330,0,Okay since it's used can you negotiate the price a little?,0,0
331,0,I could negotiate a little bit. How much are you thinking?,0,0
332,0,Could you go to 30?,4,4
333,0,How about 35?,4,4
334,0,Okay 35 sounds fair to me :),0,0
335,0,Hi...nice credenza!,0,0
336,0,Thanks. You interested in buying it?,0,0
337,0,"Yes, but my budget's limited",7,7
338,0,Okay well make me an offer I'll see what I can do.,0,0
339,0,How much would you like for it?,0,5
340,0,I'm asking 30 for it :),4,0
341,0,"I can come pick it up, but with gas, etc... it would be pushing the envelope to make it worth my while....I was looking to spend a max of $20....must be an heirloom this credenza, eh?",2,4
342,0,Yes it's a pretty rare piece too. I can do 25 if that helps you but that's going to be my limit.,2,4
343,0,"Definitely feel for you there on the family legacy item.  Listen, if you'll go $23.50, I'll come up myself, get it off your hands, and get you a beer...",6,6
344,0,Okay and you move it by yourself too then we have a deal at 23,6,6
345,0,"Hi, are you interested in the phone?",0,0
346,0,hi i can pay you 120,4,0
347,0,"That is too low for an unlocked phone in great condition.  I can lower the price to $300, but that is the best I can do.  I need the money from this phone to buy some other things.",7,2
348,0,I see it is has some condition issues  and it is used  not to mention on the smaller side as far as memory goes,2,0
349,0,The issue is cosmetic.  I can bring the price down to $275 if that bothers so.  I can also throw in a free headset.  Deal?,6,6
350,0,i can do 150 thats pretty much the best i can do  275 is still to much,7,3
351,0,I cannot sell it that low.  Do you have anything else you can give me plus the money to see if we can make a deal?,6,6
352,0,i can send you an older fitbit  and bring the cash offer up to 175  that is my best and final,6,6
353,0,If you can pay $200.  I will take the cash and fitbit.  I will still give you the headset for free.  Deal?,1,6
354,0,I can do 190 and the fitbit you include the headset  and we have a deal,6,6
355,0,"Hello, is there an apartment available?",0,0
356,0,"Yes, there are several!",0,0
357,0,Are pets allowed?,5,5
358,0,Yes they are,0,0
359,0,Are there any utilities included?,5,5
360,0,Gas and water/sewer are included,0,0
361,0,Great! How many bathrooms does a 2 bedroom have?,5,5
362,0,"One bathroom, and one in the pool area",0,0
363,0,The complex across the street has 2 bedroom 2 bath for 1200. Is the price negotiable?,2,0
364,0,"Yes, a little",0,0
365,0,I'd be willing to pay 1300 for the amenities,4,4
366,0,Sounds good. It's a deal!,0,0
367,0,great!,0,0
368,0,"Hello, are you interested in the apartment I have available to rent?",0,0
369,0,Yes I am. How big is the bedroom?,5,5
370,0,It is about 20x20.,0,0
371,0,Thanks. Are pets allowed?,5,5
372,0,"Absolutely, there is even a small dog park on the property.",0,0
373,0,Sounds great. IS the washer and dryer included?,5,5
374,0,"Yes, the washer and dryer are in the unit and included in the price.+",0,0
375,0,Great. Would you accept $1125?,6,4
376,0,That is a bit too low. I have it listed for $2250.  I could take $2000,4,4
377,0,I understand. $2000 is a bit much. Could you do $1800?,4,4
378,0,I can make that work. Come in tomorrow and we can work out a move in date.,0,6
379,0,Will do!,0,0
380,0,Hello,0,0
381,0,"Hi, I'm interested in the rose wood credenza.",0,0
382,0,great I'm interested in selling. It is in beautiful condition,0,0
383,0,"It looks beautiful! i love the features you gave about it. it's solid wood, correct?",5,5
384,0,yes and at 200 is it is a real steal,0,0
385,0,"200 would be a great price, if it was in perfect condition... you mentioned one of the drawers sticks sometimes, right?",1,2
386,0,"true but it isn't that big of a deal, A little elbow grease and good as new",0,2
387,0,i don't know. i really love it ... would you want me to pick it up?,0,0
388,0,sure looking to make an offer?,0,0
389,0,"if i come pick it up myself, with the sticky drawer, would you come down to 170?",6,6
390,0,I could do 180,4,4
391,0,i think 180 is fair enough. thanks!,0,0
392,0,Hello,0,0
393,0,hello,0,0
394,0,Are you interested in buying this product?,0,0
395,0,"I am interested in the product, does it come with any accessories?",6,5
396,0,"Yes, it comes with the plastic screen rap too.",0,0
397,0,Does it come with a stylus or earbuds or phone case?,6,5
398,0,Phone case and I will throw it in for free.,0,6
399,0,"I would really like to have ear buds too, can we add that to the deal?",6,6
400,0,"Yes, is 400 dollars okay with you? That seems like a fir price to me.",0,0
401,0,"If you throw in the phone case and ear buds for free then I can pay the $400, yes.",6,6
402,0,I will. Sounds good.,0,0
403,0,Hello,0,0
404,0,hello. are you interested in this car? do you have the budget to be interested in this car? I have had a bunch of low ballers today,1,0
405,0,Yes I am. Is it in good condition?,5,5
406,0,"it is in good conditions. no issues and only had 42,000 miles on it",0,0
407,0,I would like to come by and see it today. Is that possible?,5,0
408,0,"yes, that is possible!",0,0
409,0,Cool. Would you be willing to lower the price?,4,4
410,0,"I cant lower the price because it is leased through hayward toyota and this is the balance that needs to be paid off. The good news is that once it is transferred to you, you can just make payments every month and dont need to have all of the money at one time",2,0
411,0,That sounds alright to me. How about 20000 then?,4,4
412,0,"i can knock 900 off but, no more than that. 21,000 even okay?",4,3
413,0,That is fine,0,0
414,0,Hello,0,0
415,0,hi i'm interested in the truck. How many miles are on it?,5,5
416,0,About 10000. It is pretty new and it is in great condition.,0,0
417,0,"10,000 on a 2006? that's really low mileage. Were you the only owner? Did you buy the truck new?",1,6
418,0,I bought the truck new and I am the owner. It is legit.,0,0
419,0,Ok well it looks like a great truck and really need something like this. However the price is a little over what I want to spend.... Is there anyway you would take $9000?,4,7
420,0,"9000 is a bit low. But, I am willing to go down to 10000 if you can afford that.",4,6
421,0,"If the truck is still under manufacture warranty? I'm mainly just concerned about the year, it's a 10 year old truck.",1,0
422,0,It is actually. No need to be concerned.,0,0
423,0,"Okay. $10,000 would work for me. Thank you.",0,0
424,0,Sounds good.,0,0
425,0,"Hello, I am wanting to sell my apartment for $2635.",0,0
426,0,I see a picture of the pool.  It looks nice.  How big is it?,5,5
427,0,I'm not exactly sure of the demensions but I know it's quite large. I can always ask our office for exact measurements.,0,0
428,0,The ad mentions about a dog.  Am I allowed to have a large dog - St. Bernard?,5,5
429,0,"Yes, all breeds are allowed.",0,0
430,0,"Actually, I have 2 dogs, a cat, a fish and a boa constrictor.  I would use the 2nd bedroom to house them.",0,0
431,0,As long as you pay the pet fees for the dogs and cat I don't see that as a problem. Are you okay with my proposed price?,0,6
432,0,"Well, it seems kind of high.  I am just 22 and starting my career.  I may need to put my pets up for adoption.",7,7
433,0,"Well due to the high demand of the apartment as well as all of the utilities and amentities provided, I can't go any lower than $2000.",2,2
434,0,"Are there many single, available attractive women renting there?",5,5
435,0,HI I am interested in your hutch is it still available?,0,0
436,0,Yes. We are eager to sell. Only $1000.,0,0
437,0,"I can't really tell, what is the top made of?",5,5
438,0,The counter top is decorative glass.,0,0
439,0,Nice is it new or used?,5,5
440,0,"It's in ""like new"" condition. It's a showroom piece.",0,0
441,0,Ok I am very interested but $1000 is a bit steep for me.  Would you be willing to take $800 for it?  I can pick it up right away.,6,4
442,0,I'll let it go for $900. This is a beautiful piece.,2,0
443,0,Could we meet in the middle at $850?,4,4
444,0,You seem like a nice guy. You have a deal.,0,0
445,0,"Hi,I am interested in your board!",0,0
446,0,"Hi, do you have any questions?",0,0
447,0,Do you know what wood it is made out of?,5,5
448,0,I do not know specifically but the brand is a gravity skateboard.,0,0
449,0,"The wheels seem nice on it, but they could be a beter quality. Would you accept 100 for the board?",1,4
450,0,"No, that offer is too low. The board is pretty much brand new as it's been ridden only 4 or 5 times.  The bone bearings are brand new.",2,2
451,0,If I picked it up at your location would you accpet 120?,6,6
452,0,Make it 150 and we got a deal.,4,3
453,0,"I could do 145, if you can gurantee the painting on the front of the board is not scratched up.",6,6
454,0,Deal,0,0
455,0,Great!,0,0
456,0,"waddup, this looks so nice, very nice",0,0
457,0,"It is thanks, any questions?",0,0
458,0,"yeah man, can I throw parties here like loud ones? or the neighbors crazy",1,5
459,0,Well we abide by normal rules and courtesy. Like no loud music after 11pm.,0,0
460,0,"well I throw some bangers, I hope they don't mind, cuz it's loud late if u come to my parties",0,1
461,0,so are you interested? It is $2250.,4,0
462,0,ill give you 1900,3,4
463,0,"I think meeting somewhere in the middle may work. Let's meet at 2100, does that work?",4,4
