,Turn,Speaker,Text,True,Pred
33,8,1,i tend to give to people on the street asking for $$..there lots of opp...20 to 30 is fair amount,Self Assertion-Empowerment,Information Inquiry-Contesting
34,9,1,hmm..interesting i will consider that..how would i contact them,Source Derogation-Contesting,Information Inquiry-Contesting
35,10,1,ty..i will contact and agree to start off with 10$ per month,Source Derogation-Contesting,Information Inquiry-Contesting
36,0,1,I definitely agree,Not-a-strategy,Information Inquiry-Contesting
37,1,1,"Yes - providing funding for children is a top priority, whatever the need may be",Not-a-strategy,Information Inquiry-Contesting
38,2,1,What kind of children's charities do you think are the most important?,Hesitance-Hesitance,Information Inquiry-Contesting
39,3,1,Yes - someone needs to be looking out for those children!,Counter Argumentation-Contesting,Information Inquiry-Contesting
40,4,1,"Important to make sure their basic needs are met too -- food, clothing and shelter",Not-a-strategy,Information Inquiry-Contesting
41,5,1,"It depends, should this be a monthly donation or annual?",Hesitance-Hesitance,Information Inquiry-Contesting
42,6,1,"Ok, sounds good.",Not-a-strategy,Information Inquiry-Contesting
43,7,1,Not without knowing the exact organization,Self Assertion-Empowerment,Information Inquiry-Contesting
44,8,1,I am unclear as to whether or not this is a real donation or just discussion for the sake of the task,Information Inquiry-Contesting,Information Inquiry-Contesting
45,9,1,I will donate 20 cents,Not-a-strategy,Information Inquiry-Contesting
46,0,1,Hiya,Not-a-strategy,Information Inquiry-Contesting
47,1,1,I'm not - Could you tell me more about it?,Hesitance-Hesitance,Information Inquiry-Contesting
48,2,1,Great - So how does the donation process work?,Hesitance-Hesitance,Information Inquiry-Contesting
49,2,1,How do I make sure my money is being used for that purpose?,Information Inquiry-Contesting,Information Inquiry-Contesting
50,3,1,Ok - so can I donate $20?,Not-a-strategy,Information Inquiry-Contesting
51,4,1,oh - well since it'll be deducted from my task payment - Let's do half - $1,Personal Choice-Empowerment,Information Inquiry-Contesting
52,5,1,Half the payment - One whole dollar,Not-a-strategy,Information Inquiry-Contesting
53,6,1,"Great, so do we keep talking for like 4 more turns?",Not-a-strategy,Information Inquiry-Contesting
54,7,1,"I knew it was a large number, which is one of the things I was thinking Save the Children could help with",Hesitance-Hesitance,Information Inquiry-Contesting
55,8,1,"Huh, that's awesome.",Not-a-strategy,Information Inquiry-Contesting
56,8,1,Makes me feel even better about my donation,Not-a-strategy,Information Inquiry-Contesting
57,9,1,Yeah - I try to donate once a month or so,Self Assertion-Empowerment,Information Inquiry-Contesting
58,10,1,Yeah - That would be great.,Not-a-strategy,Information Inquiry-Contesting
59,10,1,Thank you so much!,Not-a-strategy,Information Inquiry-Contesting
60,0,1,Yes I have,Not-a-strategy,Information Inquiry-Contesting
61,1,1,Save the children,Self Assertion-Empowerment,Information Inquiry-Contesting
62,2,1,Yes. Save the children is a very nice organization,Not-a-strategy,Information Inquiry-Contesting
63,3,1,I donated 1000 dollars to them.,Self Assertion-Empowerment,Information Inquiry-Contesting
64,4,1,I do it once a year,Not-a-strategy,Information Inquiry-Contesting
65,5,1,Sure I would,Not-a-strategy,Information Inquiry-Contesting
66,6,1,Yes.,Not-a-strategy,Information Inquiry-Contesting
67,6,1,I would like to make a donation,Not-a-strategy,Information Inquiry-Contesting
68,7,1,I would like to donate 5 dollars.,Not-a-strategy,Information Inquiry-Contesting
69,8,1,Do you have the link to the site,Hesitance-Hesitance,Information Inquiry-Contesting
70,9,1,Thank you. You too,Not-a-strategy,Information Inquiry-Contesting
71,0,1,Hi!,Not-a-strategy,Information Inquiry-Contesting
72,0,1,"I'm great, how are you?",Not-a-strategy,Information Inquiry-Contesting
73,1,1,"Okay, please tell me about the charity.",Hesitance-Hesitance,Information Inquiry-Contesting
74,2,1,I almost never donate.,Self Assertion-Empowerment,Information Inquiry-Contesting
75,2,1,Do you?,Counter Argumentation-Contesting,Information Inquiry-Contesting
76,3,1,That sounds really great.,Not-a-strategy,Information Inquiry-Contesting
77,3,1,I would be willing to donate to this organization.,Not-a-strategy,Information Inquiry-Contesting
78,4,1,I'd like to donate $0.50,Not-a-strategy,Information Inquiry-Contesting
79,5,1,Awesome!,Not-a-strategy,Information Inquiry-Contesting
80,5,1,So how exactly does the organization ensure that children's rights are protected?,Hesitance-Hesitance,Information Inquiry-Contesting
81,6,1,"Wow, that is amazing.",Not-a-strategy,Information Inquiry-Contesting
82,6,1,How long have you been involved?,Hesitance-Hesitance,Information Inquiry-Contesting
83,7,1,And what do you do at the organization?,Hesitance-Hesitance,Information Inquiry-Contesting
84,8,1,Good for you!,Not-a-strategy,Information Inquiry-Contesting
85,8,1,I would definitely love to donate and get involved in any way I can.,Not-a-strategy,Information Inquiry-Contesting
86,9,1,No problem!,Not-a-strategy,Information Inquiry-Contesting
87,9,1,Thank you!,Not-a-strategy,Information Inquiry-Contesting
88,9,1,I will donate 50 cents,Not-a-strategy,Information Inquiry-Contesting
89,0,1,"Fine, thank you.",Not-a-strategy,Information Inquiry-Contesting
90,0,1,How do you feel about donating to a children's charity?,Counter Argumentation-Contesting,Information Inquiry-Contesting
91,1,1,But do you really trust the charities that you give to?,Information Inquiry-Contesting,Information Inquiry-Contesting
92,1,1,Do you know if they are actually using that money for the intended purpose?,Information Inquiry-Contesting,Information Inquiry-Contesting
93,2,1,"I agree, the local charities are good.",Self Assertion-Empowerment,Information Inquiry-Contesting
94,2,1,I don't trust the bigger charities.,Information Inquiry-Contesting,Information Inquiry-Contesting
95,2,1,"I think most of the money that is donated goes towards salaries, etc.",Information Inquiry-Contesting,Information Inquiry-Contesting
96,3,1,I think it is better to help children yourself.,Self Assertion-Empowerment,Information Inquiry-Contesting
97,3,1,"That way, you know what the money is being used for.",Information Inquiry-Contesting,Information Inquiry-Contesting
98,3,1,"Also, when you do it yourself, it is a lot more rewarding.",Self Assertion-Empowerment,Information Inquiry-Contesting
99,4,1,How much do you usually donate every year>,Hesitance-Hesitance,Information Inquiry-Contesting
100,5,1,That is good.,Not-a-strategy,Information Inquiry-Contesting
101,5,1,Do you have any kids?,Not-a-strategy,Information Inquiry-Contesting
102,6,1,I do not have any children yet.,Not-a-strategy,Information Inquiry-Contesting
103,6,1,do you think that having kids had a big effect on whether on not you are willing to donate to a children's charity?,Not-a-strategy,Information Inquiry-Contesting
104,7,1,That is a great way to think about it.,Not-a-strategy,Information Inquiry-Contesting
105,7,1,"I'm sure that when I have kids, my thinking will change a lot as well.",Source Derogation-Contesting,Information Inquiry-Contesting
106,7,1,So I think that we should donate .10 each to the children.,Not-a-strategy,Information Inquiry-Contesting
107,7,1,What do you think?,Counter Argumentation-Contesting,Information Inquiry-Contesting
108,8,1,"It is a small amount, but I think that every penny can make a lot of difference.",Not-a-strategy,Information Inquiry-Contesting
109,8,1,"If half the people in the world just donated 10 cents to such charities, then we would raise a LOT of money.",Counter Argumentation-Contesting,Information Inquiry-Contesting
110,8,1,It is not necessary to donate hundreds of dollars.,Not-a-strategy,Information Inquiry-Contesting
111,9,1,Agreed.,Not-a-strategy,Information Inquiry-Contesting
112,9,1,"We spend so much money on other things, but the moment someone asks for a little charity, we make up many excuses.",Counter Argumentation-Contesting,Information Inquiry-Contesting
113,9,1,We will donate .10 and hopefully that will make a difference.,Not-a-strategy,Information Inquiry-Contesting
114,0,1,Hi,Not-a-strategy,Information Inquiry-Contesting
115,1,1,I know that it is a charity.,Not-a-strategy,Information Inquiry-Contesting
116,1,1,I think I have seen some commercials for it in my lifetime.,Not-a-strategy,Information Inquiry-Contesting
117,2,1,No.,Not-a-strategy,Information Inquiry-Contesting
118,2,1,I figured they just tried to help children in under developed countries.,Not-a-strategy,Information Inquiry-Contesting
119,2,1,That's great that they help people in the U.S. as well!,Not-a-strategy,Information Inquiry-Contesting
120,2,1,I think it's important to help children from our country and also others.,Self Assertion-Empowerment,Information Inquiry-Contesting
121,3,1,That's wonderful!,Not-a-strategy,Information Inquiry-Contesting
122,3,1,Are you a top rated charity?,Hesitance-Hesitance,Information Inquiry-Contesting
123,3,1,How much goes to administrative costs?,Hesitance-Hesitance,Information Inquiry-Contesting
124,4,1,Wow!That's really great!,Not-a-strategy,Information Inquiry-Contesting
125,4,1,I've seen companies go to 70% and I can't help but judge them for it.,Not-a-strategy,Information Inquiry-Contesting
126,4,1,I think this is a fair percentage to have.,Not-a-strategy,Information Inquiry-Contesting
127,5,1,I think that's great!,Not-a-strategy,Information Inquiry-Contesting
128,5,1,What country is in the most need right now?,Hesitance-Hesitance,Information Inquiry-Contesting
129,6,1,That's sad that a country as powerful as the USA still has problems with children in need.,Not-a-strategy,Information Inquiry-Contesting
130,7,1,What is the money used for mostly?Food?Toys?Clothes?,Hesitance-Hesitance,Information Inquiry-Contesting
131,7,1,I think this is all very interesting stuff.,Not-a-strategy,Information Inquiry-Contesting
132,7,1,I've never had the chance to talk to a charity before.,Not-a-strategy,Information Inquiry-Contesting
133,8,1,That's terrible.,Not-a-strategy,Information Inquiry-Contesting
134,8,1,I hope this kind of environment changes for them.,Not-a-strategy,Information Inquiry-Contesting
135,8,1,Children deserve to be in a safe place and to feel secure.,Not-a-strategy,Information Inquiry-Contesting
136,9,1,I can imagine!,Not-a-strategy,Information Inquiry-Contesting
137,9,1,I hope lots of people donate to you.,Not-a-strategy,Information Inquiry-Contesting
138,9,1,I bet it's especially good around Christmas when people are in the spirit of giving.,Not-a-strategy,Information Inquiry-Contesting
139,0,1,"I'm good, and you?",Not-a-strategy,Information Inquiry-Contesting
140,1,1,How much money are you looking for?,Not-a-strategy,Information Inquiry-Contesting
141,2,1,How much of my donation goes to the kids,Hesitance-Hesitance,Information Inquiry-Contesting
142,3,1,What kind of supplies does my donation provide,Hesitance-Hesitance,Information Inquiry-Contesting
143,4,1,So if this just for children in America?,Hesitance-Hesitance,Information Inquiry-Contesting
144,5,1,"Id like to make a donation, how do I do that",Not-a-strategy,Information Inquiry-Contesting
145,6,1,What if i'd like to donate more,Not-a-strategy,Information Inquiry-Contesting
146,7,1,I think I'd like to donate 0.05,Not-a-strategy,Information Inquiry-Contesting
147,8,1,"You're welcome, is there anything else that I can do to help",Not-a-strategy,Information Inquiry-Contesting
148,9,1,Great.,Not-a-strategy,Information Inquiry-Contesting
149,9,1,Thanks for the oppertunity.,Not-a-strategy,Information Inquiry-Contesting
150,0,1,hello how are you,Not-a-strategy,Information Inquiry-Contesting
151,1,1,i might donate,Source Derogation-Contesting,Information Inquiry-Contesting
152,2,1,im not to sure yet,Source Derogation-Contesting,Information Inquiry-Contesting
153,3,1,whether to donate or not,Not-a-strategy,Information Inquiry-Contesting
154,4,1,oh thats great i would donate 5 dollars then,Not-a-strategy,Information Inquiry-Contesting
155,5,1,no i dont,Not-a-strategy,Information Inquiry-Contesting
156,6,1,no i havent,Not-a-strategy,Information Inquiry-Contesting
157,7,1,yes i have,Not-a-strategy,Information Inquiry-Contesting
158,8,1,5 percent i would donate,Not-a-strategy,Information Inquiry-Contesting
159,9,1,you too my friend,Not-a-strategy,Information Inquiry-Contesting
160,0,1,Hello.,Not-a-strategy,Information Inquiry-Contesting
161,0,1,I am not familiar with Save the Children,Not-a-strategy,Information Inquiry-Contesting
162,1,1,I think that is a very good charity that appears to be doing good work.,Not-a-strategy,Information Inquiry-Contesting
163,1,1,Do you currently volunteer with this charity?,Not-a-strategy,Information Inquiry-Contesting
164,2,1,I like to support organizations that are Christian based and help further the spread of the Gospel to all of God's children.,Not-a-strategy,Information Inquiry-Contesting
165,2,1,Is this organization Christian or religious based?,Hesitance-Hesitance,Information Inquiry-Contesting
166,3,1,How does the organization go about determining who and where to support?,Hesitance-Hesitance,Information Inquiry-Contesting
167,4,1,Maybe.,Source Derogation-Contesting,Information Inquiry-Contesting
168,4,1,In which countries do they serve?,Hesitance-Hesitance,Information Inquiry-Contesting
169,5,1,How many children do you estimate are benefited?,Hesitance-Hesitance,Information Inquiry-Contesting
170,6,1,Is this organization a 501(c)(3)?,Hesitance-Hesitance,Information Inquiry-Contesting
171,7,1,I would like some more information before deciding to donate.,Source Derogation-Contesting,Information Inquiry-Contesting
172,7,1,Where is this organization based?,Hesitance-Hesitance,Information Inquiry-Contesting
173,8,1,how many employees are there?,Hesitance-Hesitance,Information Inquiry-Contesting
174,9,1,What is the total revenue?,Hesitance-Hesitance,Information Inquiry-Contesting
175,0,1,Hi,Not-a-strategy,Information Inquiry-Contesting
176,1,1,"yes, I believe i have , is it for kids with Cancer?",Hesitance-Hesitance,Information Inquiry-Contesting
177,2,1,I also hate seeing children so helpless.,Not-a-strategy,Information Inquiry-Contesting
178,2,1,I think this charity also helps with kids over seas in haiti too.,Not-a-strategy,Information Inquiry-Contesting
179,3,1,I was just about to mention that I never really have donated to any organization.,Not-a-strategy,Information Inquiry-Contesting
180,3,1,if there is one i support it would definately be this one.,Not-a-strategy,Information Inquiry-Contesting
181,3,1,I am sure there are many ways to help,Not-a-strategy,Information Inquiry-Contesting
182,4,1,That is amazing!!!,Not-a-strategy,Information Inquiry-Contesting
183,4,1,"I will absolutely look to donating something later, just because I have always wanted to anyways and now this so why not.",Not-a-strategy,Information Inquiry-Contesting
184,4,1,"anything helps and It would make me feel better to know that I tried even if it not a big amount, I will donate what I can and continue.",Not-a-strategy,Information Inquiry-Contesting
185,5,1,how would i do it now,Not-a-strategy,Information Inquiry-Contesting
186,6,1,"right, well i feel horrible only saying $0 but i will say $0.00 because i want to go the website with my daughter and look it over and then donate there so she can be part of it",Self Pity-Empowement,Information Inquiry-Contesting
187,7,1,"OF course, it will be great for all around, my daughter to see that she should do things like this out of kindness and for the children , thank you",Not-a-strategy,Information Inquiry-Contesting
188,8,1,thank you so much!,Not-a-strategy,Information Inquiry-Contesting
189,8,1,do i close this window now,Not-a-strategy,Information Inquiry-Contesting
190,9,1,have a great day,Not-a-strategy,Information Inquiry-Contesting
191,0,1,Of course im hear to listen .,Not-a-strategy,Information Inquiry-Contesting
192,1,1,Yes i believe it most DEFINETLY will make a big impact on others lives and its amazing to see such kind hearted people like yourself do so.,Not-a-strategy,Information Inquiry-Contesting
193,2,1,"Yes its such a sad thing to see happen myself and family are very kind hearted and feel for all the people around the world who are suffering from this , And would love to make a change and to help .",Not-a-strategy,Information Inquiry-Contesting
194,3,1,Yes its so sad how people can go about their day and not think of those who are in great need !,Not-a-strategy,Information Inquiry-Contesting
195,3,1,Especially those who are very wealthy themselves and don't care to make a difference,Not-a-strategy,Information Inquiry-Contesting
196,4,1,Yes most definitely i totally agree with you!,Not-a-strategy,Information Inquiry-Contesting
197,4,1,Yes i do i actually watch a family on youtube that raises money every year live streaming for save the children and all the money they receive goes to save the children,Not-a-strategy,Information Inquiry-Contesting
198,5,1,As of right now i honestly would but i dont have the funds for it if their are other ways im albe to get others to donate as well and help out in any way possible i will be more then willing to do so..,Self Assertion-Empowerment,Information Inquiry-Contesting
199,6,1,of course i could do so from my paypal,Not-a-strategy,Information Inquiry-Contesting
200,7,1,oh okay then thats awsome to hear,Not-a-strategy,Information Inquiry-Contesting
201,8,1,Exacally if 50cents can make a differnce in someones like and i can help im all for it !!,Not-a-strategy,Information Inquiry-Contesting
202,9,1,wow how awsome it will really make a difference and i'm so happy we can both help to make a difference (double high five ),Not-a-strategy,Information Inquiry-Contesting
203,10,1,Thank you For being able to be so kind hearted as well hope u have a great day and keep a smile on your face,Not-a-strategy,Information Inquiry-Contesting
204,11,1,Most definitely doesand hope it will make someone else feel 10 times just as great,Not-a-strategy,Information Inquiry-Contesting
205,12,1,Yes i didnt think that it would be this easy thats amazing,Not-a-strategy,Information Inquiry-Contesting
206,13,1,yes i cant wait to be able to do more in the future yes it does feel good to know that will be going to a much better cause,Not-a-strategy,Information Inquiry-Contesting
207,14,1,same thanks for the advice have a good one keep spreading love,Not-a-strategy,Information Inquiry-Contesting
208,0,1,"Very Well, How about you?",Not-a-strategy,Information Inquiry-Contesting
209,1,1,"Yes, please go ahead and tell me",Not-a-strategy,Information Inquiry-Contesting
210,2,1,I feel sorry for them and would like to help them as much as possible,Not-a-strategy,Information Inquiry-Contesting
211,3,1,Go ahead and tell me how can I help,Not-a-strategy,Information Inquiry-Contesting
212,4,1,"Sure, please tell me about the organization",Not-a-strategy,Information Inquiry-Contesting
213,5,1,I think I have,Not-a-strategy,Information Inquiry-Contesting
214,6,1,that is very good to know,Not-a-strategy,Information Inquiry-Contesting
215,7,1,Thats such a noble thing they are doing,Not-a-strategy,Information Inquiry-Contesting
216,8,1,"Sure, I would like to help.",Not-a-strategy,Information Inquiry-Contesting
217,8,1,How much is the average donation,Not-a-strategy,Information Inquiry-Contesting
218,9,1,I would like to to donate $1.00 as a mturk worker,Not-a-strategy,Information Inquiry-Contesting
219,0,1,"Hey, I'm doing great, how are you?",Not-a-strategy,Information Inquiry-Contesting
220,1,1,Oh absolutely!,Not-a-strategy,Information Inquiry-Contesting
221,1,1,I think it's very important to donate to charities.,Not-a-strategy,Information Inquiry-Contesting
222,2,1,I don't have the money right now to donate.,Self Pity-Empowement,Information Inquiry-Contesting
223,2,1,I will defiantly be donating at the first of September though.,Source Derogation-Contesting,Information Inquiry-Contesting
224,2,1,I will try to donate at least five dollars.,Not-a-strategy,Information Inquiry-Contesting
225,3,1,Oh yeah defiantly.,Not-a-strategy,Information Inquiry-Contesting
226,3,1,Out of the earnings I earn from this survey I would probably donate at least half.,Not-a-strategy,Information Inquiry-Contesting
227,3,1,It's only fair.,Not-a-strategy,Information Inquiry-Contesting
228,4,1,Yeah it's very important to help someone that is less fortunate than yourself.,Not-a-strategy,Information Inquiry-Contesting
229,4,1,Especially if they are children.,Not-a-strategy,Information Inquiry-Contesting
230,5,1,At this time I can't donate any amount.,Self Pity-Empowement,Information Inquiry-Contesting
231,5,1,However I will donate later.,Source Derogation-Contesting,Information Inquiry-Contesting
232,6,1,Sure I will donate 30%.,Not-a-strategy,Information Inquiry-Contesting
233,7,1,Same to you!,Not-a-strategy,Information Inquiry-Contesting
234,7,1,Most people wouldn't give anything and it makes me really happy to meet someone that would help with whatever they can.,Not-a-strategy,Information Inquiry-Contesting
235,8,1,I guess in America you don't really understand what other countries go through.,Not-a-strategy,Information Inquiry-Contesting
236,8,1,That's awesome you have been to other countries. I don't mind helping at all.,Not-a-strategy,Information Inquiry-Contesting
237,9,1,"North Carolina, I've been to Florida once, it's nice.",Not-a-strategy,Information Inquiry-Contesting
238,0,1,"hello, I have heard of the organization but I am unfamiliar with what they do.",Not-a-strategy,Information Inquiry-Contesting
239,0,1,what would my donation go toward?,Hesitance-Hesitance,Information Inquiry-Contesting
240,1,1,I think I would rather donate to a childrens charity that takes care of American children.,Not-a-strategy,Information Inquiry-Contesting
241,2,1,"In the scheme of things, a life is a life, but I am American and feel it important to help my fellow Americans",Counter Argumentation-Contesting,Information Inquiry-Contesting
242,3,1,Perhaps I could help out a little.,Not-a-strategy,Information Inquiry-Contesting
243,3,1,Where are you at?,Not-a-strategy,Information Inquiry-Contesting
244,4,1,are you based in America? are you an American?,Not-a-strategy,Information Inquiry-Contesting
245,5,1,"looking at the link you provided, it appears that children in America also benefit from Save the Children donations.",Not-a-strategy,Information Inquiry-Contesting
246,5,1,Is that correct?,Not-a-strategy,Information Inquiry-Contesting
247,6,1,"I hate to be so prejudicial, but I care about the kids around me more than ones I cannot see!",Not-a-strategy,Information Inquiry-Contesting
248,7,1,I accept that!,Not-a-strategy,Information Inquiry-Contesting
249,7,1,How much of a donation are you looking for from me?,Not-a-strategy,Information Inquiry-Contesting
250,8,1,all of it seems a little steep!,Not-a-strategy,Information Inquiry-Contesting
251,8,1,I would consider a smaller portion.,Not-a-strategy,Information Inquiry-Contesting
252,8,1,half would work for me.,Not-a-strategy,Information Inquiry-Contesting
253,9,1,"yes, fifteen cents",Not-a-strategy,Information Inquiry-Contesting
254,0,1,I have not.,Not-a-strategy,Information Inquiry-Contesting
255,0,1,What can you tell me about it?,Not-a-strategy,Information Inquiry-Contesting
256,1,1,That sounds interesting.,Not-a-strategy,Information Inquiry-Contesting
257,1,1,I am all for helping children in any way possible.,Not-a-strategy,Information Inquiry-Contesting
258,2,1,I would want to do some research first but that would be a possibility.,Source Derogation-Contesting,Information Inquiry-Contesting
259,2,1,I like to learn as much as I can about an organization before donating.,Not-a-strategy,Information Inquiry-Contesting
260,3,1,Of course I do.,Not-a-strategy,Information Inquiry-Contesting
261,3,1,I also want to make sure my donations are not going into the pockets of money hungry CEO's.,Information Inquiry-Contesting,Information Inquiry-Contesting
262,3,1,How do you feel about that?,Not-a-strategy,Information Inquiry-Contesting
263,4,1,How can you assure me?,Not-a-strategy,Information Inquiry-Contesting
264,4,1,Do you work for them?,Not-a-strategy,Information Inquiry-Contesting
265,5,1,"Save the Children International's CEO Helle Thorning-Schmidt earned $299,136 in 2017.",Not-a-strategy,Information Inquiry-Contesting
266,5,1,Simple Google search.,Not-a-strategy,Information Inquiry-Contesting
267,6,1,No its not.,Not-a-strategy,Information Inquiry-Contesting
268,6,1,"However, that is only salary.",Not-a-strategy,Information Inquiry-Contesting
269,6,1,It doesnt include extras that all CEO's receive.,Information Inquiry-Contesting,Information Inquiry-Contesting
270,7,1,Have you personally donated?,Counter Argumentation-Contesting,Information Inquiry-Contesting
271,8,1,That is impossible at this time.,Self Pity-Empowement,Information Inquiry-Contesting
272,8,1,I just do not have the funds available.,Self Pity-Empowement,Information Inquiry-Contesting
273,9,1,I chose to donate $0.,Self Pity-Empowement,Information Inquiry-Contesting
274,0,1,"I don't think so, what do they support?",Hesitance-Hesitance,Information Inquiry-Contesting
275,1,1,"Oh, yes.",Not-a-strategy,Information Inquiry-Contesting
276,1,1,I do know save the children.,Not-a-strategy,Information Inquiry-Contesting
277,1,1,They are a great organization.,Not-a-strategy,Information Inquiry-Contesting
278,2,1,"I haven't donated to them, which is good apparently.",Not-a-strategy,Information Inquiry-Contesting
279,2,1,What makes them untrustworthy?,Not-a-strategy,Information Inquiry-Contesting
280,3,1,"ha, that is much better.",Not-a-strategy,Information Inquiry-Contesting
281,3,1,I don't have a lot of income to donate to charity :(,Personal Choice-Empowerment,Information Inquiry-Contesting
282,4,1,I donate to a dog charity also!,Not-a-strategy,Information Inquiry-Contesting
283,4,1,such sweet creatures.,Not-a-strategy,Information Inquiry-Contesting
284,4,1,I have a dachsund/pit mix named Tuttle.,Not-a-strategy,Information Inquiry-Contesting
285,4,1,I can spare a quarter if it helps.,Not-a-strategy,Information Inquiry-Contesting
286,5,1,Sounds good to me.,Not-a-strategy,Information Inquiry-Contesting
287,5,1,We could donate our earnings from this hit and still make a nickel for kibble.,Not-a-strategy,Information Inquiry-Contesting
288,6,1,"Thanks, warmest regards from Alabama",Not-a-strategy,Information Inquiry-Contesting
289,7,1,I was wondering that.,Not-a-strategy,Information Inquiry-Contesting
290,7,1,Are you a cubs fan?,Not-a-strategy,Information Inquiry-Contesting
291,8,1,"I don't really have a team, but I like baseball.",Not-a-strategy,Information Inquiry-Contesting
292,8,1,What are your dogs names?,Not-a-strategy,Information Inquiry-Contesting
293,9,1,"Enjoy they walk, I hope it isn't too hot like here.",Not-a-strategy,Information Inquiry-Contesting
294,9,1,we have to walk early and late.,Not-a-strategy,Information Inquiry-Contesting
295,9,1,It's really hot here too.,Not-a-strategy,Information Inquiry-Contesting
296,9,1,Okay I'll put it in my quarter if you put in yours and have an awesome day!,Not-a-strategy,Information Inquiry-Contesting
297,0,1,"Okay, if you don",Not-a-strategy,Information Inquiry-Contesting
298,1,1,Does this money that goes for donation stay here in the United States?,Hesitance-Hesitance,Information Inquiry-Contesting
299,2,1,Is there a specific age or race of children that Save the Children are looking to benefit?,Hesitance-Hesitance,Information Inquiry-Contesting
300,3,1,This allows doctors to go to other countries?,Hesitance-Hesitance,Information Inquiry-Contesting
301,3,1,I am trying to understand how it is decided what child in need gets the help.,Hesitance-Hesitance,Information Inquiry-Contesting
302,4,1,Okay I will be sure and research the organization to better understand.,Source Derogation-Contesting,Information Inquiry-Contesting
303,5,1,Lets do $1.00 for now but I am glad you have made me aware of an organization that I can look into in order to help others.,Not-a-strategy,Information Inquiry-Contesting
304,6,1,No problem. I do understand how every little bit helps and how we do not have to give as much if we can get others involved and for a good cause.,Not-a-strategy,Information Inquiry-Contesting
305,7,1,Sounds great. Is there are reason that you have chosen to raise money for Save the Children?,Not-a-strategy,Information Inquiry-Contesting
306,8,1,This is so true.,Not-a-strategy,Information Inquiry-Contesting
307,8,1,The reason I ask is because I have cared for abused and neglected children and see the results and how it effects them for the rest of their lives.,Not-a-strategy,Information Inquiry-Contesting
308,9,1,I am very curious to how the decision is made and what type of medical care they plan to deliver.,Hesitance-Hesitance,Information Inquiry-Contesting
309,0,1,Hi there.,Not-a-strategy,Information Inquiry-Contesting
310,1,1,We are here to talk about a childrens charity.,Not-a-strategy,Information Inquiry-Contesting
311,1,1,I don't know which one and presumably talk about a donation to said charity.,Not-a-strategy,Information Inquiry-Contesting
