,Index,User,Text,Face acts
170,C_1f531424e5ed47fc9f3b64f69eb21460,0,I would appreciate if you waive the other options as I just want the bike for my kid. Can we work $80 for it?,
171,C_1f531424e5ed47fc9f3b64f69eb21460,1,Can we split the difference and agree on 87.50?,
172,C_1f531424e5ed47fc9f3b64f69eb21460,0,okay I think I can do that by taking in more hours at work at least my kid will be happy :),
173,C_1f531424e5ed47fc9f3b64f69eb21460,1,"Agreed, thank you!",
431,C_a56edf9adaad429880b429218134ae68,0,"Hi there, I am interested.But I would like to know some details.",
432,C_a56edf9adaad429880b429218134ae68,1,What would you like to know?,
433,C_a56edf9adaad429880b429218134ae68,0,how old is this watch?,
434,C_a56edf9adaad429880b429218134ae68,1,6 months,
435,C_a56edf9adaad429880b429218134ae68,0,why are you selling it after only 6 months?,
436,C_a56edf9adaad429880b429218134ae68,1,I need the money badly. I owe my bookie some money. If I don't pay he will hurt my family,
437,C_a56edf9adaad429880b429218134ae68,0,"That is awful. Very dangerous to get involved with that world, be careful. I am only able to afford 114, does that work?",
438,C_a56edf9adaad429880b429218134ae68,1,This is a top of the line product. I cannot let it go for anything less than 140,
439,C_a56edf9adaad429880b429218134ae68,0,$130 is the most I have...,
440,C_a56edf9adaad429880b429218134ae68,1,135. That is a steal!,
441,C_59f47bbeba66429887509c35bb76def9,1,Hello!,
442,C_59f47bbeba66429887509c35bb76def9,0,Hi,
443,C_59f47bbeba66429887509c35bb76def9,1,Are you interested in the product?,
444,C_59f47bbeba66429887509c35bb76def9,0,Yes I am. How much do you want for it?,
445,C_59f47bbeba66429887509c35bb76def9,1,I am selling it for $120,
446,C_59f47bbeba66429887509c35bb76def9,0,Would you agree to sell for 105?,
447,C_59f47bbeba66429887509c35bb76def9,1,I can accept $110 because its in a very good condition,
448,C_59f47bbeba66429887509c35bb76def9,0,If this is the lowest you can go I'll have to agree,
449,C_59f47bbeba66429887509c35bb76def9,1,Yes and I can deliver it to you as well as an upgrade :),
450,C_59f47bbeba66429887509c35bb76def9,0,Ok,
462,C_cdaa38bf048d4a90afddd746ef5af7f3,0,How long have you had the chairs?,
463,C_cdaa38bf048d4a90afddd746ef5af7f3,1,I have had them less then 6 months and they are in great shape.,
464,C_cdaa38bf048d4a90afddd746ef5af7f3,0,"Are there any cracks in the leather, scratches in the crome or any discoloration on the backs?",
465,C_cdaa38bf048d4a90afddd746ef5af7f3,1,No I only used them once and they have been in my office storage since then.,
466,C_cdaa38bf048d4a90afddd746ef5af7f3,0,Great! I noticed the post said you had about 7. Do you know exactly how many you have?,
467,C_cdaa38bf048d4a90afddd746ef5af7f3,1,I have 7 of them and all are immaculate as if never used.,
468,C_cdaa38bf048d4a90afddd746ef5af7f3,0,Is the wood backing dark or light? And is the purple a bright purple or closer to an eggplant shade?,
469,C_cdaa38bf048d4a90afddd746ef5af7f3,1,The wood backing is a medium tone and the purple is more of an eggplant shade.,
470,C_cdaa38bf048d4a90afddd746ef5af7f3,0,Perfect! I don't have a truck. Would you be able to deliver them?,
471,C_cdaa38bf048d4a90afddd746ef5af7f3,1,I can if you are local that would not be a problem.,
472,C_cdaa38bf048d4a90afddd746ef5af7f3,0,Great! I am local.,
473,C_cdaa38bf048d4a90afddd746ef5af7f3,1,I am asking $500 for all 7.,
474,C_6f3489b6c1f34c97b9dc325b38b12a0e,0,Why are you selling the Soundlink?,
475,C_6f3489b6c1f34c97b9dc325b38b12a0e,1,I received it as a gift but I already have a soundlink and don't need two.,
476,C_6f3489b6c1f34c97b9dc325b38b12a0e,0,How is the sound?,
477,C_6f3489b6c1f34c97b9dc325b38b12a0e,1,"I have a Sonos and the Soundlink is said to be better actually.  So even if it is just as good as the Sonos, it sounds great.",
478,C_6f3489b6c1f34c97b9dc325b38b12a0e,0,Does it have blue tooth,
479,C_6f3489b6c1f34c97b9dc325b38b12a0e,1,It does have blue tooth and it also comes with a Bose warranty.,
480,C_6f3489b6c1f34c97b9dc325b38b12a0e,0,How long is left on the warranty,
481,C_6f3489b6c1f34c97b9dc325b38b12a0e,1,It is brand new so it has a 5 year warranty left.,
482,C_6f3489b6c1f34c97b9dc325b38b12a0e,0,I can give you 170 for it and pick it up today,
483,C_6f3489b6c1f34c97b9dc325b38b12a0e,1,Make the deal and it is yours today.,
484,C_6f3489b6c1f34c97b9dc325b38b12a0e,0,great,
495,C_3be11fc3d32b4622ae9c16f48fcd33dc,0,Still reading the instructions my friend?,
496,C_3be11fc3d32b4622ae9c16f48fcd33dc,1,"No, I am prepared to negotiate.",
497,C_3be11fc3d32b4622ae9c16f48fcd33dc,0,Ill pay up for 200.,
498,C_3be11fc3d32b4622ae9c16f48fcd33dc,1,The price is $250 dollars.,
499,C_3be11fc3d32b4622ae9c16f48fcd33dc,0,Does it provide you with the quality or specs of the item there? I could go for 230,
500,C_3be11fc3d32b4622ae9c16f48fcd33dc,1,The technics turntable alone,
501,C_3be11fc3d32b4622ae9c16f48fcd33dc,0,If the condition is brand new DEAL for 250 Dollars then my friend.,
502,C_3be11fc3d32b4622ae9c16f48fcd33dc,1,"The condition of all equipment is used, you may have all of the equipment and LPs for $235. This is the best offer I feel comfortable making.",
503,C_3be11fc3d32b4622ae9c16f48fcd33dc,0,"Already made the 250 offer, accept it now thanks.",
504,C_3be11fc3d32b4622ae9c16f48fcd33dc,1,I accept.,
579,C_e49b7284fc6b4196bc20bb12b31501f1,1,hi,
580,C_e49b7284fc6b4196bc20bb12b31501f1,0,"Hello, I'm interested in this dresser.",
581,C_e49b7284fc6b4196bc20bb12b31501f1,1,200?,
582,C_e49b7284fc6b4196bc20bb12b31501f1,0,"Wow, that seems pretty expensive, let's see if we can come closer in price.",
583,C_e49b7284fc6b4196bc20bb12b31501f1,1,what do you have in mind?,
584,C_e49b7284fc6b4196bc20bb12b31501f1,0,"Well, for starters is there anything wrong with this dresser?",
585,C_e49b7284fc6b4196bc20bb12b31501f1,1,one of the handles is off but i still have it,
586,C_e49b7284fc6b4196bc20bb12b31501f1,0,What about the night stand?,
587,C_e49b7284fc6b4196bc20bb12b31501f1,1,It is in good condition,
588,C_e49b7284fc6b4196bc20bb12b31501f1,0,"Well, I guess I could fix the broken handle on the dresser, how about $150 for both.",
589,C_e49b7284fc6b4196bc20bb12b31501f1,1,lets meet in the middle at 175,
590,C_e49b7284fc6b4196bc20bb12b31501f1,0,"How about $160, and I'll come pick it up?",
591,C_e49b7284fc6b4196bc20bb12b31501f1,1,ok,
592,C_e49b7284fc6b4196bc20bb12b31501f1,0,"Okay, great, I'll come by tonight at midnight and collect the dresser.",
733,C_21ef871c266a4dd3ac7d03baf7071b79,0,"thats a nice bike, is it good condition",
734,C_21ef871c266a4dd3ac7d03baf7071b79,1,Excellent condition.,
735,C_21ef871c266a4dd3ac7d03baf7071b79,0,whats the milaage,
736,C_21ef871c266a4dd3ac7d03baf7071b79,1,Rode less then 100 miles.,
737,C_21ef871c266a4dd3ac7d03baf7071b79,0,hmmmm i want to buy it but i need to buy a new helemet,
738,C_21ef871c266a4dd3ac7d03baf7071b79,1,I can give you mine for free.,
739,C_21ef871c266a4dd3ac7d03baf7071b79,0,ok can you do 500 i can pick it up today asap,
740,C_21ef871c266a4dd3ac7d03baf7071b79,1,I can't go that low sorry. It is like brand new. I could do $700. Best price.,
741,C_21ef871c266a4dd3ac7d03baf7071b79,0,590 ?,
742,C_21ef871c266a4dd3ac7d03baf7071b79,1,$690 Best I can do really.,
743,C_21ef871c266a4dd3ac7d03baf7071b79,0,ok will you delivery ?,
744,C_21ef871c266a4dd3ac7d03baf7071b79,1,If you are within 10 miles.,
745,C_21ef871c266a4dd3ac7d03baf7071b79,0,"ok deal, dont forget to bring me the helmet",
746,C_21ef871c266a4dd3ac7d03baf7071b79,1,I won't.,
786,C_1fda329c57754a71b1ab1bd7382bfc27,0,i want to live in your house but i cant pay 1000k,
787,C_1fda329c57754a71b1ab1bd7382bfc27,1,It really is a nice home.,
788,C_1fda329c57754a71b1ab1bd7382bfc27,0,"i agree i lvoe the area , how old is the home",
789,C_1fda329c57754a71b1ab1bd7382bfc27,1,I am not positive. It looks nice I can't tell sorry.,
790,C_1fda329c57754a71b1ab1bd7382bfc27,0,will you do 500 ? i need to buy new beds and furtinure,
791,C_1fda329c57754a71b1ab1bd7382bfc27,1,I can't do half. I am sorry. It has a garage and a fenced in yard if you have kids.,
792,C_1fda329c57754a71b1ab1bd7382bfc27,0,i can do 600 if you waive the deposit,
793,C_1fda329c57754a71b1ab1bd7382bfc27,1,Honestly I think the lowest I can do is $800 with the deposit. I am sorry. That is what they go for in this neighborhood.,
794,C_1fda329c57754a71b1ab1bd7382bfc27,0,ok i can do 750 lowest and fits my bussdet,
795,C_1fda329c57754a71b1ab1bd7382bfc27,1,Ok I think we can make a deal.,
796,C_1fda329c57754a71b1ab1bd7382bfc27,0,deal,
868,C_be588003fbd84ab3bf3bf7cfcbe3062f,1,"Hello, are you interesting in renting my apartment?",
869,C_be588003fbd84ab3bf3bf7cfcbe3062f,0,Yes I am interested in the apartment but I can't tell much from that picture. It looks kind of small,
870,C_be588003fbd84ab3bf3bf7cfcbe3062f,1,"I understand, while it looks small, it has a spacious bathroom, oversized windows and a ton of amenities that I'm sure will make you happy",
871,C_be588003fbd84ab3bf3bf7cfcbe3062f,0,Does I have to pay for utilities?,
872,C_be588003fbd84ab3bf3bf7cfcbe3062f,1,"Yes, I'm sorrry but they aren't included. However, you will have access to an underground parking garage, the Tot lot, majestic views of MOUNT DIABLO, full size washer and dryer in the apt, quartz counters, a year round heated pool and spa and so much more. Do you have any questions?",
873,C_be588003fbd84ab3bf3bf7cfcbe3062f,0,"I'm a college student, so I don't need the tot lot, but the rest sounds great. How much is the rent?",
874,C_be588003fbd84ab3bf3bf7cfcbe3062f,1,$2570 per month. Cats and dogs are welcome and some units have a patio or balcony,
875,C_be588003fbd84ab3bf3bf7cfcbe3062f,0,That's pretty high if I don't know if I will have a balcony. I am looking for something for about $1800,
876,C_be588003fbd84ab3bf3bf7cfcbe3062f,1,We can do $2000 with a private balcony,
877,C_be588003fbd84ab3bf3bf7cfcbe3062f,0,I'm in the Army. Do you offer military discounts?,
957,C_2a3b081adf3f425c9ebb4ff947531610,1,"Hello there, are you interested in my John Deer Pedal Tractor?",
958,C_2a3b081adf3f425c9ebb4ff947531610,0,Yes I am very interested in the tractor!,
959,C_2a3b081adf3f425c9ebb4ff947531610,1,"I am asking $350 for the tractor, it's in mint condition so that's a good deal.",
960,C_2a3b081adf3f425c9ebb4ff947531610,0,What is the retail price of the tractor brand new?,
961,C_2a3b081adf3f425c9ebb4ff947531610,1,"It is selling for $500 new, the one I'm selling is still new",
962,C_2a3b081adf3f425c9ebb4ff947531610,0,It's my sons birthday in a few days and I think I want to get this for him. How soon would I be able to get it?,
963,C_2a3b081adf3f425c9ebb4ff947531610,1,"I can do it today or anytime this week, I'm off for the week",
964,C_2a3b081adf3f425c9ebb4ff947531610,0,Would you be willing to go any lower for the tractor or is that your final price on it?,
965,C_2a3b081adf3f425c9ebb4ff947531610,1,Well..that's already a really good price. What are you offering?,
966,C_2a3b081adf3f425c9ebb4ff947531610,0,Would you take 300?,
967,C_2a3b081adf3f425c9ebb4ff947531610,1,"How about we meet in the middle, I'll do it for $325",
968,C_2a3b081adf3f425c9ebb4ff947531610,0,That sounds great. It's a deal.  I will go ahead and submit the offer,
1018,C_10ffdca14b484a6fb62a1194ce01adf3,1,This is located in a prime location for a great price,
1019,C_10ffdca14b484a6fb62a1194ce01adf3,0,where is it at?,
1020,C_10ffdca14b484a6fb62a1194ce01adf3,1,The Glenview District of Oakland,
1021,C_10ffdca14b484a6fb62a1194ce01adf3,0,how much would you come down to for the price?,
1022,C_10ffdca14b484a6fb62a1194ce01adf3,1,I would be willing to come down slightly if I knew you would take good care of it.,
1023,C_10ffdca14b484a6fb62a1194ce01adf3,0,off course i would,
1024,C_10ffdca14b484a6fb62a1194ce01adf3,1,If you want I'll give you a special deal of 1400,
1025,C_10ffdca14b484a6fb62a1194ce01adf3,0,anything less than that?,
1026,C_10ffdca14b484a6fb62a1194ce01adf3,1,If you do your own yard work I could go 50 lower.,
1027,C_10ffdca14b484a6fb62a1194ce01adf3,0,yeah that i do mysefl,
1028,C_10ffdca14b484a6fb62a1194ce01adf3,1,Then I'd give it to you for 1350. That's as low as I can go.,
1029,C_10ffdca14b484a6fb62a1194ce01adf3,0,you can not come down to 1000?,
1030,C_10ffdca14b484a6fb62a1194ce01adf3,1,No that is way to low for this.,
1031,C_10ffdca14b484a6fb62a1194ce01adf3,0,would something be coming free with it if im willing to pay 1350?,
1032,C_10ffdca14b484a6fb62a1194ce01adf3,1,Cable is included.,
1033,C_10ffdca14b484a6fb62a1194ce01adf3,0,thats something now,
1034,C_b662aab3e0ab46508975913656f5363a,1,"Hi, I heard your interested in my old 4 runner?",
1035,C_b662aab3e0ab46508975913656f5363a,0,"Hello, I'm interested in buying your car.",
1036,C_b662aab3e0ab46508975913656f5363a,1,Awesome.  I just had it waxed and it's ready to go!,
1037,C_b662aab3e0ab46508975913656f5363a,0,"Great, how well does the car run?",
1038,C_b662aab3e0ab46508975913656f5363a,1,"It has zero issues, drives wonderful.",
1039,C_b662aab3e0ab46508975913656f5363a,0,Have you had any issues with the vehicle in the past?,
1040,C_b662aab3e0ab46508975913656f5363a,1,"Nope, just regular maintenance.",
1041,C_b662aab3e0ab46508975913656f5363a,0,"Sounds great, I am really interested in buying the car.  However, $14500 seems steep for a 2006 with 106k miles.  Are you willing to lower the price a little?",
1042,C_b662aab3e0ab46508975913656f5363a,1,"Of course. I posted it a bit high, then I got to looking for prices around.  I'd be willing to go as low as 10k cash.",
1043,C_b662aab3e0ab46508975913656f5363a,0,I'm concerned about some of the cosmetic damage and the price to fix it.  Would you be willing to settle for $8500?,
1044,C_b662aab3e0ab46508975913656f5363a,1,It just has a few wear and tear scratches over the years.  Nothing a bottle of great wax can't fix,
1045,C_b662aab3e0ab46508975913656f5363a,0,"Ok, sounds good, so 10K for a final price?",
1046,C_b662aab3e0ab46508975913656f5363a,1,"Awesome, will you be picking it up?",
1047,C_b662aab3e0ab46508975913656f5363a,0,Absolutely,
1048,C_b662aab3e0ab46508975913656f5363a,1,What time works best for you?,
1049,C_b662aab3e0ab46508975913656f5363a,0,Sunday at 11:00 am,
1050,C_b662aab3e0ab46508975913656f5363a,1,Great. I'll see you down here on 310 N. Main at 11 am.,
1051,C_b662aab3e0ab46508975913656f5363a,0,ok,
1064,C_811d2e752d1c4e9eb972bddd05669d14,0,"Hi there, I am interested in your table.",
1065,C_811d2e752d1c4e9eb972bddd05669d14,1,do you have any questions,
1066,C_811d2e752d1c4e9eb972bddd05669d14,0,"Yeah, what's the condition of the table?",
1067,C_811d2e752d1c4e9eb972bddd05669d14,1,its in good condition,
1068,C_811d2e752d1c4e9eb972bddd05669d14,0,Have you received offers for it?,
1069,C_811d2e752d1c4e9eb972bddd05669d14,1,you would be the first one so far,
1070,C_811d2e752d1c4e9eb972bddd05669d14,0,What would be your selling price?,
1071,C_811d2e752d1c4e9eb972bddd05669d14,1,$45.00,
1072,C_811d2e752d1c4e9eb972bddd05669d14,0,What about $20?,
1073,C_811d2e752d1c4e9eb972bddd05669d14,1,that is too low,
1074,C_811d2e752d1c4e9eb972bddd05669d14,0,What if I offered to pick up the table?,
1075,C_811d2e752d1c4e9eb972bddd05669d14,1,that you will anyway. and i can come down to somewhere between 38-40,
1076,C_811d2e752d1c4e9eb972bddd05669d14,0,How about 25?,
1077,C_811d2e752d1c4e9eb972bddd05669d14,1,38 would be the last im sorry,
1078,C_811d2e752d1c4e9eb972bddd05669d14,0,"Anything else I could offer if I raised it to 30? 30's my max, but I'm willing to throw in pick up.",
1079,C_811d2e752d1c4e9eb972bddd05669d14,1,if you are going to 30 then how about 35?,
1080,C_811d2e752d1c4e9eb972bddd05669d14,0,32 would be an even medium between us.,
1081,C_811d2e752d1c4e9eb972bddd05669d14,1,yeah 32 sounds good,
1093,C_71bd0d14dcfa40bea6abb07483c5cfd6,1,Hello! I am selling a night stand from a store called The Crate & Barrel. It is a very nice night stand!,
1094,C_71bd0d14dcfa40bea6abb07483c5cfd6,0,hi! i am interested in buying but how good is the condition?,
1095,C_71bd0d14dcfa40bea6abb07483c5cfd6,1,It is very good. It is actually a family heirloom passed down by my grandmother and she recently passed away 2 days ago. The nightstand is empty however. Her stuff have been emptied.,
1096,C_71bd0d14dcfa40bea6abb07483c5cfd6,0,im sorry to hear to that. for how much do you wanna give it away?,
1097,C_71bd0d14dcfa40bea6abb07483c5cfd6,1,"Well her will listed the value of this item at 200 US dollars, but if you pick it up from her home I am willing to go lower.",
1098,C_71bd0d14dcfa40bea6abb07483c5cfd6,0,how lower would you go then?,
1099,C_71bd0d14dcfa40bea6abb07483c5cfd6,1,190$ and I can provide lemonade as you move it out.,
1100,C_71bd0d14dcfa40bea6abb07483c5cfd6,0,that would be nice. but how about 180 since im the one picking it up and with its one handle missing?,
1101,C_71bd0d14dcfa40bea6abb07483c5cfd6,1,"I can attach it for you, but I am needing the money because I am short for paying my grandma's funeral for $190.",
1102,C_71bd0d14dcfa40bea6abb07483c5cfd6,0,im sorry to hear that. 190 would be good.,
1103,C_71bd0d14dcfa40bea6abb07483c5cfd6,1,Thats okay she was very old. I think 98,
1399,C_605dbfbe17a84018aa9e4367f893b155,1,are you will to buy it,
1400,C_605dbfbe17a84018aa9e4367f893b155,0,yes,
1401,C_605dbfbe17a84018aa9e4367f893b155,1,i can offer you this item for 175$ with original box manual and remote,
1402,C_605dbfbe17a84018aa9e4367f893b155,0,a bit lower than that maybe?,
1403,C_605dbfbe17a84018aa9e4367f893b155,1,165$ can be a good deal,
1404,C_605dbfbe17a84018aa9e4367f893b155,0,how about the condition?,
1405,C_605dbfbe17a84018aa9e4367f893b155,1,"it new light used only, only 6 to 7 month old. still under warranty",
1406,C_605dbfbe17a84018aa9e4367f893b155,0,how about the shipping?,
1407,C_605dbfbe17a84018aa9e4367f893b155,1,i you are willing to pay 170 i can make the shipping what  do you say?,
1408,C_605dbfbe17a84018aa9e4367f893b155,0,but you cant ship with 165?,
1409,C_605dbfbe17a84018aa9e4367f893b155,1,5$ isn't much for this item.,
1410,C_605dbfbe17a84018aa9e4367f893b155,0,yeah i know i think 170 is good with free shipping,
1411,C_605dbfbe17a84018aa9e4367f893b155,1,can we have the deal,
1412,C_ed31a793a7b74e999e52d6fd25460778,0,Hi I am interested in purchasing this painting.,
1413,C_ed31a793a7b74e999e52d6fd25460778,1,"Great, is there anything you'd like to know about it?",
1414,C_ed31a793a7b74e999e52d6fd25460778,0,Yes is there a frame included?,
1415,C_ed31a793a7b74e999e52d6fd25460778,1,"It's unframed, but the canvas itself is mounted on wood.",
1416,C_ed31a793a7b74e999e52d6fd25460778,0,Okay good to know that. So lets get to the price. How much are you selling it for?,
1417,C_ed31a793a7b74e999e52d6fd25460778,1,"I'm asking $125, which includes delivery costs.",
1418,C_ed31a793a7b74e999e52d6fd25460778,0,That's too pricey for me. Can we lower it down a bit please? It doesn't come in my budget,
1419,C_ed31a793a7b74e999e52d6fd25460778,1,"Well, I could see maybe going to $110, but it's a rare piece, so I think that would still be a fair price.",
1420,C_ed31a793a7b74e999e52d6fd25460778,0,I could do $115. That's very kind of you. Thank you so much! So do you take cash or credit?,
1421,C_ed31a793a7b74e999e52d6fd25460778,1,Either works fine. Thanks for your offer.,
1492,C_cbce1d8799dd4f24b3ce2d888131e03a,0,Hello,
1493,C_cbce1d8799dd4f24b3ce2d888131e03a,1,Hi there. How can I help you?,
1494,C_cbce1d8799dd4f24b3ce2d888131e03a,0,I'm interested in your sound system. Does the remote work?,
1495,C_cbce1d8799dd4f24b3ce2d888131e03a,1,"Yes the remote works very well, and its a great piece of equipment to have.",
1496,C_cbce1d8799dd4f24b3ce2d888131e03a,0,I'm not so sure if I know how to hook it up. Is it difficult? Could you show me how if i bought it?,
1497,C_cbce1d8799dd4f24b3ce2d888131e03a,1,Yes for sure I can do that! I can even send you paper instructions with it to help you do that,
1498,C_cbce1d8799dd4f24b3ce2d888131e03a,0,Oh that would be helpful. Well how about $100? It's pretty old and doesn't even have an input for mp3s,
1499,C_cbce1d8799dd4f24b3ce2d888131e03a,1,"Well my friend, this instrument is old but its an asset. Its something which was very well worth it. I can give it to you for 150",
1500,C_cbce1d8799dd4f24b3ce2d888131e03a,0,"I understand, and I'm definitely interested as I still have many CDs. Would you be able to take $120 cash if I come and pick it up?",
1501,C_cbce1d8799dd4f24b3ce2d888131e03a,1,Okay I guess I could do that.Would you pay cash or credit?,
1502,C_cbce1d8799dd4f24b3ce2d888131e03a,0,"Cash, today!",
1528,C_9a58802e831e479888273012ee0ef2c9,1,Hello,
1529,C_9a58802e831e479888273012ee0ef2c9,0,Hi!,
1530,C_9a58802e831e479888273012ee0ef2c9,1,So you're interested in the bike?,
1531,C_9a58802e831e479888273012ee0ef2c9,0,I am. I'm hoping you're willing to negotiate on the price!,
1532,C_9a58802e831e479888273012ee0ef2c9,1,"I'm not. As the ad said, lower offers will be ignored. I'm very firm on this price. $40 cash only. In person delivery.",
1533,C_9a58802e831e479888273012ee0ef2c9,0,Do you mean you will deliver the bike to me?,
1534,C_9a58802e831e479888273012ee0ef2c9,1,Certainly. Anytime that is convenient for you.,
1535,C_9a58802e831e479888273012ee0ef2c9,0,I would be willing to come pick up the bike if we could agree to $35.,
1536,C_9a58802e831e479888273012ee0ef2c9,1,"It's like a drug deal, my friend. No negotiations and cash only.",
1537,C_9a58802e831e479888273012ee0ef2c9,0,"Hey, I hear you. Can't blame me for trying! I'm good with $40.",
1568,C_076ee5c7626747859b7191215d19a229,0,"I would like to purchase this item, but please could you give me some details about it?",
1569,C_076ee5c7626747859b7191215d19a229,1,"SUre, It is in very good shape, the paint is clean and there is no rust It is a large bike so you have to  be steady while riding it, it is a bit different that riding a single bike.",
1570,C_076ee5c7626747859b7191215d19a229,0,Great thanks. This would be a good addition to my collection. Is it new or used though?,
1571,C_076ee5c7626747859b7191215d19a229,1,It is very gently used. Used a few times last summer.,
1572,C_076ee5c7626747859b7191215d19a229,0,Okay so I can probably give around $114 for it. How about that?,
1573,C_076ee5c7626747859b7191215d19a229,1,Well I was asking 150 but could go as low as 120.00,
1574,C_076ee5c7626747859b7191215d19a229,0,Sure $120 but I need a delivery with it. Would that be possible from your front of the deal?,
1575,C_076ee5c7626747859b7191215d19a229,1,Sure I can deliver it to you. That would be fine.,
1576,C_076ee5c7626747859b7191215d19a229,0,Great then. When can you deliver it to me?,
1577,C_076ee5c7626747859b7191215d19a229,1,Saturday is the first day I have off so I could on Saturday.,
1578,C_076ee5c7626747859b7191215d19a229,0,Sounds good to me. Deal then! Thanks,
1592,C_0bfb69809e15498490c9f7d2aa855537,0,i can pay 57,
1593,C_0bfb69809e15498490c9f7d2aa855537,1,"I appreciate the offer, but I'm really looking for more as this is an exceptional piece. We've taken really good care of it and recently had the top refinished. It's a lovely design and you can really tell the quality in the piece by it's heft and design.",
1594,C_0bfb69809e15498490c9f7d2aa855537,0,ok i pay the 95,
1595,C_0bfb69809e15498490c9f7d2aa855537,1,Well that's great! Would  you be picking it up or do you want it shipped?,
1596,C_0bfb69809e15498490c9f7d2aa855537,0,shiped,
1597,C_0bfb69809e15498490c9f7d2aa855537,1,"Ok, good. We will work out the details later, but I can dismantle the legs without harming the piece so that way it can ship flat and cost less.",
1598,C_0bfb69809e15498490c9f7d2aa855537,0,ok thats works for me please wrap in plastic,
1599,C_0bfb69809e15498490c9f7d2aa855537,1,I will. I will wrap it in plastic and then cushion it so it won't be damaged.,
1600,C_0bfb69809e15498490c9f7d2aa855537,0,Good deal lets do this.,
1601,C_0bfb69809e15498490c9f7d2aa855537,1,Ok. I will input the price of $95 in the box and submit it. Thanks for the offer!,
1602,C_0bfb69809e15498490c9f7d2aa855537,0,Thanks,
1662,C_2b131bc3b0194ec7a3e063e16412e95e,0,Hello I'm interested in your 1970 Corvette Stingray Convertible and was wondering what kind of condition the car is in and how many miles it has on it.,
