,Index,User,Text,Face acts
246,C_5adcf08c93e54eda8277970bf545117b,0,"im very, very interesting in purchasing, for some bird watching *wink wink*. i'l lgive you 150",
247,C_5adcf08c93e54eda8277970bf545117b,1,That's less than half of what they're listed at. I'm willing to go to $300.,
248,C_5adcf08c93e54eda8277970bf545117b,0,"woah, that's still really high. can you help me out to like 200 at least?",
249,C_5adcf08c93e54eda8277970bf545117b,1,"I'm willing to meet in the middle at $250, but no lower. That's more than $100 off the list price.",
250,C_5adcf08c93e54eda8277970bf545117b,0,"you gotta work with me here, i'll go to 220. that's a good deal for u",
251,C_5adcf08c93e54eda8277970bf545117b,1,"Sorry, I don't think we're going to make a deal here.",
252,C_5adcf08c93e54eda8277970bf545117b,0,"ok ok ok , i'll give u 225",
253,C_5adcf08c93e54eda8277970bf545117b,1,I'm really not interested in going lower than $250. I'll add a 2G SD card in the deal if you'll come up to $250.,
254,C_5adcf08c93e54eda8277970bf545117b,0,"oh dang, now you got my attention. ima be able to save so many pictures of these ""birds",
314,C_bb5fc810168841488a91a81d0c1ce392,1,Hello what would you like to know?,
315,C_bb5fc810168841488a91a81d0c1ce392,0,Is this still available?,
316,C_bb5fc810168841488a91a81d0c1ce392,1,"Yes absolutely. Its in a great condition, done the smog test, and registered!",
317,C_bb5fc810168841488a91a81d0c1ce392,0,Have you smoked in it?,
318,C_bb5fc810168841488a91a81d0c1ce392,1,"Nope, I am a non smoker!",
319,C_bb5fc810168841488a91a81d0c1ce392,0,Are the tvs just dvd or blu ray too?,
320,C_bb5fc810168841488a91a81d0c1ce392,1,Just DVD,
321,C_bb5fc810168841488a91a81d0c1ce392,0,How much can it tow?,
322,C_bb5fc810168841488a91a81d0c1ce392,1,A great deal,
323,C_bb5fc810168841488a91a81d0c1ce392,0,"Would you take 2,400? It has a lot of miles on it.",
324,C_bb5fc810168841488a91a81d0c1ce392,1,That's too low for the price I am giving it away. I can accept $3000 because its almost a new car and in an extremely excellent condition,
325,C_bb5fc810168841488a91a81d0c1ce392,0,"Ok, if you will bring it to me. We have a deal",
326,C_bb5fc810168841488a91a81d0c1ce392,1,Yes absolutely!,
327,C_6acfbb77fa784bd4bbe7563b45452d14,0,How long have you been using the phone?,
328,C_6acfbb77fa784bd4bbe7563b45452d14,1,I've had it for about 9 months,
329,C_6acfbb77fa784bd4bbe7563b45452d14,0,I heard that the iphone 6 had a lot of software bugs. When is apple going to fix them?,
330,C_6acfbb77fa784bd4bbe7563b45452d14,1,"I don't know anything at all about that. I've never had a problem with this phone, just wanted to upgrade to a 6s",
331,C_6acfbb77fa784bd4bbe7563b45452d14,0,"Okay, what about the battery life?",
332,C_6acfbb77fa784bd4bbe7563b45452d14,1,It works just like as new. No problem waiting until the end of the day to charge it up.,
333,C_6acfbb77fa784bd4bbe7563b45452d14,0,Alright. I am willing to pay $125 for it to buy it now.,
334,C_6acfbb77fa784bd4bbe7563b45452d14,1,"I can't go that low. I was looking for $320, but I'd be willing to lower my price to $280",
335,C_6acfbb77fa784bd4bbe7563b45452d14,0,I am not going to go that high for an out of date phone. If you went me to pay anymore you will have to throw in something else with the deal. Apple is terrible with supporting older products.,
336,C_6acfbb77fa784bd4bbe7563b45452d14,1,"How about this, I'll drop the price to $200. It's worth that much and uh, I can throw in a backup charger.",
337,C_6acfbb77fa784bd4bbe7563b45452d14,0,I'll take it with the backup charger for $185.,
338,C_6acfbb77fa784bd4bbe7563b45452d14,1,I can't do it.,
339,C_6acfbb77fa784bd4bbe7563b45452d14,0,I am not willing to pay anymore. Take it or leave it.,
340,C_6acfbb77fa784bd4bbe7563b45452d14,1,You're going to miss out on a great phone for the price. I could go $190 but that's as low as I'll go.,
341,C_6acfbb77fa784bd4bbe7563b45452d14,0,Alright. I will take it for $190.,
342,C_6acfbb77fa784bd4bbe7563b45452d14,1,deal.,
383,C_31cd3feab8034106a4b1fd1d5ad8978f,0,Hi,
384,C_31cd3feab8034106a4b1fd1d5ad8978f,1,"Hello, I am almost giving this away at only 3000. Its very nice.",
385,C_31cd3feab8034106a4b1fd1d5ad8978f,0,Could you fit a radio on this in the front?,
386,C_31cd3feab8034106a4b1fd1d5ad8978f,1,You sure could. And I will throw in a raido all for 3000,
387,C_31cd3feab8034106a4b1fd1d5ad8978f,0,"That sounds great, how does it ride on cracks and such?",
388,C_31cd3feab8034106a4b1fd1d5ad8978f,1,It ride like its floating on air. Just like a brand new Caddy.,
389,C_31cd3feab8034106a4b1fd1d5ad8978f,0,"Ok I like that, I do not have $300 in my pocket... can you do $2,500?",
390,C_31cd3feab8034106a4b1fd1d5ad8978f,1,I will diliver it to you for 2750,
391,C_31cd3feab8034106a4b1fd1d5ad8978f,0,"sounds great, deal",
392,C_31cd3feab8034106a4b1fd1d5ad8978f,1,deal and enjoy !,
393,C_3740bb2eaa8942098210b1b77a06ddd2,0,"waddup, this looks so nice, very nice",
394,C_3740bb2eaa8942098210b1b77a06ddd2,1,"It is thanks, any questions?",
395,C_3740bb2eaa8942098210b1b77a06ddd2,0,"yeah man, can I throw parties here like loud ones? or the neighbors crazy",
396,C_3740bb2eaa8942098210b1b77a06ddd2,1,Well we abide by normal rules and courtesy. Like no loud music after 11pm.,
397,C_3740bb2eaa8942098210b1b77a06ddd2,0,"well I throw some bangers, I hope they don't mind, cuz it's loud late if u come to my parties",
398,C_3740bb2eaa8942098210b1b77a06ddd2,1,so are you interested? It is $2250.,
399,C_3740bb2eaa8942098210b1b77a06ddd2,0,ill give you 1900,
400,C_3740bb2eaa8942098210b1b77a06ddd2,1,"I think meeting somewhere in the middle may work. Let's meet at 2100, does that work?",
401,C_3740bb2eaa8942098210b1b77a06ddd2,0,"just a little lower and you got me, how 2020",
402,C_3740bb2eaa8942098210b1b77a06ddd2,1,2050,
403,C_3740bb2eaa8942098210b1b77a06ddd2,0,good deal,
485,C_dfbc28eec05f496f85cc35ccd7e64ace,1,200 is a good price for this item,
486,C_dfbc28eec05f496f85cc35ccd7e64ace,0,"It is too high for me, I was thinking more around 100",
487,C_dfbc28eec05f496f85cc35ccd7e64ace,1,i just upgraded it so how about 165,
488,C_dfbc28eec05f496f85cc35ccd7e64ace,0,how old is the item?,
489,C_dfbc28eec05f496f85cc35ccd7e64ace,1,i ot it a year ago,
490,C_dfbc28eec05f496f85cc35ccd7e64ace,0,The price seems too high for  a used one. how about 120?,
491,C_dfbc28eec05f496f85cc35ccd7e64ace,1,140 and I will bring it to you right now,
492,C_dfbc28eec05f496f85cc35ccd7e64ace,0,Do you have any speakers to throw in with it?,
493,C_dfbc28eec05f496f85cc35ccd7e64ace,1,yes i do,
494,C_dfbc28eec05f496f85cc35ccd7e64ace,0,oktereceiveradpeakerfor140,
593,C_4a863cab3d58495fb226a6ac7e8ae405,1,Hi are you interested in the house?,
594,C_4a863cab3d58495fb226a6ac7e8ae405,0,"Yes, I am.",
595,C_4a863cab3d58495fb226a6ac7e8ae405,1,Great do you have any questions about it?,
596,C_4a863cab3d58495fb226a6ac7e8ae405,0,"Well, do you know how many square feet it is?",
597,C_4a863cab3d58495fb226a6ac7e8ae405,1,I don't exactly know the square feet but I can definitely let you know that ASAP.,
598,C_4a863cab3d58495fb226a6ac7e8ae405,0,"Sure. Seems like the sort of thing somebody renting a house would know, but I guess you must have just forgot to fill it in on the listing. Anyway, are there any problems with the house, besides the fact that it's right next to the freeway?",
599,C_4a863cab3d58495fb226a6ac7e8ae405,1,"Yes, I will definitely put that on the list its definitely missing that information. Thanks for pointing that out to me. No, there are no problems with the house at all. It is very well located and the area is great!",
600,C_4a863cab3d58495fb226a6ac7e8ae405,0,"Well, then let's get down to brass tacks. I see you listed it at $1000, but I think we can come to a better price for both of us.",
601,C_4a863cab3d58495fb226a6ac7e8ae405,1,Sure I am all here to negotiate so we both are happy! Go ahead!,
602,C_4a863cab3d58495fb226a6ac7e8ae405,0,"Well, how about $800",
603,C_4a863cab3d58495fb226a6ac7e8ae405,1,That's acceptable to me! When can we sign the deal?,
604,C_4a863cab3d58495fb226a6ac7e8ae405,0,"Well, how about tonight? Let's meet at the house, maybe check out the bedrooms?",
605,C_4a863cab3d58495fb226a6ac7e8ae405,1,Sure thing tonight it is!,
606,C_4a863cab3d58495fb226a6ac7e8ae405,0,"All right, I'll be the guy in a leather body suit standing out front :)",
607,C_bc5788be5b4446cfa8a0ef6347eda9fb,0,Hello.,
608,C_bc5788be5b4446cfa8a0ef6347eda9fb,1,Hello. This is a great TV Stand for just $80,
609,C_bc5788be5b4446cfa8a0ef6347eda9fb,0,Are there any problems with it?,
610,C_bc5788be5b4446cfa8a0ef6347eda9fb,1,Nope it is in great condition! It may just have a few scratches on the back.,
611,C_bc5788be5b4446cfa8a0ef6347eda9fb,0,Do you know how much weight it can support?,
612,C_bc5788be5b4446cfa8a0ef6347eda9fb,1,"I'm not 100% sure, but I think I remember the box saying around 300 pounds or so.",
613,C_bc5788be5b4446cfa8a0ef6347eda9fb,0,Does it have any place on the back for tie downs or straps to hold the television in place?,
614,C_bc5788be5b4446cfa8a0ef6347eda9fb,1,It doesn't. I'm sorry,
615,C_bc5788be5b4446cfa8a0ef6347eda9fb,0,"Hmm, well I guess I'd be willing to offer $40",
616,C_bc5788be5b4446cfa8a0ef6347eda9fb,1,That is too low. This is in really great condition! I'd offer it to you for a slightly lower price of $70 if buy it within the next week. ],
617,C_bc5788be5b4446cfa8a0ef6347eda9fb,0,"Friend, it's a used ikea tv stand, and I'm not even going to use it to hold a tv. How about this, I'll come by and pick it up, and I'll pay $60.",
618,C_bc5788be5b4446cfa8a0ef6347eda9fb,1,Make it 65 and it's a deal.,
619,C_bc5788be5b4446cfa8a0ef6347eda9fb,0,"Okay, I'll pay $65, and I'll be by your house tonight to pick it up?",
620,C_bc5788be5b4446cfa8a0ef6347eda9fb,1,I'll be here all night come by whenever!,
621,C_bc5788be5b4446cfa8a0ef6347eda9fb,0,"Okay, I'll be the guy wearing the clown mask, just so you know it's me :)",
675,C_23c8a092b01644ceb5a5957082d682b2,0,Great place are the utilities included?,
676,C_23c8a092b01644ceb5a5957082d682b2,1,Hey there,
677,C_23c8a092b01644ceb5a5957082d682b2,0,I would be willing to pay $2185 if the utilities are included.,
678,C_23c8a092b01644ceb5a5957082d682b2,1,"$2185 a month, and I'll include free water, sewer, garbage monthly. You'll pay electric and gas heat.",
679,C_23c8a092b01644ceb5a5957082d682b2,0,Would I have to pay pet rent for my ferret?,
680,C_23c8a092b01644ceb5a5957082d682b2,1,"$300 pet deposit, and an additional $20/month, per pet. Ferrets also, have a very distinct musk smell, have had to clean up after a tenant with ferrets moved out.",
681,C_23c8a092b01644ceb5a5957082d682b2,0,I can only afford $2010 in rent if I pay pet rent and pet deposit.,
682,C_23c8a092b01644ceb5a5957082d682b2,1,".... So without your pet, you can afford $2185/month, but WITH the addition of your pet, you want to pay $75/month less rent. What would motivate a landlord to do that?",
683,C_23c8a092b01644ceb5a5957082d682b2,0,I have 800 credit score,
684,C_23c8a092b01644ceb5a5957082d682b2,1,"Thank you for that information, although can you answer my last question?",
894,C_1040a280fba0420e8b3d5b8f21dae9b0,1,Hello,
895,C_1040a280fba0420e8b3d5b8f21dae9b0,0,"Hi, is the charger brand new?",
896,C_1040a280fba0420e8b3d5b8f21dae9b0,1,Yes,
897,C_1040a280fba0420e8b3d5b8f21dae9b0,0,"I've read that some of these portable chargers can even jump a car, can this one do that?",
898,C_1040a280fba0420e8b3d5b8f21dae9b0,1,"Frankly, I'm not sure but I doubt it...",
899,C_1040a280fba0420e8b3d5b8f21dae9b0,0,"Okay, do you have one? And if so how does it perform?",
900,C_1040a280fba0420e8b3d5b8f21dae9b0,1,"Yes, I got this as a present and I already had one.  It's for cell phones primarily and has worked well for me!",
901,C_1040a280fba0420e8b3d5b8f21dae9b0,0,Great! Can you come down to $11?,
902,C_1040a280fba0420e8b3d5b8f21dae9b0,1,"Sure, that's fair.  When can you meet?",
903,C_1040a280fba0420e8b3d5b8f21dae9b0,0,Now!,
904,C_1040a280fba0420e8b3d5b8f21dae9b0,1,Alright!  See you soon!,
922,C_b854c98e018c4f869a82a9bdce18971b,1,What would you like to know about the Ipad I am selling?,
923,C_b854c98e018c4f869a82a9bdce18971b,0,There condition in absolutely fine?,
924,C_b854c98e018c4f869a82a9bdce18971b,1,Yes. I always kept in a case and only used it about once a month.,
925,C_b854c98e018c4f869a82a9bdce18971b,0,"Okay, well I can give you $175 today for it?  Can you do that for me?",
926,C_b854c98e018c4f869a82a9bdce18971b,1,I was hoping to get a little more. Can you go a bit higher?,
927,C_b854c98e018c4f869a82a9bdce18971b,0,$180?,
928,C_b854c98e018c4f869a82a9bdce18971b,1,This is in mint condition with the charger and original box. How about 190?,
929,C_b854c98e018c4f869a82a9bdce18971b,0,"I'm sorry, the most I can spend is $185",
930,C_b854c98e018c4f869a82a9bdce18971b,1,185 is agreeable. Thanks.,
931,C_b854c98e018c4f869a82a9bdce18971b,0,Thank you!,
932,C_2c986b1c12414614ac57c10bd58ec56b,1,Hi there. I'm trying to get rid of this armoire as soon as possible.,
933,C_2c986b1c12414614ac57c10bd58ec56b,0,The armoire looks pretty nice.,
934,C_2c986b1c12414614ac57c10bd58ec56b,1,It's in pretty good condition.  The handle on the right door is missing. That's the only thing wrong with it.,
935,C_2c986b1c12414614ac57c10bd58ec56b,0,I'm sure it will take time and money to replace the handle.  I would like to pay $30.,
936,C_2c986b1c12414614ac57c10bd58ec56b,1,The handle doesnt cost much to replace.  Home depot has something similar for cheap. How about 35?,
937,C_2c986b1c12414614ac57c10bd58ec56b,0,"I hope you're correct, but it will still take some time. I will also need to get it installed, I'm not good with tools.  Let's make it 32 dollars.",
938,C_2c986b1c12414614ac57c10bd58ec56b,1,"Okay, you have a point. 33 and it's a deal.",
939,C_2c986b1c12414614ac57c10bd58ec56b,0,I will agree to $33 if you can deliver it.,
940,C_2c986b1c12414614ac57c10bd58ec56b,1,Delivery? That's a bit extra. I would expect you to come pick it up.,
941,C_2c986b1c12414614ac57c10bd58ec56b,0,"I don't have a vehicle.  I would have to rent something.  I will cost much more.  If I have to pick it up, I will pay $30.  If you deliver it, I will pay you $35.",
942,C_2c986b1c12414614ac57c10bd58ec56b,1,I'll deliver it and accept the 35,
943,C_2c986b1c12414614ac57c10bd58ec56b,0,"Great, $35 with delivery.",
1145,C_26a17a9bd6754463b0ce7b4db02c3f78,1,"Hello, glad you are interested in the townhouse. Are there any questions I can answer for you?",
1146,C_26a17a9bd6754463b0ce7b4db02c3f78,0,"Yeah, I was wondering if the townhome came with any appliances?",
1147,C_26a17a9bd6754463b0ce7b4db02c3f78,1,All appliances are included - except washer and dryer.,
1148,C_26a17a9bd6754463b0ce7b4db02c3f78,0,Are there any rules on smoking? Or pets?,
1149,C_26a17a9bd6754463b0ce7b4db02c3f78,1,"Pets OK. They complete a family. I would say smoking outside is acceptable, but please be courteous and keep the grounds clean.",
1150,C_26a17a9bd6754463b0ce7b4db02c3f78,0,"I understand that. It seems like a pretty nice place. But without a washer and dryer available on the property, I was wondering if there may be some wiggle room price wise?",
1151,C_26a17a9bd6754463b0ce7b4db02c3f78,1,I feel we could go down to 1650. The savings could go towards purchasing your own washer/dryer unit.,
1152,C_26a17a9bd6754463b0ce7b4db02c3f78,0,"1650 is a pretty good start, but I was thinking, since I had to purchase a new washer and dryer would could do something like 1368?",
1153,C_26a17a9bd6754463b0ce7b4db02c3f78,1,"There are many benifits to this unit that I think you would find agreeable. We offer 24/7 maintenance, and a satisfaction guarantee. With all the townhouse has to offer you can see the value. Could we meet in the middle at 1580?",
1154,C_26a17a9bd6754463b0ce7b4db02c3f78,0,"I do like the 24/7 maintenance, if you were able to do an even 1500 I would be happy to make this deal.",
1155,C_26a17a9bd6754463b0ce7b4db02c3f78,1,I can go as low $1550 ... and if we go ahead and lock that price in and start the application now we will waive the $30 application fee.,
1156,C_26a17a9bd6754463b0ce7b4db02c3f78,0,Agreed,
1181,C_e18fde101d66486f8a9294b95f223c8a,1,Are you interested in the bookcase?,
1182,C_e18fde101d66486f8a9294b95f223c8a,0,I think I am interested,
1183,C_e18fde101d66486f8a9294b95f223c8a,1,I'm asking $95 or best offer,
1184,C_e18fde101d66486f8a9294b95f223c8a,0,Do you have a return policy?,
1185,C_e18fde101d66486f8a9294b95f223c8a,1,"No, this is a private resell item.  You can check it out at Yesteryears Marketplace Antique Store if you like",
1186,C_e18fde101d66486f8a9294b95f223c8a,0,"oh, ok, do you offer a warranty of any sort?",
1187,C_e18fde101d66486f8a9294b95f223c8a,1,Cash and carry.  You pickup.,
1188,C_e18fde101d66486f8a9294b95f223c8a,0,I'm thinking $30 is a fair price,
1189,C_e18fde101d66486f8a9294b95f223c8a,1,It cost me $30 to bring it here.  I can't accept anything less than $75.,
1190,C_e18fde101d66486f8a9294b95f223c8a,0,"Well, $45 means you still get a pretty good profit. How about that?",
1191,C_e18fde101d66486f8a9294b95f223c8a,1,"This is  a 6' tall, oak wook bookcase with 2 glass doors and shelves on the interior.  $75, take it or leave it.",
1192,C_e18fde101d66486f8a9294b95f223c8a,0,I know it is a great bookcase but it isn't new. It is used. That should make it cheaper...,
1193,C_e18fde101d66486f8a9294b95f223c8a,1,"I've dropped the price by $20 so if you want it it will cost you $75, if you don't I need to check someone else who wants to pay my original asking price.  Do you want it at $75?",
1194,C_e18fde101d66486f8a9294b95f223c8a,0,That is just way more then I am willing pay. I can go up to $65,
1195,C_e18fde101d66486f8a9294b95f223c8a,1,"Sorry, no deal.  I cannot accept anything less than $75 and I'm not willing to go any lower.",
1196,C_e18fde101d66486f8a9294b95f223c8a,0,"ok, I can't go any higher",
1197,C_e18fde101d66486f8a9294b95f223c8a,1,Alright.  Have a nice day!,
1208,C_14a829b7d2274ff79407611383d91ff5,0,How many hours have you used this for?,
1209,C_14a829b7d2274ff79407611383d91ff5,1,Probably 24.  It's just too big for my small wrist so that's why I'm selling it.,
1210,C_14a829b7d2274ff79407611383d91ff5,0,can you ship it to me,
1211,C_14a829b7d2274ff79407611383d91ff5,1,I can ship it to you if you pay what I'm asking for it.  $150,
1212,C_14a829b7d2274ff79407611383d91ff5,0,it sells list price for 150. I could just get it on amazon with free shipping for that price brand new,
1213,C_14a829b7d2274ff79407611383d91ff5,1,Well???,
1214,C_14a829b7d2274ff79407611383d91ff5,0,"well if you aren't willing to sell it less than list price for a used watch, then I don't think we can come to an agreement",
1215,C_14a829b7d2274ff79407611383d91ff5,1,"I wouldn't call 24 hours used, but if you want to forego the agreement that's okay.",
1216,C_14a829b7d2274ff79407611383d91ff5,0,I mean you need to get rid of the watch as it's currently useless to you. I'm willing to give you 130,
1217,C_14a829b7d2274ff79407611383d91ff5,1,I have to pay for shipping which I would naturally insure it for it's value so I'm firm on $150,
1218,C_14a829b7d2274ff79407611383d91ff5,0,You will never be able to sell it at the same price of a brand new watch. $138 is my final offer,
1219,C_14a829b7d2274ff79407611383d91ff5,1,"I'll accept $143, again I have to pay for shipping.",
1220,C_14a829b7d2274ff79407611383d91ff5,0,I can't go above 138. I think an 8% depreciation is fair for a used and open product,
1249,C_bc3bdc71428c42b98631c73a6baec3c5,1,Hello,
1250,C_bc3bdc71428c42b98631c73a6baec3c5,0,hi,
1251,C_bc3bdc71428c42b98631c73a6baec3c5,1,Are you interested in the bike?,
1252,C_bc3bdc71428c42b98631c73a6baec3c5,0,"Yes very, How old is it?",
1253,C_bc3bdc71428c42b98631c73a6baec3c5,1,Its 2 years old but it's a rare classic edition with only a limited number of them ever made. My asking price for it is 800.,
1254,C_bc3bdc71428c42b98631c73a6baec3c5,0,I was hoping to get it closer to 360...,
1255,C_bc3bdc71428c42b98631c73a6baec3c5,1,Wow that's pretty low for a limited edition. I think it might be fare to meet you half way. The lowest I can absolutely go is 600 final offer,
1256,C_bc3bdc71428c42b98631c73a6baec3c5,0,"I really don't think I can afford that, my best  and most I can afford would be 500.",
1257,C_bc3bdc71428c42b98631c73a6baec3c5,1,Sorry I just cant let it go for that low. Sorry we couldn't reach a deal.,
1258,C_bc3bdc71428c42b98631c73a6baec3c5,0,"me too , good luck.",
1312,C_5dda1bdce7cb4aef85fb9fef3c216155,1,just a moment,
1313,C_5dda1bdce7cb4aef85fb9fef3c216155,0,sure i am waiting,
1314,C_5dda1bdce7cb4aef85fb9fef3c216155,1,your the buyer right?,
1315,C_5dda1bdce7cb4aef85fb9fef3c216155,0,yes i like to buy this car,
1316,C_5dda1bdce7cb4aef85fb9fef3c216155,1,give me an offer,
1317,C_5dda1bdce7cb4aef85fb9fef3c216155,0,i can offer 6750 for this model,
1318,C_5dda1bdce7cb4aef85fb9fef3c216155,1,how about9000,
1319,C_5dda1bdce7cb4aef85fb9fef3c216155,0,new car price 11000 only. this cars it 2014 model 4 years old cant give much for this one,
1320,C_5dda1bdce7cb4aef85fb9fef3c216155,1,make offer,
1321,C_5dda1bdce7cb4aef85fb9fef3c216155,0,i can give a 250 more that what i can do max,
1335,C_45de91e01c25431ab3dbda69099308d6,1,Hello. Are you interested in this product?,
1336,C_45de91e01c25431ab3dbda69099308d6,0,"Yes, I am.",
1337,C_45de91e01c25431ab3dbda69099308d6,1,Okay go ahead if you need to know or have any questions please,
1338,C_45de91e01c25431ab3dbda69099308d6,0,How long has this been used? It looks a little worn.,
1339,C_45de91e01c25431ab3dbda69099308d6,1,"Its been used for few months, and does have a little tear but its still in a good condition",
1340,C_45de91e01c25431ab3dbda69099308d6,0,Where are the speakers located?,
1341,C_45de91e01c25431ab3dbda69099308d6,1,Speakers are on the sides,
1342,C_45de91e01c25431ab3dbda69099308d6,0,What would you rate the quality of the speakers?,
1343,C_45de91e01c25431ab3dbda69099308d6,1,4 out of 5,
1344,C_45de91e01c25431ab3dbda69099308d6,0,Will you take $32?,
1345,C_45de91e01c25431ab3dbda69099308d6,1,That sounds an attractive price to me. I would be more than happy to sell it to you. When can we meet up and finish the deal?,
1346,C_45de91e01c25431ab3dbda69099308d6,0,We can meet up now.,
1347,C_45de91e01c25431ab3dbda69099308d6,1,Great! We've got a deal. Cash or credit?,
1422,C_4ec52706c9b740fea2756ffff000b6ec,0,"Hello, I'd like to rent this apartment but I don't think the price is worth it especially since I cannot have my dog",
1423,C_4ec52706c9b740fea2756ffff000b6ec,1,"While I cannot change the pets policy, I am willing to negotiate the price.",
1424,C_4ec52706c9b740fea2756ffff000b6ec,0,Is it possible to go as low as 1000/mo?,
1425,C_4ec52706c9b740fea2756ffff000b6ec,1,"I am sorry, but that is too low. The apartment have modern furnishings, after all. I can do 1750/mo.",
1426,C_4ec52706c9b740fea2756ffff000b6ec,0,"That's quite a bit over the list price, does this include any utilities?",
1427,C_4ec52706c9b740fea2756ffff000b6ec,1,"It has shared and coined laundry machines. Air conditioning. Redone kitchen counter tops in 2014. Utilities, such as gas, internet, electric, must be covered by you.",
1428,C_4ec52706c9b740fea2756ffff000b6ec,0,What's the justification for renting at above the list price then? I currently rent a similar apartment down the street for $1250/mo and that includes a washer/dryer in the unit.,
1429,C_4ec52706c9b740fea2756ffff000b6ec,1,"The location of the apartment is a factor. Also, the landlord pays for water, garbage, sewage, and HOA fees. So I feel you still are getting a good deal. But I can go down to 1600/mo.",
1430,C_4ec52706c9b740fea2756ffff000b6ec,0,"I have a great deal of experience with landscaping, is it possible to negotiate a deal where I maintain the property for a deduction in the monthly rent? I can assure you my work is excellent and I can refer you to previous clients",
1431,C_4ec52706c9b740fea2756ffff000b6ec,1,"I am sorry, but I cannot accept that offer. 1600/mo is my final offer.",
1432,C_4ec52706c9b740fea2756ffff000b6ec,0,I will accept 1600/mo then,
1456,C_59d78671fc644d42a8c392cbfcd1bfe8,1,So you're looking at this sweet bike...,
1457,C_59d78671fc644d42a8c392cbfcd1bfe8,0,Hi I am interested in the bike and would like to offer $420.,
1458,C_59d78671fc644d42a8c392cbfcd1bfe8,1,"I'm really hesitant to part with it for less than 450, though 420 is definitely a good number.",
1459,C_59d78671fc644d42a8c392cbfcd1bfe8,0,"It is a nice bike, but I am not a fan of the Benny Bars, so I would have to spend some money to change them out.",
1460,C_59d78671fc644d42a8c392cbfcd1bfe8,1,"I understand, though those Benny bars are pretty appealing to a lot of people.",
1461,C_59d78671fc644d42a8c392cbfcd1bfe8,0,Let's meet in the middle. How about $435?,
1462,C_59d78671fc644d42a8c392cbfcd1bfe8,1,440 and you got a deal.,
1463,C_59d78671fc644d42a8c392cbfcd1bfe8,0,I like to get a little bargain. What about $438?,
1464,C_59d78671fc644d42a8c392cbfcd1bfe8,1,"All right, $438 for a happy customer. Nice doing business!",
1465,C_59d78671fc644d42a8c392cbfcd1bfe8,0,Deal!!!,
1558,C_b31886cbd7d44d56a5a2effc1640ed93,1,hi,
1559,C_b31886cbd7d44d56a5a2effc1640ed93,0,Hello. I am really interested in the duplex.,
1560,C_b31886cbd7d44d56a5a2effc1640ed93,1,"great, it is a beautiful duplex. asking $1700",
